t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft
0.0,39.471957,-82.139821,34843.470164,39.471965,-82.139803,34406.851392
60.0,39.593022505,-82.183999805,34017.23093326,39.593030119999995,-82.139803,33626.96598009
120.0,39.71408801,-82.183999805,33190.99170252,39.71409523999999,-82.139803,32847.08056818
180.0,39.835153515,-82.183999805,32364.752471779997,39.835160359999996,-82.139803,32067.195156269998
240.0,39.9547251703125,-82.2223248171875,31538.513241039997,39.9547315875,-82.1808903125,31287.309744359998
300.0,40.074296825625,-82.260649829375,30712.274010299996,40.074302815,-82.221977625,30507.42433245
360.0,40.193868480937525,-82.29897484156251,29886.034779559996,40.19387404249996,-82.26306493750005,29727.53892054
420.0,40.31344013625002,-82.33729985375001,29059.795548819995,40.31344526999996,-82.30415225000004,28947.65350863
480.0,40.43301179156252,-82.37562486593751,28233.55631807999,40.43301649749996,-82.34523956250004,28167.768096719996
540.0,40.55258344687502,-82.41394987812501,27407.317087339987,40.55258772499997,-82.38632687500004,27387.882684809992
600.0,40.67215510218752,-82.45227489031251,26581.077856599983,40.67215895249997,-82.42741418750003,26607.99727289999
660.0,40.791726757500015,-82.49059990250001,25754.83862585998,40.79173017999997,-82.46850150000003,25828.111860989986
720.0,40.91129841281251,-82.52892491468751,24928.599395119974,40.91130140749998,-82.50958881250003,25048.226449079983
780.0,41.03087006812501,-82.56724992687501,24102.36016437997,41.03087263499998,-82.55067612500002,24268.34103716998
840.0,41.15044172343751,-82.6055749390625,23276.120933639966,41.15044386249998,-82.59176343750002,23488.455625259976
900.0,41.27001337875001,-82.64389995125,22449.88170289996,41.27001508999999,-82.63285075000002,22708.570213349973
960.0,41.389585034062506,-82.6822249634375,21623.64247215995,41.38958631749999,-82.67393806250001,21928.684801439966
1020.0,41.509156689375004,-82.720549975625,20797.403241419943,41.509157544999994,-82.71502537500001,21148.79938952996
1080.0,41.6287283446875,-82.7588749878125,19971.164010679935,41.6287287725,-82.7561126875,20368.91397761995
1140.0,41.7483,-82.7972,19144.924779939927,41.7483,-82.7972,19589.028565709945
1200.0,41.7483,-82.7972,19144.924779939927,41.7483,-82.7972,19589.028565709945
1260.0,41.7483,-82.7972,19144.924779939927,41.7483,-82.7972,19589.028565709945
1320.0,41.7483,-82.7972,19144.924779939927,41.7483,-82.7972,19589.028565709945
1380.0,41.7483,-82.7972,19144.924779939927,41.7483,-82.7972,19589.028565709945
1440.0,41.7483,-82.7972,19144.924779939927,41.7483,-82.7972,19589.028565709945
1500.0,41.7483,-82.7972,19144.924779939927,41.7483,-82.7972,19589.028565709945
1560.0,41.7483,-82.7972,19144.924779939927,41.7483,-82.7972,19589.028565709945
1620.0,41.7483,-82.7972,19144.924779939927,41.7483,-82.7972,19589.028565709945
1680.0,41.7483,-82.7972,19144.924779939927,41.7483,-82.7972,19589.028565709945
1740.0,41.7483,-82.7972,19144.924779939927,41.7483,-82.7972,19589.028565709945
1800.0,41.7483,-82.7972,19144.924779939927,41.7483,-82.7972,19589.028565709945
1860.0,41.7483,-82.7972,19144.924779939927,41.7483,-82.7972,19589.028565709945
1920.0,41.7483,-82.7972,19144.924779939927,41.7483,-82.7972,19589.028565709945
1980.0,41.7483,-82.7972,19144.924779939927,41.7483,-82.7972,19589.028565709945
2040.0,41.7483,-82.7972,19144.924779939927,41.7483,-82.7972,19589.028565709945
2100.0,41.7483,-82.7972,19144.924779939927,41.7483,-82.7972,19589.028565709945
