t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft
98,41.74830000000016,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.966199999999965,-84.2975,11000.0,42.41649999999998,-82.6093,8100.0,39.826872197627175,-81.9296822065163,31857.14285714286
99,41.74830000000016,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.966199999999965,-84.2975,11000.0,42.41649999999998,-82.6093,8100.0,39.92181041698481,-81.98339886613496,30785.714285714286
100,41.74830000000016,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.966199999999965,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,40.01674863634245,-82.03711552575362,30785.714285714286
101,41.74830000000016,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.966199999999965,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,40.111686855700086,-82.09083218537228,29714.285714285714
102,41.74830000000016,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.966199999999965,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,40.20662507505772,-82.14454884499094,28642.85714285714
103,41.748300000000164,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.966199999999965,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,40.30156329441536,-82.1982655046096,27571.428571428572
104,41.748300000000164,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.966199999999965,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,40.396501513772996,-82.25198216422825,26500.0
105,41.748300000000164,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.966199999999965,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,40.49143973313063,-82.30569882384691,25428.571428571428
106,41.748300000000164,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.966199999999965,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,40.58637795248827,-82.35941548346557,24357.14285714286
107,41.748300000000164,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.966199999999965,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,40.68131617184591,-82.41313214308423,23285.714285714286
108,41.748300000000164,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.966199999999965,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,40.776254391203544,-82.46684880270288,22214.285714285714
109,41.748300000000164,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,40.87119261056118,-82.52056546232154,21142.85714285714
110,41.748300000000164,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,40.96613082991882,-82.5742821219402,20071.428571428572
111,41.748300000000164,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.061069049276455,-82.62799878155886,19000.0
112,41.748300000000164,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.15600726863409,-82.68171544117752,17928.571428571428
113,41.748300000000164,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.25094548799173,-82.73543210079617,16857.14285714286
114,41.748300000000164,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.345883707349365,-82.78914876041483,15785.714285714286
115,41.748300000000164,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.440821926707,-82.84286542003349,14714.285714285714
