t,f1_lat,f1_lon,f1_alt_ft
0.0,43.09239653435184,-86.22098350157782,23000.0
300.0,42.97706574663159,-85.86098350157782,18000.0
600.0,42.68155586890196,-85.50549587539442,13000.0
900.0,42.68155586890196,-85.14568570949078,13000.0
1200.0,42.53444099350028,-84.78699999999999,13000.000001
1500.0,42.24205351286754,-84.42699999999999,8000.000001
1800.0,41.9878,-84.067,12000.0
2100.0,41.9878,-84.067,12000.0
