t,f1_lat,f1_lon,f1_alt_ft
0.0,43.09239653435184,-86.22098350157782,23000.0
300.0,42.89245984286662,-85.86173556387976,18000.0
600.0,42.78118837009403,-85.50173556387976,13000.0
900.0,42.66001770691759,-85.14624793769718,8000.0
1200.0,42.39751770691759,-84.78624793769718,8000.0
1500.0,42.28411453482664,-84.42624793769718,7000.0
1800.0,41.9878,-84.067,12000.0
2100.0,41.9878,-84.067,12000.0
