region_id,n_pixels,min_lat,max_lat,min_lon,max_lon,centroid_lat,centroid_lon,t_minutes,shift_meters
1077,2469,41.62998657211818,42.03998637866406,-84.79556289780332,-84.3259186401272,41.869488459410235,-84.5499558045119,30,4630.0
