region_id,n_pixels,min_lat,max_lat,min_lon,max_lon,centroid_lat,centroid_lon,t_minutes,shift_meters
1077,2469,41.62999850801294,42.03999848651803,-84.75852096821198,-84.28863954906804,41.869500495489824,-84.51277593716205,10,1543.3333333333333
