region_id,n_pixels,min_lat,max_lat,min_lon,max_lon,centroid_lat,centroid_lon,t_minutes,shift_meters
1077,2469,41.713373164669946,42.12336719187257,-84.74,-84.27,41.95287167676801,-84.494186,30,9260.0
