region_id,n_pixels,min_lat,max_lat,min_lon,max_lon,centroid_lat,centroid_lon,t_minutes,shift_meters
1077,2469,41.68558224462847,42.095578262961745,-84.74,-84.27,41.925081919479645,-84.494186,20,6173.333333333333
