recTime,acId,coord1,coord2,alt,groundSpeed,rateOfClimb,d_ts,t,x,y,z,fuel_flow,fuel_used,CO2_flow,H2O_flow,Soot_flow,SOx_flow,NOx_flow,CO_flow,HC_flow,CO2_emitted,H2O_emitted,Soot_emitted,SOx_emitted,NOx_emitted,CO_emitted,HC_emitted
2023-12-22 04:41:13,DAL1296_KDENtoKDTW,42.507309212591814,-86.33884374517909,34344.0,413.11,-500.0,0.0,0.0,-244673.49210616457,37072.234306237675,10468.0512,0.3810727200653641,0.0,1204.1897954065505,468.7194456803978,0.011432181601960922,0.4572872640784369,3.1607752827284488,2.9218079251501647,0.2597434420420734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-22 04:42:04,DAL1296_KDENtoKDTW,42.53422093935182,-86.29542122460273,31038.0,321.4,-500.0,51.0,51.0,-241012.57281423899,39939.67478963496,9460.3824,0.3511219809381562,17.907221027845967,1109.5454597645737,431.88003655393214,0.010533659428144685,0.42134637712578743,2.658067211445932,4.440192213813434,0.42519995889080947,56586.81844799326,22025.88186425054,0.537216630835379,21.48866523341516,135.56142778374252,226.44980290448515,21.685197903431284
2023-12-22 04:42:55,DAL1296_KDENtoKDTW,42.552855485484855,-86.2118570059012,30615.0,312.97,-500.0,51.0,102.0,-234099.80824323333,41777.71007955958,9331.452000000001,0.3514966281780513,35.833549064926586,1110.729345042642,432.3408526590031,0.010544898845341539,0.42179595381366153,2.657677370230481,4.483490919525284,0.4300236200568744,113234.01504516801,44075.26534985969,1.0750064719477974,43.0002588779119,271.1029736654971,455.10783980027463,43.61640252633188
2023-12-22 04:43:46,DAL1296_KDENtoKDTW,42.56813005193548,-86.17271159716216,30191.0,305.2,-500.0,51.0,153.0,-230838.69507287446,43368.63272909656,9202.2168,0.35233824176405854,53.80279939489357,1113.388843974425,433.376037369792,0.010570147252921755,0.42280589011687025,2.6640598464310843,4.514103863976087,0.43346202411547097,170016.8460878637,66177.44325571909,1.614083981846807,64.56335927387228,406.9700258334824,685.3271368630551,65.7229657562209
2023-12-22 04:44:36,DAL1296_KDENtoKDTW,42.58064831361373,-86.12033934428631,29767.0,313.98,-500.0,50.0,203.0,-226506.73955644318,44619.370187127875,9072.981600000001,0.347851449718478,71.19537188081748,1099.2105811103904,427.8572831537279,0.01043554349155434,0.41742173966217355,2.604649854005173,4.60410124132564,0.4436360007500235,224977.37514338322,87570.30741340548,2.135861156424524,85.43444625698096,537.2025185337411,915.5321989293371,87.90476579372208
2023-12-22 04:45:27,DAL1296_KDENtoKDTW,42.59122523352944,-86.02303676051163,29344.0,306.39,-500.0,51.0,254.0,-218507.05538828246,45540.59433258049,8944.0512,0.34800299533083895,88.94352464269026,1099.6894652454512,428.0436842569319,0.010440089859925169,0.4176035943970067,2.601808479426862,4.642702723500442,0.44797509394515134,281061.53787090123,109400.535310509,2.6683057392807075,106.7322295712283,669.8947509845111,1152.3100378278596,110.7514955849248
2023-12-22 04:46:18,DAL1296_KDENtoKDTW,42.58289957990566,-86.01419999876818,28729.0,296.28,-500.0,51.0,305.0,-217813.03452872805,44592.435320042365,8756.5992,0.34893626517267057,106.73927416649646,1102.638597945639,429.1916061623848,0.010468087955180116,0.41872351820720466,2.607820139976644,4.681321367738844,0.45236446612735,337296.10636612884,131289.30722479062,3.2021782249948934,128.08712899979574,802.8935781233199,1391.0574275825406,133.82208335741964
2023-12-22 04:47:09,DAL1296_KDENtoKDTW,42.572903944368875,-85.92259405941505,28305.0,296.82,-500.0,51.0,356.0,-210350.1456837071,43250.76420740475,8627.364,0.3466435539481941,124.41809541785436,1095.3936304762935,426.37157135627876,0.010399306618445823,0.41597226473783294,2.5753671004620524,4.739186114616911,0.4589444281296766,393161.1815204198,153034.25736396085,3.73254286253563,149.3017145014252,934.2373002468846,1632.7559194280032,157.22824919203316
2023-12-22 04:48:00,DAL1296_KDENtoKDTW,42.56040684589179,-85.83235228059203,27882.0,297.35,-500.0,51.0,407.0,-203004.40633524576,41642.30189873445,8498.4336,0.34454383508620884,141.989831007251,1088.75851887242,423.78891715603686,0.010336315052586264,0.4134526021034506,2.5457277959461972,4.790276435236779,0.4647876553357405,448687.8659829132,174647.49213891872,4.259694930217529,170.3877972087012,1064.0694178401407,1877.060017625079,180.93241961415592
2023-12-22 04:48:51,DAL1296_KDENtoKDTW,42.545225082303766,-85.79311377977042,27458.0,297.89,-500.0,51.0,458.0,-199840.51185228574,39861.70590869846,8369.198400000001,0.3426182368846527,159.4633610883683,1082.6736285555025,421.4204313681228,0.01027854710653958,0.4111418842615832,2.518599127967002,4.835480997705175,0.4699909245903892,503904.2210392438,196139.93413869297,4.783900832651048,191.35603330604192,1192.5179733664577,2123.6695485080427,204.90195676826576
2023-12-22 04:49:41,DAL1296_KDENtoKDTW,42.52759786881181,-85.76088372582628,27034.0,298.42,-500.0,50.0,508.0,-197256.7722296231,37826.92970568946,8239.9632,0.3408736786312786,176.5070450199322,1077.1608244748404,419.27462471647266,0.010226210358938358,0.4090484143575343,2.494025098903703,4.8751761442035235,0.4745928109351008,557762.2622629858,217103.6653745166,5.295211350597966,211.80845402391864,1317.2192283116428,2367.428355718219,228.6315973150208
2023-12-22 04:50:32,DAL1296_KDENtoKDTW,42.50770451221758,-85.67591250893136,25656.0,300.15,-500.0,51.0,559.0,-190356.91183748265,35421.910544555234,7819.9488,0.3366445317726234,193.675916140336,1063.79672040149,414.0727740803268,0.010099335953178702,0.40397343812714803,2.433811247356391,4.969047168399313,0.48568670439215045,612015.8950034617,238221.37685261326,5.810277484210079,232.4110993684032,1441.3436019268188,2620.849761306584,253.40161923902048
2023-12-22 04:51:23,DAL1296_KDENtoKDTW,42.48509061550558,-85.67595548733678,25233.0,300.68,-500.0,51.0,610.0,-190429.15913524065,32908.0196420497,7691.018400000001,0.3356200571172165,210.79253905331404,1060.559380490404,412.8126702541763,0.010068601713516494,0.40274406854065975,2.4190394059463918,4.990612854630073,0.48829580096934533,666104.4234084723,259274.82303557626,6.3237761715994205,252.95104686397684,1564.7146116300848,2875.3710168927173,278.30470508845707
2023-12-22 04:52:14,DAL1296_KDENtoKDTW,42.46033219572402,-85.59561000901303,24809.0,301.21,-500.0,51.0,661.0,-183915.71090175872,29978.96117859161,7561.783200000001,0.3347568457584886,227.86513818699697,1057.831632596824,411.75092028294097,0.010042705372754658,0.40170821491018627,2.4063899175465515,5.008887005725407,0.49054064342559645,720053.8366709104,280274.1199700062,6.835954145609908,273.4381658243963,1687.440497424959,3130.824254184713,303.3222779031625
2023-12-22 04:53:05,DAL1296_KDENtoKDTW,42.433186549377076,-85.50801895292688,24385.0,301.74,-500.0,51.0,712.0,-176809.17084458345,26775.575438973217,7432.548000000001,0.33405496300626925,244.9019413003167,1055.6136830998107,410.88760449771115,0.010021648890188077,0.4008659556075231,2.3958447213114797,5.0241179916186365,0.49244703541212054,773890.1345090007,301229.3877993895,7.3470582390095,293.88232956038,1809.6285782118443,3387.0542717572635,328.43707670918064
2023-12-22 04:53:56,DAL1296_KDENtoKDTW,42.40635728824374,-85.42045584815352,23962.0,302.27,-500.0,51.0,763.0,-169697.63769993174,23614.719387576602,7303.6176000000005,0.3335134007851322,261.91112474035845,1053.9023464810177,410.2214829657126,0.010005402023553966,0.4002160809421586,2.3873746276810466,5.0365510721897495,0.49404058335130624,827639.1541795325,322150.68343064084,7.857333742210752,314.2933496884301,1931.3846842235778,3643.918376438941,353.63314646009724
2023-12-22 04:54:46,DAL1296_KDENtoKDTW,42.38172271869496,-85.35649998387683,23538.0,302.8,-500.0,50.0,813.0,-164512.56820494457,20750.484645058037,7174.3824,0.3331275378147041,278.56750163109365,1052.683019494465,409.74687151208605,0.009993826134441122,0.39975304537764494,2.3808948696389085,5.0464965011428005,0.4953557387413777,880273.3051542558,342638.02700624516,8.357025048932808,334.28100195731236,2050.4294277055233,3896.243201496081,378.4009333971661
2023-12-22 04:55:37,DAL1296_KDENtoKDTW,42.359359397908555,-85.30333119217107,23115.0,303.32,-500.0,51.0,864.0,-160203.61176619856,18162.874435690668,7045.452,0.3328958970390624,295.54519238008584,1051.9510346434372,409.4619533580468,0.009986876911171873,0.3994750764468749,2.376376583960466,5.054153523043269,0.4964127790138139,933922.8079210711,363520.58662750555,8.866355771402574,354.65423085610297,2171.624633487507,4154.005031171288,403.71798512687064
2023-12-22 04:56:28,DAL1296_KDENtoKDTW,42.33924912396172,-85.31606234227868,20656.0,306.35,-500.0,51.0,915.0,-161300.94796274655,15951.086382114996,6295.9488,0.3348934536403818,312.6247585157453,1058.2633135036065,411.91894797766963,0.010046803609211454,0.40187214436845814,2.3921197872259623,5.05951356908389,0.4980930378147896,987894.236909755,384528.4529743667,9.37874275547236,375.1497102188943,2293.622742636031,4412.040223194566,429.12073005542493
2023-12-22 04:57:19,DAL1296_KDENtoKDTW,42.32882665909388,-85.2240265468015,20233.0,306.87,-500.0,51.0,966.0,-153763.71375205572,14622.198464169307,6167.0184,0.33565636475864036,329.74323311843597,1060.6741126373036,412.85732865312764,0.01006969094275921,0.4027876377103684,2.4000241146525703,5.056115941774916,0.4978846307041669,1041988.6166542575,405584.17673567624,9.89229699355308,395.6918797421231,2416.0239724833123,4669.902136225087,454.51284622133744
2023-12-22 04:58:10,DAL1296_KDENtoKDTW,42.32085766902529,-85.1615784744165,19809.0,307.39,-500.0,51.0,1017.0,-148650.1404970262,13625.412424260028,6037.7832,0.3365637975476224,346.9079867933647,1063.5416002504867,413.97347098357557,0.01009691392642867,0.40387655705714687,2.4097179827858235,5.051501427688599,0.4975347663181348,1096229.2382670324,426696.8237558386,10.407239603800942,416.2895841520376,2538.9195896053893,4927.528709037206,479.8871193035623
2023-12-22 04:59:01,DAL1296_KDENtoKDTW,42.315330424340196,-85.08610679459171,19385.0,307.91,-500.0,51.0,1068.0,-142459.0012333172,12881.997641791128,5908.548000000001,0.3376137810040486,364.1262896245712,1066.8595479727935,415.26495063497975,0.010128413430121457,0.4051365372048583,2.4211825797355755,5.045745905383917,0.4970513374348671,1150639.075213645,447875.3362382226,10.923788688737137,436.9515475494854,2662.399901171904,5184.861750211786,505.23673751274055
2023-12-22 04:59:51,DAL1296_KDENtoKDTW,42.31224396110267,-85.00106290047837,18962.0,308.43,-500.0,50.0,1118.0,-135474.4308975197,12400.178392456677,5779.6176000000005,0.338803369193423,381.06645808424236,1070.6186466512167,416.72814410791034,0.01016410107580269,0.40656404303210764,2.4343885196522668,5.038922971194745,0.49644209121467087,1204170.0075462058,468711.7434436181,11.431993742527272,457.27974970109074,2784.119327154517,5436.8078987715235,530.0588420734741
