recTime,acId,coord1,coord2,alt,groundSpeed,rateOfClimb,d_ts,t,x,y,z,fuel_flow,fuel_used,CO2_flow,H2O_flow,Soot_flow,SOx_flow,NOx_flow,CO_flow,HC_flow,CO2_emitted,H2O_emitted,Soot_emitted,SOx_emitted,NOx_emitted,CO_emitted,HC_emitted
2023-12-22 00:51:15,SWA3201_KBWItoKDTW,41.57373408859467,-82.12572301247552,16656.0,311.23,-500.0,60.0,1260.0,102123.3016455294,-70295.22040303664,5076.7488,0.27280406406352764,324.0575888858074,862.0608424407474,335.548998798139,0.008184121921905829,0.32736487687623317,1.6554979292091454,5.168613879916052,0.5169403110512081,1024021.9808791513,398590.83432954305,9.72172766657422,388.8691066629689,1938.2075680290698,6577.631111538334,656.3580932416105
2023-12-22 00:52:15,SWA3201_KBWItoKDTW,41.47656409871854,-82.17092342442356,16156.0,311.83,-500.0,60.0,1320.0,98512.11952606935,-81152.34797454168,4924.348800000001,0.2762843164720818,340.63464787413227,873.0584400517785,339.8297092606606,0.008288529494162453,0.33154117976649816,1.6906867394914233,5.1604306313722885,0.5159712776835124,1076405.487282258,418980.6168851827,10.219039436223966,408.76157744895875,2039.6487723985551,6887.256949420672,687.3163699026212
2023-12-22 00:53:15,SWA3201_KBWItoKDTW,41.50812891211646,-82.2134349611884,15000.0,313.22,500.0,60.0,1380.0,94924.20808317448,-77690.68983836155,4572.0,0.4884520065697958,369.94176826832,1543.5083407605548,600.7959680808489,0.014653560197093874,0.5861424078837549,4.664949348061758,2.963801099767322,0.2683781173088654,1169015.9877278912,455028.3749700336,11.098253048049598,443.93012192198404,2319.5457332822607,7065.085015406711,703.4190569411531
2023-12-22 00:54:15,SWA3201_KBWItoKDTW,41.59602661408796,-81.75379425349551,15500.0,312.62,500.0,60.0,1440.0,133012.5461901299,-67305.82066625143,4724.400000000001,0.4840589843786929,398.98530733104155,1529.6263906366696,595.3925507857922,0.014521769531360786,0.5808707812544315,4.596037349205103,3.0086780637363355,0.2731212844108384,1260793.5711660914,490751.9280171811,11.969559219931245,478.78236879724994,2595.3079742345667,7245.605699230891,719.8063340058035
2023-12-22 00:55:15,SWA3201_KBWItoKDTW,41.682702067446115,-81.75558555779031,16000.0,312.02,500.0,60.0,1500.0,132684.3327988809,-57671.72052687903,4876.8,0.4798426474143333,427.77586617590157,1516.3027658292933,590.20645631963,0.014395279422429998,0.5758111768972,4.5302310790545155,3.0499696677829786,0.2774759876476622,1351771.737115849,526164.315396359,12.833275985277044,513.331039411082,2867.121838977838,7428.60387929787,736.4548932646632
2023-12-22 00:56:15,SWA3201_KBWItoKDTW,41.769204155437336,-81.75332928313048,16500.0,311.41,500.0,60.0,1560.0,132692.30299315043,-48050.61914853416,5029.2,0.4757916942759601,456.32336783245916,1503.5017539120338,585.2237839594309,0.014273750828278801,0.5709500331311521,4.467311772223514,3.087960425822793,0.2814727047778643,1441981.842350571,561277.7424339248,13.689701034973773,547.5880413989511,3135.160545311249,7613.881504847237,753.343255551335
2023-12-22 00:57:15,SWA3201_KBWItoKDTW,41.85542716685699,-81.7470275445118,17000.0,310.81,500.0,60.0,1620.0,133035.14245010001,-38454.26153466166,5181.6,0.47192443995848027,484.638834229968,1491.2812302687976,580.4670611489307,0.014157733198754407,0.5663093279501763,4.407588902964334,3.1221703134484384,0.2850592037778429,1531458.7161666988,596105.7661028607,14.539165026899036,581.5666010759617,3399.615879489109,7801.2117236541435,770.4468077780056
2023-12-22 00:58:15,SWA3201_KBWItoKDTW,41.941593572095734,-81.74476261882799,17500.0,310.2,500.0,60.0,1680.0,133042.66485204548,-28870.474580420854,5334.0,0.4682207853811904,512.7320813528394,1479.5776818045615,575.9115660188642,0.014046623561435712,0.5618649424574285,4.350685879243742,3.153095946404097,0.2882889641686488,1620233.3770749725,630660.4600639925,15.381962440585179,615.2784976234074,3660.6570322437333,7990.39748043839,787.7441456281244
2023-12-22 00:59:15,SWA3201_KBWItoKDTW,42.027598068823394,-81.74653782191393,18000.0,309.6,500.0,60.0,1740.0,132716.1723310571,-19310.98278696184,5486.400000000001,0.46469691210010877,540.6138960788459,1468.4422422363436,571.5772018831337,0.013940907363003264,0.5576362945201305,4.296871377528714,3.1802875807328763,0.2911130761560755,1708339.911609153,664955.0921769806,16.218416882365375,648.7366752946152,3918.469314895456,8181.214735282362,805.210930197489
2023-12-22 01:00:15,SWA3201_KBWItoKDTW,42.11333553659759,-81.75235147558503,18500.0,308.99,500.0,60.0,1800.0,132057.37809860957,-9787.435184327955,5638.8,0.461335334084281,568.2940161239027,1457.819655706328,567.4424609236656,0.01384006002252843,0.5536024009011372,4.245816825894864,3.2041662850599284,0.2935768980081482,1795809.0909515326,699001.6398324005,17.04882048371708,681.9528193486834,4173.218324449148,8373.464712385958,822.8255440779778
