recTime,acId,coord1,coord2,alt,groundSpeed,rateOfClimb,d_ts,x,y,z,fuel_flow,fuel_used,CO2_flow,H2O_flow,Soot_flow,SOx_flow,NOx_flow,CO_flow,HC_flow,CO2_emitted,H2O_emitted,Soot_emitted,SOx_emitted,NOx_emitted,CO_emitted,HC_emitted
2023-12-22 04:57:12,DAL1445_KPHXtoKDTW,41.87806,-86.27556,35000.0,477.0,0.0,12.0,-241885.9516433341,-33052.619235753016,10668.0,0.49543470190672745,18.203619962537587,1565.5736580252587,609.3846833452748,0.014863041057201824,0.5945216422880729,4.847124420177999,1.3677077797703874,0.10775805274057616,57523.439081618766,22390.45255392123,0.5461085988761276,21.844343955045105,177.02626891275702,50.38287634845722,3.959884410138314
2023-12-22 04:57:24,DAL1445_KPHXtoKDTW,41.88222,-86.24,35000.0,485.0,0.0,12.0,-238927.95447298678,-32690.253046619815,10668.0,0.5030053730184505,24.239684438758992,1589.4969787383036,618.6966088126941,0.015090161190553515,0.6036064476221406,4.987467450372786,1.3803881513343783,0.10935549804853606,76597.40282647841,29814.81185967356,0.7271905331627698,29.087621326510792,236.87587831723044,66.94753416446977,5.272150386720747
2023-12-22 04:57:36,DAL1445_KPHXtoKDTW,41.88611,-86.20556,35000.0,469.0,0.0,12.0,-236063.96328435955,-32353.57318776661,10668.0,0.4883284689746825,30.099626066455183,1543.1179619599968,600.6440168388594,0.014649854069240475,0.585994162769619,4.7171080908119345,1.3555065025967439,0.106251470982459,95114.81836999838,37022.54006173987,0.9029887819936555,36.11955127974622,293.48117540697365,83.2136121956307,6.547168038510255
2023-12-22 04:57:48,DAL1445_KPHXtoKDTW,41.89028,-86.16806,35000.0,511.0,0.0,12.0,-232946.0971961622,-31992.95972574087,10668.0,0.5313056742059807,36.47529415692695,1678.9259304908992,653.5059792733563,0.01593917022617942,0.6375668090471769,5.528927332900858,1.4249116837634626,0.11526087772101533,115261.92953588917,44864.61181302014,1.0942588247078087,43.77035298831234,359.82830340178396,100.31255240079226,7.930298571162439
2023-12-22 04:57:59,DAL1445_KPHXtoKDTW,41.89389,-86.13556,35000.0,483.0,-308.0,11.0,-230244.25266739193,-31679.76431600381,10668.0,0.44355070903395255,41.35435195630043,1401.62024054729,545.5673721117616,0.013306521271018576,0.532260850840743,3.9998740265560615,1.2740726750868352,0.09746914383580382,130679.75218190935,50865.85290624952,1.240630558689013,49.62522234756051,403.8269176939006,114.32735182674745,9.00245915335628
2023-12-22 04:58:12,DAL1445_KPHXtoKDTW,41.89806,-86.09778,34800.0,475.0,-853.0,13.0,-227103.8972210711,-31317.33747332317,10607.04,0.33859810819817193,45.75612736287666,1069.9700219062233,416.4756730837515,0.010157943245945157,0.4063177298378063,2.4369996288578677,6.78782005015024,0.7442199367891174,144589.36246669025,56280.03665633829,1.3726838208863,54.90735283545199,435.5079128690529,202.56901247870059,18.677318331614806
2023-12-22 04:58:23,DAL1445_KPHXtoKDTW,41.90167,-86.06472,34500.0,491.0,-1622.0,11.0,-224356.3145101956,-31003.387485334773,10515.6,0.23549558088665246,48.34657875262984,744.1660356018217,289.6595644905825,0.007064867426599573,0.28259469706398294,1.2825645200296105,8.608051666484302,0.9653660762731944,152775.18885831028,59466.2918657347,1.4503973625788953,58.0158945031558,449.6161225893786,297.2575808100279,29.296345170619944
2023-12-22 04:58:36,DAL1445_KPHXtoKDTW,41.90583,-86.02694,34000.0,475.0,-2238.0,13.0,-221216.67514408365,-30639.46530401183,10363.2,0.1369253996251231,50.12660894775644,432.684262815389,168.4182415389014,0.004107761988753692,0.16431047955014771,0.5297745395671167,6.9810334360947355,0.789053427107891,158400.08427491033,61655.729005740424,1.5037982684326934,60.15193073730772,456.50319160375113,388.01101547925947,39.55403972302253
2023-12-22 04:58:48,DAL1445_KPHXtoKDTW,41.90972,-85.99139,33300.0,484.0,-2783.0,12.0,-218262.77242290214,-30298.47270703997,10149.84,0.10325989465969221,51.365727683672745,326.3012671246274,127.00967043142141,0.0030977968397907663,0.12391187359163064,0.40183485156784565,5.203123980573345,0.5880995766774803,162315.69948040586,63179.84505091748,1.5409718305101825,61.63887322040729,461.3252098225653,450.4485032461396,46.61123464315229
2023-12-22 04:59:01,DAL1445_KPHXtoKDTW,41.91361,-85.955,32700.0,457.0,-3091.0,13.0,-215239.71577877246,-29958.366025065243,9966.960000000001,0.095083516040181,52.6018133921951,300.463910686972,116.95272472942264,0.00285250548120543,0.1141002192482172,0.37281275641419276,4.718653958498453,0.533340817140142,166221.7303193365,64700.23047239998,1.578054401765853,63.12217607063411,466.1717756559498,511.79100470661945,53.54466526597413
2023-12-22 04:59:12,DAL1445_KPHXtoKDTW,41.9175,-85.91972,32100.0,524.0,-3334.0,11.0,-212308.78883692666,-29614.212303788467,9784.08,0.10701592028029558,53.77898851527835,338.170308085734,131.62958194476357,0.0032104776084088673,0.1284191043363547,0.4197044117486693,5.307066106870258,0.5998479648962511,169941.60370827958,66148.15587379238,1.6133696554583505,64.53478621833402,470.7885241851851,570.1687318821923,60.142992879832896
2023-12-22 04:59:25,DAL1445_KPHXtoKDTW,41.92139,-85.88361,31400.0,454.0,-3259.0,13.0,-209309.5406245856,-29270.880599374792,9570.720000000001,0.09560411890150654,55.02184206099793,302.10901572876065,117.59306624885305,0.002868123567045196,0.11472494268180784,0.3793752093518471,4.629949088694322,0.5233146681235484,173869.02091275348,67676.86573502747,1.6506552618299382,66.02621047319752,475.72040190675915,630.3580700352185,66.94608356543903
2023-12-22 04:59:37,DAL1445_KPHXtoKDTW,41.92556,-85.8475,30700.0,492.0,-3348.0,12.0,-206309.7122674175,-28895.152942918496,9357.36,0.09560865260632304,56.16914589227381,302.1233422359808,117.59864270577734,0.002868259578189691,0.11473038312758764,0.3807045831897551,4.59701398811311,0.5195920740085592,177494.50101958524,69088.0494474968,1.6850743767682144,67.40297507072857,480.2888569050362,685.5222378925758,73.18118845354174
2023-12-22 04:59:48,DAL1445_KPHXtoKDTW,41.92917,-85.81333,30100.0,507.0,-3334.0,11.0,-203472.4482511282,-28575.7908564814,9174.48,0.1013860258745773,57.28439217689416,320.3798417636643,124.70481182573009,0.003041580776237319,0.12166323104949275,0.40539772523862727,4.832987409227469,0.5462637177331047,181018.67927898554,70459.80237757984,1.7185317653068248,68.741270612273,484.7482318826611,738.685099394078,79.19008934860588
2023-12-22 05:00:00,DAL1445_KPHXtoKDTW,41.93333,-85.77694,29400.0,496.0,-3334.0,12.0,-200450.1721818677,-28199.361471878252,8961.12,0.09613355058417412,58.437994783904244,303.78201984599025,118.24426721853418,0.002884006517525224,0.11536026070100894,0.38711008698537885,4.517008051757268,0.5105491495120011,184664.06351713743,71878.73358420224,1.7531398435171275,70.1255937406851,489.39355292648565,792.8891960151652,85.31667914274989
2023-12-22 05:00:12,DAL1445_KPHXtoKDTW,41.93694,-85.74139,28800.0,483.0,-3334.0,12.0,-197499.41268380228,-27880.84454271099,8778.24,0.09649039430433362,59.59587951555625,304.9096460016942,118.68318499433035,0.0028947118291300085,0.11578847316520034,0.3909753131178404,4.476187594531505,0.5059352879734554,188322.97926915777,73302.9318041342,1.7878763854666875,71.51505541866752,494.08525668389973,846.6034471495433,91.38790259843135
2023-12-22 05:00:25,DAL1445_KPHXtoKDTW,41.94111,-85.70278,28100.0,485.0,-3244.0,13.0,-194294.2414581952,-27505.807515190892,8564.880000000001,0.09680332070967787,60.85432268478206,305.8984934425821,119.06808447290378,0.002904099621290336,0.11616398485161344,0.39457153653562355,4.43603042820341,0.5013963969905967,192299.65968391133,74850.81690228195,1.8256296805434618,73.02518722173849,499.21468665886283,904.2718427161876,97.90605575930911
2023-12-22 05:00:37,DAL1445_KPHXtoKDTW,41.945,-85.66694,27400.0,488.0,-3244.0,12.0,-191319.29983967193,-27154.247873015895,8351.52,0.10140971284019752,62.07123923886443,320.4546925750242,124.73394679344295,0.0030422913852059257,0.12169165540823702,0.4157456375139425,4.591559579602189,0.518975572201515,196145.1159948116,76347.62426380327,1.862137177165933,74.48548708663733,504.2036343090301,959.3705576714138,104.13376262572729
2023-12-22 05:00:49,DAL1445_KPHXtoKDTW,41.94889,-85.63111,26800.0,488.0,-3244.0,12.0,-188345.51308281303,-26801.416650507526,8168.64,0.10398712984502705,63.319084797004756,328.59933031028544,127.90416970938327,0.003119613895350811,0.12478455581403244,0.4284926032870184,4.658462815929447,0.5265375225047015,200088.30795853504,77882.47430031587,1.8995725439101427,75.98290175640572,509.3455455484743,1015.2721114625672,110.4522128957837
2023-12-22 05:01:01,DAL1445_KPHXtoKDTW,41.95278,-85.595,26100.0,491.0,-3167.0,12.0,-185348.90815730506,-26447.94432737846,7955.280000000001,0.11628107141045976,64.71445765393027,367.4481856570529,143.0257178348655,0.0034884321423137928,0.13953728569255172,0.4818769537548854,5.1476214696291835,0.5818262294897776,204497.68618641968,79598.78291433425,1.9414337296179083,77.65734918471634,515.1280689935329,1077.0435690981174,117.43412764966104
2023-12-22 05:01:13,DAL1445_KPHXtoKDTW,41.95639,-85.55917,25500.0,487.0,-3000.0,12.0,-182376.582927535,-26123.73453561495,7772.400000000001,0.12917949149596553,66.26461155188186,408.20719312725106,158.8907745400376,0.0038753847448789657,0.15501538979515864,0.5381698899991759,5.655478274207578,0.639228354232617,209396.1725039467,81505.47220881471,1.987938346556456,79.51753386225825,521.586107673523,1144.9093083886082,125.10486790045243
2023-12-22 05:01:25,DAL1445_KPHXtoKDTW,41.96028,-85.52389,24900.0,480.0,-2923.0,12.0,-179449.2343347934,-25765.992758450593,7589.52,0.13038573507007808,67.8292403727228,412.0189228214467,160.37445413619605,0.003911572052102343,0.1564628820840937,0.5461652918915703,5.643194131338926,0.6378399000562659,214340.39957780406,83429.96565844906,2.034877211181684,81.39508844726737,528.1400911762219,1212.6276379646754,132.75894670112763
2023-12-22 05:01:37,DAL1445_KPHXtoKDTW,41.96389,-85.48861,24400.0,480.0,-2756.0,12.0,-176522.98837529914,-25438.16944666183,7437.120000000001,0.1525086668736295,69.65934437520635,481.9273873206692,187.58566025456426,0.004575260006208884,0.18301040024835538,0.641448321563171,6.5436919821750115,0.7396215233373868,220123.5282256521,85680.99358150383,2.0897803312561907,83.59121325024763,535.8374710349799,1291.1519417507754,141.63440498117626
2023-12-22 05:01:50,DAL1445_KPHXtoKDTW,41.96778,-85.45139,23800.0,467.0,-2590.0,13.0,-173435.93568346402,-25081.948356061428,7254.240000000001,0.15384685855704072,71.65935353644788,486.15607304024866,189.2316360251601,0.004615405756711222,0.18461623026844887,0.6508138712251575,6.521221127307835,0.7370816837555687,226443.55717517532,88141.00484983092,2.1497806060934366,85.99122424373746,544.2980513609069,1375.9278164057773,151.21646686999864
2023-12-22 05:02:02,DAL1445_KPHXtoKDTW,41.97139,-85.41722,23300.0,465.0,-2590.0,12.0,-170602.0501018205,-24749.42241293158,7101.84,0.15462626517358136,73.51486871853086,488.61899794851706,190.19030616350506,0.00463878795520744,0.18555151820829763,0.6568201258254703,6.496445210581525,0.7342813072523484,232306.98515055754,90423.28852379297,2.205446061555926,88.21784246223703,552.1798928708125,1453.8851589327555,160.02784255702682
2023-12-22 05:02:14,DAL1445_KPHXtoKDTW,41.975,-85.38333,22800.0,461.0,-2590.0,12.0,-167791.5976464597,-24415.21162773431,6949.4400000000005,0.15164749383114026,75.33463864450455,479.2060805064032,186.52641741230252,0.004549424814934208,0.1819769925973683,0.6468955673243868,6.313634741123416,0.7136185746128932,238057.45811663437,92661.6055327406,2.2600391593351365,90.40156637340544,559.9426396787052,1529.6487758262365,168.59126545238155
2023-12-22 05:02:26,DAL1445_KPHXtoKDTW,41.97833,-85.34972,22200.0,457.0,-2500.0,12.0,-165005.30206649445,-24110.473257639984,6766.56,0.16072864812307042,77.26338242198139,507.90252806890254,197.6962371913766,0.004821859443692112,0.19287437774768448,0.6890420866899002,6.620201116460082,0.7482692106984812,244152.2884534612,95033.96037903713,2.317901472659442,92.71605890637765,568.211144718984,1609.0911892237575,177.57049598076333
2023-12-22 05:02:38,DAL1445_KPHXtoKDTW,41.98194,-85.31556,21700.0,465.0,-2500.0,12.0,-162173.10754683806,-23774.552233303995,6614.160000000001,0.18249360435847817,79.45330567428313,576.679789772791,224.46713336092816,0.005474808130754345,0.21899232523017378,0.8201902430574279,7.226513937782208,0.816296926684917,251072.44593073468,97727.56597936827,2.3835991702284938,95.34396680913974,578.0534276356731,1695.809356477144,187.36605910098234
2023-12-22 05:02:50,DAL1445_KPHXtoKDTW,41.98556,-85.28222,21200.0,454.0,-2500.0,12.0,-159408.94041529504,-23434.855443190052,6461.76,0.16418056348484106,81.42347243610122,518.8105806120977,201.9420930863545,0.004925416904545231,0.19701667618180926,0.7094046982385673,6.6464291156777975,0.7512337134269623,257298.17289807985,100150.87109640453,2.4427041730830363,97.70816692332146,586.5662840145359,1775.5665058652776,196.3808636621059
2023-12-22 05:03:02,DAL1445_KPHXtoKDTW,41.98889,-85.24917,20700.0,449.0,-2436.0,12.0,-156669.73923170826,-23125.78848903169,6309.360000000001,0.16728274005017468,83.43086531670332,528.613458558552,205.75777026171485,0.00501848220150524,0.2007392880602096,0.7257736413513289,6.711025046133927,0.7585348731721799,263641.5344007825,102619.96433954511,2.5029259595010993,100.11703838004397,595.2755677107518,1856.0988064188848,205.48328214017207
