t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft
0.0,40.67333,-80.76722,34000.0,43.08,-86.2251,37000.0
30.0,40.70916233333333,-80.83721931034482,33200.0,43.04287333333333,-86.16084666666666,36100.0
60.0,40.74499466666666,-80.90721862068965,32400.0,43.00574666666667,-86.09659333333332,35200.0
90.0,40.780827000000045,-80.97721793103452,31600.0,42.96861999999997,-86.03234000000018,34300.0
120.0,40.81665933333338,-81.04721724137934,30800.0,42.93149333333331,-85.96808666666684,33400.0
150.0,40.85249166666671,-81.11721655172417,30000.0,42.89436666666664,-85.9038333333335,32500.0
180.0,40.88832400000004,-81.187215862069,29200.0,42.857239999999976,-85.83958000000015,31600.0
210.0,40.92415633333337,-81.25721517241382,28400.0,42.82011333333331,-85.77532666666681,30700.0
240.0,40.9599886666667,-81.32721448275865,27600.0,42.782986666666645,-85.71107333333347,29800.0
270.0,40.995821000000035,-81.39721379310348,26800.0,42.74585999999998,-85.64682000000013,28900.0
300.0,41.03165333333337,-81.4672131034483,26000.0,42.70873333333331,-85.58256666666679,28000.0
330.0,41.0674856666667,-81.53721241379313,25200.0,42.67160666666665,-85.51831333333345,27100.0
360.0,41.10331800000003,-81.60721172413795,24400.0,42.63447999999998,-85.45406000000011,26200.0
390.0,41.13915033333336,-81.67721103448278,23600.0,42.59735333333332,-85.38980666666677,25300.0
420.0,41.17498266666669,-81.74721034482761,22800.0,42.56022666666665,-85.32555333333343,24400.0
450.0,41.210815000000025,-81.81720965517243,22000.0,42.523099999999985,-85.26130000000009,23500.0
480.0,41.24664733333336,-81.88720896551726,21200.0,42.48597333333332,-85.19704666666675,22600.0
510.0,41.28247966666669,-81.95720827586209,20400.0,42.448846666666654,-85.13279333333341,21700.0
540.0,41.31831200000002,-82.02720758620691,19600.0,42.41171999999999,-85.06854000000007,20800.0
570.0,41.35414433333335,-82.09720689655174,18800.0,42.37459333333332,-85.00428666666673,19900.0
600.0,41.38997666666668,-82.16720620689657,18000.0,42.33746666666666,-84.94003333333339,19000.0
630.0,41.425809000000015,-82.23720551724139,17200.0,42.30033999999999,-84.87578000000005,18100.0
660.0,41.46164133333335,-82.30720482758622,16400.0,42.263213333333326,-84.81152666666671,17200.0
690.0,41.49747366666668,-82.37720413793105,15600.0,42.22608666666666,-84.74727333333337,16300.0
720.0,41.53330600000001,-82.44720344827587,14800.0,42.188959999999994,-84.68302000000003,15400.0
750.0,41.56913833333334,-82.5172027586207,14000.0,42.15183333333333,-84.61876666666669,14500.0
780.0,41.604970666666674,-82.58720206896552,13200.0,42.11470666666666,-84.55451333333335,13600.0
810.0,41.640803000000005,-82.65720137931035,12400.0,42.07758,-84.49026,12700.0
840.0,41.67663533333334,-82.72720068965518,11600.0,42.04045333333333,-84.42600666666667,11800.0
870.0,41.71246766666667,-82.7972,10800.0,42.003326666666666,-84.36175333333333,10900.0
900.0,41.7483,-82.7972,10000.0,41.9662,-84.2975,10000.0
