t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft,f11_lat,f11_lon,f11_alt_ft,f12_lat,f12_lon,f12_alt_ft,f13_lat,f13_lon,f13_alt_ft,f14_lat,f14_lon,f14_alt_ft,f15_lat,f15_lon,f15_alt_ft
6000,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-85.62667,31900.0,42.7282196987536,-80.40069500358332,30052.975753445065,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
6600,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.96619999999979,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-85.62667,31900.0,42.7282196987536,-80.40069500358332,30052.975753445065,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
7200,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-85.62667,31900.0,43.0407196987536,-80.96113188566531,30000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
7800,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.966199999999795,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-85.62667,31900.0,43.0407196987536,-81.16929999999996,20000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
8400,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-85.62667,31900.0,42.72900000000003,-81.88929999999996,10000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
9000,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.96619999999973,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-85.62667,31900.0,42.4165,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
9600,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-85.62667,31900.0,42.41649999999994,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
10200,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.9662000000005,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-85.62667,31900.0,42.4165,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
10800,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-85.62667,31900.0,42.41649999999993,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
11400,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.966199999999596,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-85.62667,31900.0,42.4165,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
12000,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-85.62667,31900.0,42.41649999999989,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
12600,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.96619999999954,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-85.62667,31900.0,42.4165,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
13200,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-85.62667,31900.0,42.41649999999986,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
13800,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.96619999999938,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-85.62667,31900.0,42.4165,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
14400,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-85.62667,31900.0,42.41649999999986,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
15000,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.96619999999926,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-85.62667,31900.0,42.4165,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
15600,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-85.62667,31900.0,42.41649999999988,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
16200,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.966199999999006,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-85.62667,31900.0,42.4165,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
16800,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-85.62667,31900.0,42.41649999999988,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
17400,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.96619999999898,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-85.62667,31900.0,42.4165,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
18000,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-85.62667,31900.0,42.41649999999988,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
18600,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.96619999999883,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-85.62667,31900.0,42.4165,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
19200,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,40.50556,-84.97433500000004,21900.0,42.41649999999988,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
19800,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.966199999998736,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,41.10792,-84.32200000000002,12000.0,42.4165,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
20400,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,42.915,-83.60199999999992,17000.0,42.41649999999983,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
21000,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.96619999999861,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,42.915,-83.602,17000.0,42.4165,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
21600,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,42.915,-83.60199999999992,17000.0,42.4164999999998,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
22200,40.48861,-85.68722,29900.0,42.980072111706384,-86.25016320267274,25000.0,41.96619999999798,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,42.915,-83.602,17000.0,42.4165,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
22800,40.48861,-85.68722,29900.0,42.382218573601826,-85.68566580066823,28000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,42.915,-83.60199999999989,17000.0,42.41649999999984,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.77142718555955,-85.66729479442652,20000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
23400,40.48861,-85.68722,29900.0,42.38221857360182,-85.0175,18000.0,41.966199999997826,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,42.915,-83.602,17000.0,42.4165,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.865641313591446,-85.00405171822989,18000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
24000,40.48861,-85.68722,29900.0,41.9662,-84.2975,11000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,42.915,-83.60199999999985,17000.0,42.41649999999986,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.9662,-84.2975,11000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
24600,40.48861,-85.68722,29900.0,41.9662,-84.2975,11000.0,41.96619999999776,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,42.915,-83.602,17000.0,42.4165,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.9662,-84.2975,11000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
25200,40.48861,-85.68722,29900.0,41.96619999999994,-84.2975,11000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,42.915,-83.60199999999983,17000.0,42.41649999999986,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.96619999999994,-84.2975,11000.0,43.02658333071338,-80.46830823156361,22000.0,42.51441205444099,-80.36900724312108,30810.162021458946
25800,40.48861,-85.68722,29900.0,41.9662,-84.2975,11000.0,41.96619999999783,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,42.0440283617466,-86.34510052157984,33000.0,40.49639,-85.71833,29200.0,42.915,-83.602,17000.0,42.4165,-82.60929999999996,8000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.47299397976529,-82.13763238466804,31000.0,40.49556,-85.78861,35000.0,44.475,-85.27833,21000.0,41.9662,-84.2975,11000.0,43.02658333071338,-81.17880411578176,28000.0,42.51441205444099,-80.36900724312108,30810.162021458946
