t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft,f11_lat,f11_lon,f11_alt_ft,f12_lat,f12_lon,f12_alt_ft,f13_lat,f13_lon,f13_alt_ft,f14_lat,f14_lon,f14_alt_ft,f15_lat,f15_lon,f15_alt_ft
6000,42.980072111706384,-86.25016320267274,25000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.51528640319841,-80.3691364074183,31897.68559093646,40.53083,-85.64083,29300.0,43.61209022217623,-86.00609887604638,25000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.94049999999994,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.7375,-84.1773,19000.0
6600,42.980072111706384,-86.25016320267274,25000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.51528640319841,-80.3691364074183,31897.68559093646,40.53083,-85.64083,29300.0,43.61209022217623,-86.00609887604638,25000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.9405,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.73749999999991,-84.17729999999989,19000.0
7200,42.980072111706384,-86.25016320267274,25000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.51528640319841,-80.3691364074183,31897.68559093646,40.53083,-85.64083,29300.0,43.61209022217623,-86.00609887604638,25000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.94049999999991,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.7375,-84.1773,19000.0
7800,42.980072111706384,-86.25016320267274,25000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.51528640319841,-80.3691364074183,31897.68559093646,40.53083,-85.64083,29300.0,43.61209022217623,-86.00609887604638,25000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.9405,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.73749999999992,-84.17729999999992,19000.0
8400,42.980072111706384,-86.25016320267274,25000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.51528640319841,-80.3691364074183,31897.68559093646,40.53083,-85.64083,29300.0,43.61209022217623,-86.00609887604638,25000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.94049999999987,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.7375,-84.1773,19000.0
9000,42.980072111706384,-86.25016320267274,25000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.51528640319841,-80.3691364074183,31897.68559093646,40.53083,-85.64083,29300.0,43.61209022217623,-86.00609887604638,25000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.9405,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.7374999999999,-84.1772999999999,19000.0
9600,42.980072111706384,-86.25016320267274,25000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.51528640319841,-80.3691364074183,31897.68559093646,40.53083,-85.64083,29300.0,43.61209022217623,-86.00609887604638,25000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.94049999999986,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.7375,-84.1773,19000.0
10200,42.980072111706384,-86.25016320267274,25000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.51528640319841,-80.3691364074183,31897.68559093646,40.53083,-85.64083,29300.0,43.481459694407675,-85.28609887604638,20000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.9405,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.737499999999834,-84.17729999999979,19000.0
10800,42.980072111706384,-86.25016320267274,25000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.51528640319841,-80.96161617906418,30000.0,40.53083,-85.64083,29300.0,43.481459694407675,-84.7417,10000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.94049999999983,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.7375,-84.1773,19000.0
11400,42.980072111706384,-86.25016320267274,25000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.51528640319841,-81.46297493286428,20000.0,40.53083,-85.64083,29300.0,41.9183,-84.0217,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.9405,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.737499999999756,-84.17729999999975,19000.0
12000,42.980072111706384,-86.25016320267274,25000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.4165,-81.89954212176285,10000.0,40.53083,-85.64083,29300.0,41.9183,-84.0217,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.9404999999998,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.7375,-84.1773,19000.0
12600,42.980072111706384,-86.25016320267274,25000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.4165,-82.60929999999996,8000.0,40.53083,-85.64083,29300.0,41.918299999999945,-84.02169999999991,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.9405,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.737499999999706,-84.17729999999973,19000.0
13200,42.980072111706384,-86.25016320267274,25000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.41649999999995,-82.60929999999996,8000.0,40.53083,-85.64083,29300.0,41.9183,-84.0217,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.94049999999979,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.7375,-84.1773,19000.0
13800,42.980072111706384,-86.25016320267274,25000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.4165,-82.60929999999996,8000.0,40.53083,-85.64083,29300.0,41.91829999999992,-84.02169999999987,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.9405,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.73749999999978,-84.17729999999978,19000.0
14400,42.980072111706384,-86.25016320267274,25000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.416499999999935,-82.60929999999996,8000.0,40.53083,-85.64083,29300.0,41.9183,-84.0217,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.94049999999972,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.7375,-84.1773,19000.0
15000,42.980072111706384,-86.25016320267274,25000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.4165,-82.60929999999996,8000.0,40.53083,-85.64083,29300.0,41.91829999999989,-84.02169999999983,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.9405,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.73749999999983,-84.17729999999983,19000.0
15600,42.980072111706384,-86.25016320267274,25000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.4164999999999,-82.60929999999996,8000.0,40.53083,-85.64083,29300.0,41.9183,-84.0217,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.9404999999997,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.7375,-84.1773,19000.0
16200,42.980072111706384,-86.25016320267274,25000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.4165,-82.60929999999996,8000.0,40.53083,-85.64083,29300.0,41.91829999999985,-84.02169999999981,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.9405,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.7374999999998,-84.17729999999983,19000.0
16800,42.980072111706384,-86.25016320267274,25000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.41649999999991,-82.60929999999996,8000.0,40.53083,-85.64083,29300.0,41.9183,-84.0217,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.94049999999959,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.7375,-84.1773,19000.0
17400,42.980072111706384,-86.25016320267274,25000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.4165,-82.60929999999996,8000.0,40.53083,-85.64083,29300.0,41.91829999999984,-84.0216999999998,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.9405,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.73749999999981,-84.17729999999983,19000.0
18000,42.980072111706384,-86.25016320267274,25000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.41649999999993,-82.60929999999996,8000.0,40.53083,-85.64083,29300.0,41.9183,-84.0217,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.94049999999969,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.7375,-84.1773,19000.0
18600,42.980072111706384,-86.25016320267274,25000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.4165,-82.60929999999996,8000.0,40.53083,-85.64083,29300.0,41.9182999999998,-84.02169999999973,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.9405,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.73749999999986,-84.17729999999989,19000.0
19200,42.980072111706384,-85.57787723592774,28000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.41649999999993,-82.60929999999996,8000.0,40.53083,-85.64083,29300.0,41.9183,-84.0217,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.94049999999973,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.7375,-84.1773,19000.0
19800,42.73844704505038,-85.01337983392324,21000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.4165,-82.60929999999996,8000.0,40.53083,-85.64083,29300.0,41.91829999999979,-84.02169999999968,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.9405,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.73749999999983,-84.17729999999985,19000.0
20400,41.9662,-84.2975,11000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.4164999999999,-82.60929999999996,8000.0,40.53083,-85.64083,29300.0,41.9183,-84.0217,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.9404999999998,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.7375,-84.1773,19000.0
21000,41.9662,-84.2975,11000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.4165,-82.60929999999996,8000.0,40.53083,-85.64083,29300.0,41.91829999999979,-84.02169999999971,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.9405,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.73749999999973,-84.1772999999998,19000.0
21600,41.96619999999994,-84.2975,11000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.41649999999983,-82.60929999999996,8000.0,40.53083,-85.64083,29300.0,41.9183,-84.0217,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.94049999999989,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.7375,-84.1773,19000.0
22200,41.9662,-84.2975,11000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.4165,-82.60929999999996,8000.0,40.53083,-85.64083,29300.0,41.918299999999746,-84.02169999999971,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.9405,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.73749999999963,-84.17729999999978,19000.0
22800,41.9661999999999,-84.2975,11000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.416499999999786,-82.60929999999996,8000.0,40.53083,-85.64083,29300.0,41.9183,-84.0217,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.94049999999979,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.7375,-84.1773,19000.0
23400,41.9662,-84.2975,11000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.4165,-82.60929999999996,8000.0,40.53083,-85.64083,29300.0,41.91829999999978,-84.02169999999973,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.9405,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.737499999999486,-84.1772999999997,19000.0
24000,41.96619999999986,-84.2975,11000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.41649999999976,-82.60929999999996,8000.0,40.53083,-85.64083,29300.0,41.9183,-84.0217,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.94049999999983,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.7375,-84.1773,19000.0
24600,41.9662,-84.2975,11000.0,40.52306,-85.64,29900.0,39.47207014201796,-82.13958143060201,35000.0,42.4165,-82.60929999999996,8000.0,40.53083,-85.64083,29300.0,41.91829999999981,-84.02169999999974,8000.0,42.514458073230294,-80.36901421220203,32995.877145676706,41.673,-82.9405,16984.082545699202,39.72775887326741,-81.6737038473906,32000.0,42.0439677176828,-86.3450974371217,33000.0,43.23259262464273,-86.17093165012358,33000.0,40.48611,-85.60306,27000.0,42.0127783381649,-86.34356447526095,27672.523975584987,43.233901700687525,-86.17046327956935,33000.0,41.73749999999943,-84.17729999999969,19000.0
