t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft,f11_lat,f11_lon,f11_alt_ft,f12_lat,f12_lon,f12_alt_ft,f13_lat,f13_lon,f13_alt_ft,f14_lat,f14_lon,f14_alt_ft,f15_lat,f15_lon,f15_alt_ft,f16_lat,f16_lon,f16_alt_ft,f17_lat,f17_lon,f17_alt_ft,f18_lat,f18_lon,f18_alt_ft,f19_lat,f19_lon,f19_alt_ft,f20_lat,f20_lon,f20_alt_ft,f21_lat,f21_lon,f21_alt_ft,f22_lat,f22_lon,f22_alt_ft,f23_lat,f23_lon,f23_alt_ft,f24_lat,f24_lon,f24_alt_ft,f25_lat,f25_lon,f25_alt_ft
0,42.728643301578266,-80.40075795334256,32252.54969173528,43.08023501885609,-80.48179275878633,30600.754166188017,43.23347835088876,-86.17061474174,25000.0,40.505,-85.65944,29000.0,43.45778,-84.01639,3900.0,40.49139,-85.68306,31000.0,43.233901700687525,-86.17046327956935,33000.0,42.514607664330704,-80.3690362175323,33827.06883597506,43.14333,-86.20283554065244,25000.0,42.51528640319841,-80.3691364074183,31897.68559093646,43.02658333071338,-80.46830823156361,22000.0,42.96667,-80.795,26700.0,40.67235037169452,-80.78329830255859,32208.840088590143,39.35379799148298,-82.44882117350564,38739.13182022658,39.47175240790911,-82.14025171480814,38615.59306899031,40.694704547525234,-80.76989494206009,30000.0,42.72839048632175,-80.40072036968238,28000.0,40.36649226258391,-85.71450803175537,33000.0,39.43976528984049,-82.20842824084542,36000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.51441205444099,-80.36900724312108,30810.162021458946,43.29527155879361,-86.14847439468211,33000.0,41.87180481222802,-86.33200477447754,35000.0,40.49639,-85.71833,29200.0,42.0441758554957,-86.34510770411295,33000.0
600,42.728643301578266,-80.40075795334256,32252.54969173528,43.08023501885609,-80.48179275878633,30600.754166188017,43.23347835088876,-86.17061474174,25000.0,40.505,-85.65944,29000.0,43.45778,-84.01639,3900.0,40.49139,-85.68306,31000.0,43.233901700687525,-86.17046327956935,33000.0,42.514607664330704,-80.3690362175323,33827.06883597506,43.14333,-86.20283554065244,25000.0,42.51528640319841,-80.3691364074183,31897.68559093646,43.02658333071338,-80.46830823156361,22000.0,42.96667,-80.795,26700.0,40.67235037169452,-80.78329830255859,32208.840088590143,39.35379799148298,-82.44882117350564,38739.13182022658,40.047031994202214,-82.51525023143506,28615.59306899031,40.694704547525234,-80.76989494206009,30000.0,42.72839048632175,-80.40072036968238,28000.0,40.36649226258391,-85.71450803175537,33000.0,39.43976528984049,-82.20842824084542,36000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.51441205444099,-80.36900724312108,30810.162021458946,43.29527155879361,-86.14847439468211,33000.0,41.87180481222802,-86.33200477447754,35000.0,40.49639,-85.71833,29200.0,42.0441758554957,-86.34510770411295,33000.0
1200,42.728643301578266,-80.40075795334256,32252.54969173528,43.08023501885609,-80.48179275878633,30600.754166188017,43.23347835088876,-86.17061474174,25000.0,40.505,-85.65944,29000.0,43.45778,-84.01639,3900.0,40.49139,-85.68306,31000.0,43.233901700687525,-86.17046327956935,33000.0,42.514607664330704,-80.3690362175323,33827.06883597506,43.14333,-86.20283554065244,25000.0,42.51528640319841,-80.3691364074183,31897.68559093646,43.02658333071338,-80.46830823156361,22000.0,42.96667,-80.795,26700.0,40.67235037169452,-80.78329830255859,32208.840088590143,39.35379799148298,-82.44882117350564,38739.13182022658,41.673,-82.9405,18615.59306899031,40.694704547525234,-80.76989494206009,30000.0,42.72839048632175,-80.40072036968238,28000.0,40.36649226258391,-85.71450803175537,33000.0,39.43976528984049,-82.20842824084542,36000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.51441205444099,-80.36900724312108,30810.162021458946,43.29527155879361,-86.14847439468211,33000.0,41.87180481222802,-86.33200477447754,35000.0,40.49639,-85.71833,29200.0,42.0441758554957,-86.34510770411295,33000.0
1800,42.728643301578266,-80.40075795334256,32252.54969173528,43.08023501885609,-80.48179275878633,30600.754166188017,43.23347835088876,-86.17061474174,25000.0,40.505,-85.65944,29000.0,43.45778,-84.01639,3900.0,40.49139,-85.68306,31000.0,43.233901700687525,-86.17046327956935,33000.0,42.514607664330704,-80.3690362175323,33827.06883597506,43.14333,-86.20283554065244,25000.0,42.51528640319841,-80.3691364074183,31897.68559093646,43.02658333071338,-80.46830823156361,22000.0,42.96667,-80.795,26700.0,40.67235037169452,-80.78329830255859,32208.840088590143,39.35379799148298,-82.44882117350564,38739.13182022658,41.673,-82.94049999999996,18615.59306899031,40.694704547525234,-80.76989494206009,30000.0,42.72839048632175,-80.40072036968238,28000.0,40.36649226258391,-85.71450803175537,33000.0,39.43976528984049,-82.20842824084542,36000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.51441205444099,-80.36900724312108,30810.162021458946,43.29527155879361,-86.14847439468211,33000.0,41.87180481222802,-86.33200477447754,35000.0,40.49639,-85.71833,29200.0,42.0441758554957,-86.34510770411295,33000.0
2400,42.728643301578266,-80.40075795334256,32252.54969173528,43.08023501885609,-80.48179275878633,30600.754166188017,43.23347835088876,-86.17061474174,25000.0,40.505,-85.65944,29000.0,43.45778,-84.01639,3900.0,40.49139,-85.68306,31000.0,43.233901700687525,-86.17046327956935,33000.0,42.514607664330704,-80.3690362175323,33827.06883597506,43.14333,-86.20283554065244,25000.0,42.51528640319841,-80.3691364074183,31897.68559093646,43.02658333071338,-80.46830823156361,22000.0,42.96667,-80.795,26700.0,40.67235037169452,-80.78329830255859,32208.840088590143,39.35379799148298,-82.44882117350564,38739.13182022658,41.673,-82.9405,18615.59306899031,40.694704547525234,-80.76989494206009,30000.0,42.72839048632175,-80.40072036968238,28000.0,40.36649226258391,-85.71450803175537,33000.0,39.43976528984049,-82.20842824084542,36000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.51441205444099,-80.36900724312108,30810.162021458946,43.29527155879361,-86.14847439468211,33000.0,41.87180481222802,-86.33200477447754,35000.0,40.49639,-85.71833,29200.0,42.0441758554957,-86.34510770411295,33000.0
3000,42.728643301578266,-80.40075795334256,32252.54969173528,43.08023501885609,-80.48179275878633,30600.754166188017,43.23347835088876,-86.17061474174,25000.0,40.505,-85.65944,29000.0,43.45778,-84.01639,3900.0,40.49139,-85.68306,31000.0,43.233901700687525,-86.17046327956935,33000.0,42.514607664330704,-80.3690362175323,33827.06883597506,43.14333,-86.20283554065244,25000.0,42.51528640319841,-80.3691364074183,31897.68559093646,43.02658333071338,-80.46830823156361,22000.0,42.96667,-80.795,26700.0,40.67235037169452,-80.78329830255859,32208.840088590143,39.35379799148298,-82.44882117350564,38739.13182022658,41.673,-82.94049999999994,18615.59306899031,40.694704547525234,-80.76989494206009,30000.0,42.72839048632175,-80.40072036968238,28000.0,40.36649226258391,-85.71450803175537,33000.0,39.43976528984049,-82.20842824084542,36000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.51441205444099,-80.36900724312108,30810.162021458946,43.29527155879361,-86.14847439468211,33000.0,41.87180481222802,-86.33200477447754,35000.0,40.49639,-85.71833,29200.0,42.0441758554957,-86.34510770411295,33000.0
3600,42.728643301578266,-80.40075795334256,32252.54969173528,43.08023501885609,-80.48179275878633,30600.754166188017,43.23347835088876,-86.17061474174,25000.0,40.505,-85.65944,29000.0,43.45778,-84.01639,3900.0,40.49139,-85.68306,31000.0,43.233901700687525,-86.17046327956935,33000.0,42.514607664330704,-80.3690362175323,33827.06883597506,43.14333,-86.20283554065244,25000.0,42.51528640319841,-80.3691364074183,31897.68559093646,43.02658333071338,-80.46830823156361,22000.0,42.96667,-80.795,26700.0,40.67235037169452,-80.78329830255859,32208.840088590143,39.35379799148298,-82.44882117350564,38739.13182022658,41.673,-82.9405,18615.59306899031,40.694704547525234,-80.76989494206009,30000.0,42.72839048632175,-80.40072036968238,28000.0,40.36649226258391,-85.71450803175537,33000.0,39.43976528984049,-82.20842824084542,36000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.51441205444099,-80.36900724312108,30810.162021458946,43.29527155879361,-86.14847439468211,33000.0,41.87180481222802,-86.33200477447754,35000.0,40.49639,-85.71833,29200.0,42.0441758554957,-86.34510770411295,33000.0
4200,42.728643301578266,-80.40075795334256,32252.54969173528,43.08023501885609,-80.48179275878633,30600.754166188017,43.23347835088876,-86.17061474174,25000.0,40.505,-85.65944,29000.0,43.45778,-84.01639,3900.0,40.49139,-85.68306,31000.0,43.233901700687525,-86.17046327956935,33000.0,42.514607664330704,-80.3690362175323,33827.06883597506,43.14333,-86.20283554065244,25000.0,42.51528640319841,-80.3691364074183,31897.68559093646,43.02658333071338,-80.46830823156361,22000.0,42.96667,-80.795,26700.0,40.67235037169452,-80.78329830255859,32208.840088590143,39.35379799148298,-82.44882117350564,38739.13182022658,41.673,-82.94049999999991,18615.59306899031,40.694704547525234,-80.76989494206009,30000.0,42.72839048632175,-80.40072036968238,28000.0,40.36649226258391,-85.71450803175537,33000.0,39.43976528984049,-82.20842824084542,36000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.51441205444099,-80.36900724312108,30810.162021458946,43.29527155879361,-86.14847439468211,33000.0,41.87180481222802,-86.33200477447754,35000.0,40.49639,-85.71833,29200.0,42.0441758554957,-86.34510770411295,33000.0
4800,42.728643301578266,-80.40075795334256,32252.54969173528,43.08023501885609,-80.48179275878633,30600.754166188017,43.23347835088876,-86.17061474174,25000.0,40.505,-85.65944,29000.0,43.45778,-84.01639,3900.0,40.49139,-85.68306,31000.0,43.233901700687525,-86.17046327956935,33000.0,42.514607664330704,-80.3690362175323,33827.06883597506,43.14333,-86.20283554065244,25000.0,42.51528640319841,-80.3691364074183,31897.68559093646,43.02658333071338,-80.46830823156361,22000.0,42.96667,-80.795,26700.0,40.67235037169452,-80.78329830255859,32208.840088590143,39.35379799148298,-82.44882117350564,38739.13182022658,41.673,-82.9405,18615.59306899031,40.694704547525234,-80.76989494206009,30000.0,42.72839048632175,-80.40072036968238,28000.0,40.36649226258391,-85.71450803175537,33000.0,39.43976528984049,-82.20842824084542,36000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.51441205444099,-80.36900724312108,30810.162021458946,43.29527155879361,-86.14847439468211,33000.0,41.87180481222802,-86.33200477447754,35000.0,40.49639,-85.71833,29200.0,42.0441758554957,-86.34510770411295,33000.0
5400,42.728643301578266,-80.40075795334256,32252.54969173528,43.08023501885609,-80.48179275878633,30600.754166188017,43.23347835088876,-86.17061474174,25000.0,40.505,-85.65944,29000.0,43.45778,-84.01639,3900.0,40.49139,-85.68306,31000.0,43.233901700687525,-86.17046327956935,33000.0,42.514607664330704,-80.3690362175323,33827.06883597506,43.14333,-86.20283554065244,25000.0,42.51528640319841,-80.3691364074183,31897.68559093646,43.02658333071338,-80.46830823156361,22000.0,42.96667,-80.795,26700.0,40.67235037169452,-80.78329830255859,32208.840088590143,39.35379799148298,-82.44882117350564,38739.13182022658,41.673,-82.94050000000007,18615.59306899031,40.694704547525234,-80.76989494206009,30000.0,42.72839048632175,-80.40072036968238,28000.0,40.36649226258391,-85.71450803175537,33000.0,39.43976528984049,-82.20842824084542,36000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.51441205444099,-80.36900724312108,30810.162021458946,43.29527155879361,-86.14847439468211,33000.0,41.87180481222802,-86.33200477447754,35000.0,40.49639,-85.71833,29200.0,42.0441758554957,-86.34510770411295,33000.0
