t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft
0,41.893129528334505,-86.33518040251012,34947.761911876754,40.48611,-85.60306,27000.0,43.32650163629873,-86.13726900471796,31000.0,39.99806,-84.75528,27000.0,42.9280038324637,-86.26321046360388,23000.0,40.52306,-85.64,29900.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.49611,-85.73056,31400.0,42.01753191517679,-86.34380030838875,33000.0,42.20306,-85.53722,2700.0
600,41.893129528334505,-86.33518040251012,34947.761911876754,40.48611,-85.60306,27000.0,43.32650163629873,-86.13726900471796,31000.0,41.737500000000026,-84.17729999999996,17000.0,42.9280038324637,-86.26321046360388,23000.0,40.52306,-85.64,29900.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.49611,-85.73056,31400.0,42.01753191517679,-86.34380030838875,33000.0,42.20306,-85.53722,2700.0
1200,41.893129528334505,-86.33518040251012,34947.761911876754,40.48611,-85.60306,27000.0,43.32650163629873,-86.13726900471796,31000.0,41.7375,-84.1773,17000.0,42.9280038324637,-86.26321046360388,23000.0,40.52306,-85.64,29900.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.49611,-85.73056,31400.0,42.01753191517679,-86.34380030838875,33000.0,42.20306,-85.53722,2700.0
1800,41.893129528334505,-86.33518040251012,34947.761911876754,40.48611,-85.60306,27000.0,43.32650163629873,-86.13726900471796,31000.0,41.73749999999994,-84.17730000000007,17000.0,42.9280038324637,-86.26321046360388,23000.0,40.52306,-85.64,29900.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.49611,-85.73056,31400.0,42.01753191517679,-86.34380030838875,33000.0,42.20306,-85.53722,2700.0
2400,41.893129528334505,-86.33518040251012,34947.761911876754,40.48611,-85.60306,27000.0,43.32650163629873,-86.13726900471796,31000.0,41.7375,-84.1773,17000.0,42.9280038324637,-86.26321046360388,23000.0,40.52306,-85.64,29900.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.49611,-85.73056,31400.0,42.01753191517679,-86.34380030838875,33000.0,42.20306,-85.53722,2700.0
3000,41.893129528334505,-86.33518040251012,34947.761911876754,40.48611,-85.60306,27000.0,43.32650163629873,-86.13726900471796,31000.0,41.73749999999988,-84.17730000000009,17000.0,42.9280038324637,-86.26321046360388,23000.0,40.52306,-85.64,29900.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.49611,-85.73056,31400.0,42.01753191517679,-86.34380030838875,33000.0,42.20306,-85.53722,2700.0
3600,41.893129528334505,-86.33518040251012,34947.761911876754,40.48611,-85.60306,27000.0,43.32650163629873,-86.13726900471796,31000.0,41.7375,-84.1773,17000.0,42.9280038324637,-86.26321046360388,23000.0,40.52306,-85.64,29900.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.49611,-85.73056,31400.0,42.01753191517679,-86.34380030838875,33000.0,42.20306,-85.53722,2700.0
4200,41.893129528334505,-86.33518040251012,34947.761911876754,40.48611,-85.60306,27000.0,43.32650163629873,-86.13726900471796,31000.0,41.73749999999986,-84.17730000000012,17000.0,42.9280038324637,-86.26321046360388,23000.0,40.52306,-85.64,29900.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.49611,-85.73056,31400.0,42.01753191517679,-86.34380030838875,33000.0,42.20306,-85.53722,2700.0
4800,41.893129528334505,-86.33518040251012,34947.761911876754,40.48611,-85.60306,27000.0,43.32650163629873,-86.13726900471796,31000.0,41.7375,-84.1773,17000.0,42.9280038324637,-86.26321046360388,23000.0,40.52306,-85.64,29900.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.49611,-85.73056,31400.0,42.01753191517679,-86.34380030838875,33000.0,42.20306,-85.53722,2700.0
5400,41.893129528334505,-86.33518040251012,34947.761911876754,40.48611,-85.60306,27000.0,43.32650163629873,-86.13726900471796,31000.0,41.73749999999981,-84.17730000000014,17000.0,42.9280038324637,-86.26321046360388,23000.0,40.52306,-85.64,29900.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.49611,-85.73056,31400.0,42.01753191517679,-86.34380030838875,33000.0,42.20306,-85.53722,2700.0
