t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft,f11_lat,f11_lon,f11_alt_ft,f12_lat,f12_lon,f12_alt_ft,f13_lat,f13_lon,f13_alt_ft,f14_lat,f14_lon,f14_alt_ft,f15_lat,f15_lon,f15_alt_ft,f16_lat,f16_lon,f16_alt_ft,f17_lat,f17_lon,f17_alt_ft,f18_lat,f18_lon,f18_alt_ft,f19_lat,f19_lon,f19_alt_ft,f20_lat,f20_lon,f20_alt_ft,f21_lat,f21_lon,f21_alt_ft,f22_lat,f22_lon,f22_alt_ft,f23_lat,f23_lon,f23_alt_ft,f24_lat,f24_lon,f24_alt_ft,f25_lat,f25_lon,f25_alt_ft
0,40.48917,-85.68139,29000.0,43.14333,-86.20283554065244,25000.0,42.09997516767139,-86.34785041384998,29000.0,43.294970114986896,-86.14858226440323,25000.0,39.6369957589119,-81.82224888730305,34000.0,39.98167,-84.89306,26700.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.45813553631476,-82.1689642014037,35000.0,43.23277769933761,-86.17086549006416,33000.0,42.514331594037344,-80.36899542944825,32926.12191871304,40.01278,-84.53944,23000.0,40.51861,-85.65417,29500.0,42.96667,-80.795,26700.0,39.47196530123279,-82.13980259697075,33000.0,42.614828747520555,-80.38386582210703,36000.0,40.694704547525234,-80.76989494206009,30000.0,44.47611,-85.20944,12800.0,43.294074706420055,-86.14890431129369,33000.0,42.01753191517679,-86.34380030838875,33000.0,39.420803726041754,-82.26162697454477,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,40.69650863073345,-80.76881259892107,18000.0,43.57889,-84.0075,3000.0,42.95290215287274,-80.4498223247169,20000.0,39.48377856415442,-82.11487060432266,33000.0
600,40.48917,-85.68139,29000.0,43.14333,-86.20283554065244,25000.0,42.09997516767139,-86.34785041384998,29000.0,43.294970114986896,-86.14858226440323,25000.0,39.63711370066966,-82.0772,24000.0,39.98167,-84.89306,26700.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.45813553631476,-82.1689642014037,35000.0,43.23277769933761,-86.17086549006416,33000.0,42.514331594037344,-80.36899542944825,32926.12191871304,40.01278,-84.53944,23000.0,40.51861,-85.65417,29500.0,42.96667,-80.795,26700.0,39.47196530123279,-82.13980259697075,33000.0,42.614828747520555,-80.38386582210703,36000.0,40.694704547525234,-80.76989494206009,30000.0,44.47611,-85.20944,12800.0,43.294074706420055,-86.14890431129369,33000.0,42.01753191517679,-86.34380030838875,33000.0,39.420803726041754,-82.26162697454477,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,40.69650863073345,-80.76881259892107,18000.0,43.57889,-84.0075,3000.0,42.95290215287274,-80.4498223247169,20000.0,39.48377856415442,-82.11487060432266,33000.0
1200,40.48917,-85.68139,29000.0,43.14333,-86.20283554065244,25000.0,42.09997516767139,-86.34785041384998,29000.0,43.294970114986896,-86.14858226440323,25000.0,41.7483,-82.7972,21000.0,39.98167,-84.89306,26700.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.45813553631476,-82.1689642014037,35000.0,43.23277769933761,-86.17086549006416,33000.0,42.514331594037344,-80.36899542944825,32926.12191871304,40.01278,-84.53944,23000.0,40.51861,-85.65417,29500.0,42.96667,-80.795,26700.0,39.47196530123279,-82.13980259697075,33000.0,42.614828747520555,-80.38386582210703,36000.0,40.694704547525234,-80.76989494206009,30000.0,44.47611,-85.20944,12800.0,43.294074706420055,-86.14890431129369,33000.0,42.01753191517679,-86.34380030838875,33000.0,39.420803726041754,-82.26162697454477,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,40.69650863073345,-80.76881259892107,18000.0,43.57889,-84.0075,3000.0,42.95290215287274,-80.4498223247169,20000.0,39.48377856415442,-82.11487060432266,33000.0
1800,40.48917,-85.68139,29000.0,43.14333,-86.20283554065244,25000.0,42.09997516767139,-86.34785041384998,29000.0,43.294970114986896,-86.14858226440323,25000.0,41.7483,-82.7972,21000.0,39.98167,-84.89306,26700.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.45813553631476,-82.1689642014037,35000.0,43.23277769933761,-86.17086549006416,33000.0,42.514331594037344,-80.36899542944825,32926.12191871304,40.01278,-84.53944,23000.0,40.51861,-85.65417,29500.0,42.96667,-80.795,26700.0,39.47196530123279,-82.13980259697075,33000.0,42.614828747520555,-80.38386582210703,36000.0,40.694704547525234,-80.76989494206009,30000.0,44.47611,-85.20944,12800.0,43.294074706420055,-86.14890431129369,33000.0,42.01753191517679,-86.34380030838875,33000.0,39.420803726041754,-82.26162697454477,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,40.69650863073345,-80.76881259892107,18000.0,43.57889,-84.0075,3000.0,42.95290215287274,-80.4498223247169,20000.0,39.48377856415442,-82.11487060432266,33000.0
2400,40.48917,-85.68139,29000.0,43.14333,-86.20283554065244,25000.0,42.09997516767139,-86.34785041384998,29000.0,43.294970114986896,-86.14858226440323,25000.0,41.7483,-82.7972,21000.0,39.98167,-84.89306,26700.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.45813553631476,-82.1689642014037,35000.0,43.23277769933761,-86.17086549006416,33000.0,42.514331594037344,-80.36899542944825,32926.12191871304,40.01278,-84.53944,23000.0,40.51861,-85.65417,29500.0,42.96667,-80.795,26700.0,39.47196530123279,-82.13980259697075,33000.0,42.41650000000001,-80.4492999999999,30000.0,40.694704547525234,-80.76989494206009,30000.0,44.47611,-85.20944,12800.0,43.294074706420055,-86.14890431129369,33000.0,42.01753191517679,-86.34380030838875,33000.0,39.420803726041754,-82.26162697454477,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,40.69650863073345,-80.76881259892107,18000.0,43.57889,-84.0075,3000.0,42.95290215287274,-80.4498223247169,20000.0,39.48377856415442,-82.11487060432266,33000.0
3000,40.48917,-85.68139,29000.0,43.14333,-86.20283554065244,25000.0,42.09997516767139,-86.34785041384998,29000.0,43.294970114986896,-86.14858226440323,25000.0,41.7483,-82.7972,21000.0,39.98167,-84.89306,26700.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.45813553631476,-82.1689642014037,35000.0,43.23277769933761,-86.17086549006416,33000.0,42.514331594037344,-80.36899542944825,32926.12191871304,40.01278,-84.53944,23000.0,40.51861,-85.65417,29500.0,42.96667,-80.795,26700.0,39.47196530123279,-82.13980259697075,33000.0,42.41650000000001,-81.1692999999999,20000.0,40.694704547525234,-80.76989494206009,30000.0,44.47611,-85.20944,12800.0,43.294074706420055,-86.14890431129369,33000.0,42.01753191517679,-86.34380030838875,33000.0,39.420803726041754,-82.26162697454477,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,40.69650863073345,-80.76881259892107,18000.0,43.57889,-84.0075,3000.0,42.95290215287274,-80.4498223247169,20000.0,39.48377856415442,-82.11487060432266,33000.0
3600,40.48917,-85.68139,29000.0,43.14333,-86.20283554065244,25000.0,42.09997516767139,-86.34785041384998,29000.0,43.294970114986896,-86.14858226440323,25000.0,41.7483,-82.7972,21000.0,39.98167,-84.89306,26700.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.45813553631476,-82.1689642014037,35000.0,43.23277769933761,-86.17086549006416,33000.0,42.514331594037344,-80.36899542944825,32926.12191871304,40.01278,-84.53944,23000.0,40.51861,-85.65417,29500.0,42.96667,-80.795,26700.0,39.47196530123279,-82.13980259697075,33000.0,42.41650000000001,-81.88929999999989,10000.0,40.694704547525234,-80.76989494206009,30000.0,44.47611,-85.20944,12800.0,43.294074706420055,-86.14890431129369,33000.0,42.01753191517679,-86.34380030838875,33000.0,39.420803726041754,-82.26162697454477,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,40.69650863073345,-80.76881259892107,18000.0,43.57889,-84.0075,3000.0,42.95290215287274,-80.4498223247169,20000.0,39.48377856415442,-82.11487060432266,33000.0
4200,40.48917,-85.68139,29000.0,43.14333,-86.20283554065244,25000.0,42.09997516767139,-86.34785041384998,29000.0,43.294970114986896,-86.14858226440323,25000.0,41.7483,-82.7972,21000.0,39.98167,-84.89306,26700.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.45813553631476,-82.1689642014037,35000.0,43.23277769933761,-86.17086549006416,33000.0,42.514331594037344,-80.36899542944825,32926.12191871304,40.01278,-84.53944,23000.0,40.51861,-85.65417,29500.0,42.96667,-80.795,26700.0,39.47196530123279,-82.13980259697075,33000.0,42.4165,-82.60929999999996,8000.0,40.694704547525234,-80.76989494206009,30000.0,44.47611,-85.20944,12800.0,43.294074706420055,-86.14890431129369,33000.0,42.01753191517679,-86.34380030838875,33000.0,39.420803726041754,-82.26162697454477,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,40.69650863073345,-80.76881259892107,18000.0,43.57889,-84.0075,3000.0,42.95290215287274,-80.4498223247169,20000.0,39.48377856415442,-82.11487060432266,33000.0
4800,40.48917,-85.68139,29000.0,43.14333,-86.20283554065244,25000.0,42.09997516767139,-86.34785041384998,29000.0,43.294970114986896,-86.14858226440323,25000.0,41.7483,-82.7972,21000.0,39.98167,-84.89306,26700.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.45813553631476,-82.1689642014037,35000.0,43.23277769933761,-86.17086549006416,33000.0,42.514331594037344,-80.36899542944825,32926.12191871304,40.01278,-84.53944,23000.0,40.51861,-85.65417,29500.0,42.96667,-80.795,26700.0,39.47196530123279,-82.13980259697075,33000.0,42.41649999999992,-82.60929999999996,8000.0,40.694704547525234,-80.76989494206009,30000.0,44.47611,-85.20944,12800.0,43.294074706420055,-86.14890431129369,33000.0,42.01753191517679,-86.34380030838875,33000.0,39.420803726041754,-82.26162697454477,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,40.69650863073345,-80.76881259892107,18000.0,43.57889,-84.0075,3000.0,42.95290215287274,-80.4498223247169,20000.0,39.48377856415442,-82.11487060432266,33000.0
5400,40.48917,-85.68139,29000.0,43.14333,-86.20283554065244,25000.0,42.09997516767139,-86.34785041384998,29000.0,43.294970114986896,-86.14858226440323,25000.0,41.7483,-82.7972,21000.0,39.98167,-84.89306,26700.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.45813553631476,-82.1689642014037,35000.0,43.23277769933761,-86.17086549006416,33000.0,42.514331594037344,-80.36899542944825,32926.12191871304,40.01278,-84.53944,23000.0,40.51861,-85.65417,29500.0,42.96667,-80.795,26700.0,39.47196530123279,-82.13980259697075,33000.0,42.4165,-82.60929999999996,8000.0,40.694704547525234,-80.76989494206009,30000.0,44.47611,-85.20944,12800.0,43.294074706420055,-86.14890431129369,33000.0,42.01753191517679,-86.34380030838875,33000.0,39.420803726041754,-82.26162697454477,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,40.69650863073345,-80.76881259892107,18000.0,43.57889,-84.0075,3000.0,42.95290215287274,-80.4498223247169,20000.0,39.48377856415442,-82.11487060432266,33000.0
