t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft,f11_lat,f11_lon,f11_alt_ft,f12_lat,f12_lon,f12_alt_ft,f13_lat,f13_lon,f13_alt_ft,f14_lat,f14_lon,f14_alt_ft,f15_lat,f15_lon,f15_alt_ft
0,42.20306,-85.53722,2700.0,42.51528640319841,-80.3691364074183,31897.68559093646,39.47175240790911,-82.14025171480814,38615.59306899031,39.36551787946668,-82.41616891199598,37000.0,43.335463038667235,-86.13405145303786,31000.0,39.72775887326741,-81.6737038473906,32000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,39.53442701729151,-82.0077444006968,33725.42807371526,44.99942652085821,-84.45890211131832,11100.0,43.002475359103286,-86.24454244636698,34524.356836382736,40.15281539706761,-81.17638126583903,38000.0,39.623398502245834,-81.84491920341289,30000.0,40.50167,-85.78167,29200.0,43.233901700687525,-86.17046327956935,33000.0
600,42.20306,-85.53722,2700.0,42.51528640319841,-80.3691364074183,31897.68559093646,39.47239868635236,-82.2205,28615.59306899031,39.36551787946668,-82.41616891199598,37000.0,43.335463038667235,-86.13405145303786,31000.0,39.72775887326741,-81.6737038473906,32000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,39.53442701729151,-82.0077444006968,33725.42807371526,44.99942652085821,-84.45890211131832,11100.0,43.002475359103286,-86.24454244636698,34524.356836382736,40.15281539706761,-81.17638126583903,38000.0,39.623398502245834,-81.84491920341289,30000.0,40.50167,-85.78167,29200.0,43.233901700687525,-86.17046327956935,33000.0
1200,42.20306,-85.53722,2700.0,42.51528640319841,-80.3691364074183,31897.68559093646,41.673,-82.9405,18615.59306899031,39.36551787946668,-82.41616891199598,37000.0,43.335463038667235,-86.13405145303786,31000.0,39.72775887326741,-81.6737038473906,32000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,39.53442701729151,-82.0077444006968,33725.42807371526,44.99942652085821,-84.45890211131832,11100.0,43.002475359103286,-86.24454244636698,34524.356836382736,40.15281539706761,-81.17638126583903,38000.0,39.623398502245834,-81.84491920341289,30000.0,40.50167,-85.78167,29200.0,43.233901700687525,-86.17046327956935,33000.0
1800,42.20306,-85.53722,2700.0,42.51528640319841,-80.3691364074183,31897.68559093646,41.673,-82.94049999999991,18615.59306899031,39.36551787946668,-82.41616891199598,37000.0,43.335463038667235,-86.13405145303786,31000.0,39.72775887326741,-81.6737038473906,32000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,39.53442701729151,-82.0077444006968,33725.42807371526,44.99942652085821,-84.45890211131832,11100.0,43.002475359103286,-86.24454244636698,34524.356836382736,40.15281539706761,-81.17638126583903,38000.0,39.623398502245834,-81.84491920341289,30000.0,40.50167,-85.78167,29200.0,43.233901700687525,-86.17046327956935,33000.0
2400,42.20306,-85.53722,2700.0,42.51528640319841,-80.3691364074183,31897.68559093646,41.673,-82.9405,18615.59306899031,39.36551787946668,-82.41616891199598,37000.0,43.335463038667235,-86.13405145303786,31000.0,39.72775887326741,-81.6737038473906,32000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,39.53442701729151,-82.0077444006968,33725.42807371526,44.99942652085821,-84.45890211131832,11100.0,43.002475359103286,-86.24454244636698,34524.356836382736,40.15281539706761,-81.17638126583903,38000.0,39.623398502245834,-81.84491920341289,30000.0,40.50167,-85.78167,29200.0,43.233901700687525,-86.17046327956935,33000.0
3000,42.20306,-85.53722,2700.0,42.51528640319841,-80.3691364074183,31897.68559093646,41.673,-82.9404999999999,18615.59306899031,39.36551787946668,-82.41616891199598,37000.0,43.335463038667235,-86.13405145303786,31000.0,39.72775887326741,-81.6737038473906,32000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,39.53442701729151,-82.0077444006968,33725.42807371526,44.99942652085821,-84.45890211131832,11100.0,43.002475359103286,-86.24454244636698,34524.356836382736,40.15281539706761,-81.17638126583903,38000.0,39.623398502245834,-81.84491920341289,30000.0,40.50167,-85.78167,29200.0,43.233901700687525,-86.17046327956935,33000.0
3600,42.20306,-85.53722,2700.0,42.51528640319841,-80.3691364074183,31897.68559093646,41.673,-82.9405,18615.59306899031,39.36551787946668,-82.41616891199598,37000.0,43.335463038667235,-86.13405145303786,31000.0,39.72775887326741,-81.6737038473906,32000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,39.53442701729151,-82.0077444006968,33725.42807371526,44.99942652085821,-84.45890211131832,11100.0,43.002475359103286,-86.24454244636698,34524.356836382736,40.15281539706761,-81.17638126583903,38000.0,39.623398502245834,-81.84491920341289,30000.0,40.50167,-85.78167,29200.0,43.233901700687525,-86.17046327956935,33000.0
4200,42.20306,-85.53722,2700.0,42.51528640319841,-80.3691364074183,31897.68559093646,41.673,-82.9404999999999,18615.59306899031,39.36551787946668,-82.41616891199598,37000.0,43.335463038667235,-86.13405145303786,31000.0,39.72775887326741,-81.6737038473906,32000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,39.53442701729151,-82.0077444006968,33725.42807371526,44.99942652085821,-84.45890211131832,11100.0,43.002475359103286,-86.24454244636698,34524.356836382736,40.15281539706761,-81.17638126583903,38000.0,39.623398502245834,-81.84491920341289,30000.0,40.50167,-85.78167,29200.0,43.233901700687525,-86.17046327956935,33000.0
4800,42.20306,-85.53722,2700.0,42.51528640319841,-80.3691364074183,31897.68559093646,41.673,-82.9405,18615.59306899031,39.36551787946668,-82.41616891199598,37000.0,43.335463038667235,-86.13405145303786,31000.0,39.72775887326741,-81.6737038473906,32000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,39.53442701729151,-82.0077444006968,33725.42807371526,44.99942652085821,-84.45890211131832,11100.0,43.002475359103286,-86.24454244636698,34524.356836382736,40.15281539706761,-81.17638126583903,38000.0,39.623398502245834,-81.84491920341289,30000.0,40.50167,-85.78167,29200.0,43.233901700687525,-86.17046327956935,33000.0
5400,42.20306,-85.53722,2700.0,42.51528640319841,-80.3691364074183,31897.68559093646,41.673,-82.94049999999987,18615.59306899031,39.36551787946668,-82.41616891199598,37000.0,43.335463038667235,-86.13405145303786,31000.0,39.72775887326741,-81.6737038473906,32000.0,44.475,-85.27833,21000.0,41.77142718555955,-86.31708958885297,21000.0,39.53442701729151,-82.0077444006968,33725.42807371526,44.99942652085821,-84.45890211131832,11100.0,43.002475359103286,-86.24454244636698,34524.356836382736,40.15281539706761,-81.17638126583903,38000.0,39.623398502245834,-81.84491920341289,30000.0,40.50167,-85.78167,29200.0,43.233901700687525,-86.17046327956935,33000.0
