t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft,f11_lat,f11_lon,f11_alt_ft,f12_lat,f12_lon,f12_alt_ft,f13_lat,f13_lon,f13_alt_ft,f14_lat,f14_lon,f14_alt_ft,f15_lat,f15_lon,f15_alt_ft,f16_lat,f16_lon,f16_alt_ft,f17_lat,f17_lon,f17_alt_ft,f18_lat,f18_lon,f18_alt_ft,f19_lat,f19_lon,f19_alt_ft,f20_lat,f20_lon,f20_alt_ft
0,43.294074706420055,-86.14890431129369,33000.0,40.51306,-85.68528,29000.0,39.99806,-84.75528,27000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.72839048632175,-80.40072036968238,28000.0,42.01753191517679,-86.34380030838875,33000.0,43.09239653435184,-86.22098350157782,23000.0,39.53626370841718,-82.00385253342458,35026.76183958823,39.36551787946668,-82.41616891199598,37000.0,40.36649226258391,-85.71450803175537,33000.0,43.01981591961384,-80.46660888759705,29673.76889922359,43.23277769933761,-86.17086549006416,33000.0,40.49611,-85.73056,31400.0,42.0440283617466,-86.34510052157984,33000.0,42.51437072174892,-80.36900118630447,31225.192091303543,40.67235037169452,-80.78329830255859,32208.840088590143,42.20306,-85.53722,2700.0,43.39059666150893,-86.1108835941761,33000.0,42.51528640319841,-80.3691364074183,31897.68559093646,43.0803207356399,-80.48181461424942,28423.553857505813
600,43.294074706420055,-86.14890431129369,33000.0,40.51306,-85.68528,29000.0,41.737500000000026,-84.17729999999996,17000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.72839048632175,-80.40072036968238,28000.0,42.01753191517679,-86.34380030838875,33000.0,43.09239653435184,-86.22098350157782,23000.0,39.53626370841718,-82.00385253342458,35026.76183958823,39.36551787946668,-82.41616891199598,37000.0,40.36649226258391,-85.71450803175537,33000.0,43.01981591961384,-80.46660888759705,29673.76889922359,43.23277769933761,-86.17086549006416,33000.0,40.49611,-85.73056,31400.0,42.0440283617466,-86.34510052157984,33000.0,42.51437072174892,-80.36900118630447,31225.192091303543,40.67235037169452,-80.78329830255859,32208.840088590143,42.20306,-85.53722,2700.0,43.39059666150893,-86.1108835941761,33000.0,42.51528640319841,-80.3691364074183,31897.68559093646,43.0803207356399,-80.48181461424942,28423.553857505813
1200,43.294074706420055,-86.14890431129369,33000.0,40.51306,-85.68528,29000.0,41.7375,-84.1773,17000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.72839048632175,-80.40072036968238,28000.0,42.01753191517679,-86.34380030838875,33000.0,43.09239653435184,-86.22098350157782,23000.0,39.53626370841718,-82.00385253342458,35026.76183958823,39.36551787946668,-82.41616891199598,37000.0,40.36649226258391,-85.71450803175537,33000.0,43.01981591961384,-80.46660888759705,29673.76889922359,43.23277769933761,-86.17086549006416,33000.0,40.49611,-85.73056,31400.0,42.0440283617466,-86.34510052157984,33000.0,42.51437072174892,-80.36900118630447,31225.192091303543,40.67235037169452,-80.78329830255859,32208.840088590143,42.20306,-85.53722,2700.0,43.39059666150893,-86.1108835941761,33000.0,42.51528640319841,-80.3691364074183,31897.68559093646,43.0803207356399,-80.48181461424942,28423.553857505813
1800,43.294074706420055,-86.14890431129369,33000.0,40.51306,-85.68528,29000.0,41.73749999999994,-84.17730000000007,17000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.72839048632175,-80.40072036968238,28000.0,42.01753191517679,-86.34380030838875,33000.0,43.09239653435184,-86.22098350157782,23000.0,39.53626370841718,-82.00385253342458,35026.76183958823,39.36551787946668,-82.41616891199598,37000.0,40.36649226258391,-85.71450803175537,33000.0,43.01981591961384,-80.46660888759705,29673.76889922359,43.23277769933761,-86.17086549006416,33000.0,40.49611,-85.73056,31400.0,42.0440283617466,-86.34510052157984,33000.0,42.51437072174892,-80.36900118630447,31225.192091303543,40.67235037169452,-80.78329830255859,32208.840088590143,42.20306,-85.53722,2700.0,43.39059666150893,-86.1108835941761,33000.0,42.51528640319841,-80.3691364074183,31897.68559093646,43.0803207356399,-80.48181461424942,28423.553857505813
2400,43.294074706420055,-86.14890431129369,33000.0,40.51306,-85.68528,29000.0,41.7375,-84.1773,17000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.72839048632175,-80.40072036968238,28000.0,42.01753191517679,-86.34380030838875,33000.0,43.09239653435184,-86.22098350157782,23000.0,39.53626370841718,-82.00385253342458,35026.76183958823,39.36551787946668,-82.41616891199598,37000.0,40.36649226258391,-85.71450803175537,33000.0,43.01981591961384,-80.46660888759705,29673.76889922359,43.23277769933761,-86.17086549006416,33000.0,40.49611,-85.73056,31400.0,42.0440283617466,-86.34510052157984,33000.0,42.51437072174892,-80.36900118630447,31225.192091303543,40.67235037169452,-80.78329830255859,32208.840088590143,42.20306,-85.53722,2700.0,43.39059666150893,-86.1108835941761,33000.0,42.51528640319841,-80.3691364074183,31897.68559093646,43.0803207356399,-80.48181461424942,28423.553857505813
3000,43.294074706420055,-86.14890431129369,33000.0,40.51306,-85.68528,29000.0,41.73749999999988,-84.17730000000009,17000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.72839048632175,-80.40072036968238,28000.0,42.01753191517679,-86.34380030838875,33000.0,43.09239653435184,-86.22098350157782,23000.0,39.53626370841718,-82.00385253342458,35026.76183958823,39.36551787946668,-82.41616891199598,37000.0,40.36649226258391,-85.71450803175537,33000.0,43.01981591961384,-80.46660888759705,29673.76889922359,43.23277769933761,-86.17086549006416,33000.0,40.49611,-85.73056,31400.0,42.0440283617466,-86.34510052157984,33000.0,42.51437072174892,-80.36900118630447,31225.192091303543,40.67235037169452,-80.78329830255859,32208.840088590143,42.20306,-85.53722,2700.0,43.39059666150893,-86.1108835941761,33000.0,42.51528640319841,-80.3691364074183,31897.68559093646,43.0803207356399,-80.48181461424942,28423.553857505813
3600,43.294074706420055,-86.14890431129369,33000.0,40.51306,-85.68528,29000.0,41.7375,-84.1773,17000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.72839048632175,-80.40072036968238,28000.0,42.01753191517679,-86.34380030838875,33000.0,43.09239653435184,-86.22098350157782,23000.0,39.53626370841718,-82.00385253342458,35026.76183958823,39.36551787946668,-82.41616891199598,37000.0,40.36649226258391,-85.71450803175537,33000.0,43.01981591961384,-80.46660888759705,29673.76889922359,43.23277769933761,-86.17086549006416,33000.0,40.49611,-85.73056,31400.0,42.0440283617466,-86.34510052157984,33000.0,42.51437072174892,-80.36900118630447,31225.192091303543,40.67235037169452,-80.78329830255859,32208.840088590143,42.20306,-85.53722,2700.0,43.39059666150893,-86.1108835941761,33000.0,42.51528640319841,-80.3691364074183,31897.68559093646,43.0803207356399,-80.48181461424942,28423.553857505813
4200,43.294074706420055,-86.14890431129369,33000.0,40.51306,-85.68528,29000.0,41.73749999999986,-84.17730000000012,17000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.72839048632175,-80.40072036968238,28000.0,42.01753191517679,-86.34380030838875,33000.0,43.09239653435184,-86.22098350157782,23000.0,39.53626370841718,-82.00385253342458,35026.76183958823,39.36551787946668,-82.41616891199598,37000.0,40.36649226258391,-85.71450803175537,33000.0,43.01981591961384,-80.46660888759705,29673.76889922359,43.23277769933761,-86.17086549006416,33000.0,40.49611,-85.73056,31400.0,42.0440283617466,-86.34510052157984,33000.0,42.51437072174892,-80.36900118630447,31225.192091303543,40.67235037169452,-80.78329830255859,32208.840088590143,42.20306,-85.53722,2700.0,43.39059666150893,-86.1108835941761,33000.0,42.51528640319841,-80.3691364074183,31897.68559093646,43.0803207356399,-80.48181461424942,28423.553857505813
4800,43.294074706420055,-86.14890431129369,33000.0,40.51306,-85.68528,29000.0,41.7375,-84.1773,17000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.72839048632175,-80.40072036968238,28000.0,42.01753191517679,-86.34380030838875,33000.0,43.09239653435184,-86.22098350157782,23000.0,39.53626370841718,-82.00385253342458,35026.76183958823,39.36551787946668,-82.41616891199598,37000.0,40.36649226258391,-85.71450803175537,33000.0,43.01981591961384,-80.46660888759705,29673.76889922359,43.23277769933761,-86.17086549006416,33000.0,40.49611,-85.73056,31400.0,42.0440283617466,-86.34510052157984,33000.0,42.51437072174892,-80.36900118630447,31225.192091303543,40.67235037169452,-80.78329830255859,32208.840088590143,42.20306,-85.53722,2700.0,43.39059666150893,-86.1108835941761,33000.0,42.51528640319841,-80.3691364074183,31897.68559093646,43.0803207356399,-80.48181461424942,28423.553857505813
5400,43.294074706420055,-86.14890431129369,33000.0,40.51306,-85.68528,29000.0,41.73749999999981,-84.17730000000014,17000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.72839048632175,-80.40072036968238,28000.0,42.01753191517679,-86.34380030838875,33000.0,43.09239653435184,-86.22098350157782,23000.0,39.53626370841718,-82.00385253342458,35026.76183958823,39.36551787946668,-82.41616891199598,37000.0,40.36649226258391,-85.71450803175537,33000.0,43.01981591961384,-80.46660888759705,29673.76889922359,43.23277769933761,-86.17086549006416,33000.0,40.49611,-85.73056,31400.0,42.0440283617466,-86.34510052157984,33000.0,42.51437072174892,-80.36900118630447,31225.192091303543,40.67235037169452,-80.78329830255859,32208.840088590143,42.20306,-85.53722,2700.0,43.39059666150893,-86.1108835941761,33000.0,42.51528640319841,-80.3691364074183,31897.68559093646,43.0803207356399,-80.48181461424942,28423.553857505813
