t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft
0,42.51528640319841,-80.3691364074183,31897.68559093646,42.728856785138944,-80.40078967584084,26000.0,42.51425024569307,-80.36898337590124,31380.663688417008,43.23259262464273,-86.17093165012358,33000.0,40.4975,-85.67639,32900.0,40.67243725086847,-80.783246241747,30000.0,44.47194,-85.16778,14600.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.002475359103286,-86.24454244636698,34524.356836382736,40.67249339037035,-80.78321274725057,30000.0
600,42.51528640319841,-80.98798600190932,30000.0,42.728856785138944,-80.40078967584084,26000.0,42.51425024569307,-80.36898337590124,31380.663688417008,43.23259262464273,-86.17093165012358,33000.0,40.4975,-85.67639,32900.0,40.67243725086847,-80.783246241747,30000.0,44.47194,-85.16778,14600.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.002475359103286,-86.24454244636698,34524.356836382736,40.67249339037035,-80.78321274725057,30000.0
1200,42.708852587313054,-81.16929999999996,20000.0,42.728856785138944,-80.40078967584084,26000.0,42.51425024569307,-80.36898337590124,31380.663688417008,43.23259262464273,-86.17093165012358,33000.0,40.4975,-85.67639,32900.0,40.67243725086847,-80.783246241747,30000.0,44.47194,-85.16778,14600.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.002475359103286,-86.24454244636698,34524.356836382736,40.67249339037035,-80.78321274725057,30000.0
1800,42.708852587313054,-81.88929999999996,10000.0,42.728856785138944,-80.40078967584084,26000.0,42.51425024569307,-80.36898337590124,31380.663688417008,43.23259262464273,-86.17093165012358,33000.0,40.4975,-85.67639,32900.0,40.67243725086847,-80.783246241747,30000.0,44.47194,-85.16778,14600.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.002475359103286,-86.24454244636698,34524.356836382736,40.67249339037035,-80.78321274725057,30000.0
2400,42.4165,-82.60929999999996,8000.0,42.728856785138944,-80.40078967584084,26000.0,42.51425024569307,-80.36898337590124,31380.663688417008,43.23259262464273,-86.17093165012358,33000.0,40.4975,-85.67639,32900.0,40.67243725086847,-80.783246241747,30000.0,44.47194,-85.16778,14600.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.002475359103286,-86.24454244636698,34524.356836382736,40.67249339037035,-80.78321274725057,30000.0
3000,42.41649999999994,-82.60929999999996,8000.0,42.728856785138944,-80.40078967584084,26000.0,42.51425024569307,-80.36898337590124,31380.663688417008,43.23259262464273,-86.17093165012358,33000.0,40.4975,-85.67639,32900.0,40.67243725086847,-80.783246241747,30000.0,44.47194,-85.16778,14600.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.002475359103286,-86.24454244636698,34524.356836382736,40.67249339037035,-80.78321274725057,30000.0
3600,42.4165,-82.60929999999996,8000.0,42.728856785138944,-80.40078967584084,26000.0,42.51425024569307,-80.36898337590124,31380.663688417008,43.23259262464273,-86.17093165012358,33000.0,40.4975,-85.67639,32900.0,40.85062025428175,-81.29452984065507,20000.0,44.47194,-85.16778,14600.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.002475359103286,-86.24454244636698,34524.356836382736,40.67249339037035,-80.78321274725057,30000.0
4200,42.41649999999994,-82.60929999999996,8000.0,42.728856785138944,-80.40078967584084,26000.0,42.51425024569307,-80.36898337590124,31380.663688417008,43.23259262464273,-86.17093165012358,33000.0,40.4975,-85.67639,32900.0,41.101929080796445,-81.88929999999996,10000.0,44.47194,-85.16778,14600.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.002475359103286,-86.24454244636698,34524.356836382736,40.67249339037035,-80.78321274725057,30000.0
4800,42.4165,-82.60929999999996,8000.0,42.728856785138944,-80.40078967584084,26000.0,42.51425024569307,-80.36898337590124,31380.663688417008,43.23259262464273,-86.17093165012358,33000.0,40.4975,-85.67639,32900.0,42.4165,-82.60929999999996,8000.0,44.47194,-85.16778,14600.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.002475359103286,-86.24454244636698,34524.356836382736,40.67249339037035,-80.78321274725057,30000.0
5400,42.41649999999992,-82.60929999999996,8000.0,42.728856785138944,-80.40078967584084,26000.0,42.51425024569307,-80.36898337590124,31380.663688417008,43.23259262464273,-86.17093165012358,33000.0,40.4975,-85.67639,32900.0,42.4165,-82.60929999999996,8000.0,44.47194,-85.16778,14600.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.002475359103286,-86.24454244636698,34524.356836382736,40.67249339037035,-80.78321274725057,30000.0
