t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft
6000,40.505,-85.65944,29000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,40.52306,-85.64,29900.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.4165,-82.60929999999996,10000.0,39.47207014201796,-82.13958143060201,35000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
6600,40.505,-85.65944,29000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,40.52306,-85.64,29900.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.4165,-82.60929999999996,10000.0,39.47207014201796,-82.13958143060201,35000.0,42.416499999999715,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
7200,40.505,-85.65944,29000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,40.52306,-85.64,29900.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.416499999999786,-82.60929999999996,10000.0,39.47207014201796,-82.13958143060201,35000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
7800,40.505,-85.65944,29000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,40.52306,-85.64,29900.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.4165,-82.60929999999996,10000.0,39.47207014201796,-82.13958143060201,35000.0,42.4164999999996,-82.60929999999976,8000.0,43.233901700687525,-86.17046327956935,33000.0
8400,40.505,-85.65944,29000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,40.52306,-85.64,29900.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.416499999999765,-82.60929999999993,10000.0,39.47207014201796,-82.13958143060201,35000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
9000,40.505,-85.65944,29000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,40.52306,-85.64,29900.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.4165,-82.60929999999996,10000.0,39.47207014201796,-82.13958143060201,35000.0,42.4165,-82.6092999999997,8000.0,43.233901700687525,-86.17046327956935,33000.0
9600,40.505,-85.65944,29000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,40.52306,-85.64,29900.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.416499999999914,-82.60929999999993,10000.0,39.47207014201796,-82.13958143060201,35000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
10200,40.505,-85.65944,29000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,40.52306,-85.64,29900.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.4165,-82.60929999999996,10000.0,39.47207014201796,-82.13958143060201,35000.0,42.41649999999936,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
10800,40.505,-85.65944,29000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,40.52306,-85.64,29900.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.416499999999864,-82.60929999999996,10000.0,39.47207014201796,-82.13958143060201,35000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
11400,40.505,-85.65944,29000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,40.52306,-85.64,29900.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.4165,-82.60929999999996,10000.0,39.47207014201796,-82.13958143060201,35000.0,42.416499999999104,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
12000,40.505,-85.65944,29000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,40.52306,-85.64,29900.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.416499999999864,-82.60929999999993,10000.0,39.47207014201796,-82.13958143060201,35000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
12600,40.505,-85.65944,29000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,40.52306,-85.64,29900.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.4165,-82.60929999999996,10000.0,39.47207014201796,-82.13958143060201,35000.0,42.4165,-82.60929999999955,8000.0,43.233901700687525,-86.17046327956935,33000.0
13200,40.505,-85.65944,29000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,40.52306,-85.64,29900.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.41649999999932,-82.60929999999993,10000.0,39.47207014201796,-82.13958143060201,35000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
13800,40.505,-85.65944,29000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,40.52306,-85.64,29900.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.4165,-82.60929999999996,10000.0,40.09707014201796,-82.31958143060201,25000.0,42.416499999998905,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
14400,40.505,-85.65944,29000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,40.52306,-85.64,29900.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.41649999999909,-82.60929999999993,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
15000,40.505,-85.65944,29000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,40.52417290223083,-85.0175,19900.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.4165,-82.60929999999996,10000.0,41.673,-82.94050000000003,26000.0,42.416499999998855,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
15600,40.505,-85.65944,29000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,41.9662,-84.2975,11000.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.416499999999886,-82.60929999999996,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
16200,40.505,-85.65944,29000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,41.96619999999981,-84.29750000000001,11000.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.4165,-82.60930000000047,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.60929999999976,8000.0,43.233901700687525,-86.17046327956935,33000.0
16800,40.505,-85.65944,29000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,41.9662,-84.2975,11000.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.41649999999994,-82.60929999999992,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
17400,40.50619370111611,-85.0175,19000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,41.966199999999674,-84.29750000000001,11000.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.4165,-82.60929999999996,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
18000,41.9662,-84.2975,11000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,41.9662,-84.2975,11000.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.416499999998045,-82.60929999999996,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
18600,41.96619999999993,-84.2975,11000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,41.96620000000005,-84.29750000000001,11000.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.4165,-82.60929999999996,10000.0,41.67299999999959,-82.94050000000003,26000.0,42.41649999999868,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
19200,41.9662,-84.2975,11000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,41.9662,-84.2975,11000.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.41649999999815,-82.60929999999992,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
19800,41.96619999999993,-84.29750000000001,11000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,41.966199999999915,-84.29750000000001,11000.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.4165,-82.60930000000052,10000.0,41.67299999999942,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
20400,41.9662,-84.2975,11000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,41.9662,-84.2975,11000.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.416500000000184,-82.60929999999992,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
21000,41.96619999999991,-84.29750000000001,11000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,41.96619999999987,-84.29750000000001,11000.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.4165,-82.60929999999996,10000.0,41.673,-82.94050000000003,26000.0,42.416499999999225,-82.60929999999962,8000.0,43.233901700687525,-86.17046327956935,33000.0
21600,41.9662,-84.2975,11000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,41.9662,-84.2975,11000.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.416499999999786,-82.60929999999996,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
22200,41.96620000000007,-84.29750000000001,11000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,41.96619999999996,-84.29750000000001,11000.0,40.67249339037035,-80.78321274725057,30000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.4165,-82.60929999999996,10000.0,41.673,-82.9404999999997,26000.0,42.41649999999897,-82.60929999999946,8000.0,43.233901700687525,-86.17046327956935,33000.0
22800,41.9662,-84.2975,11000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,41.96619999999966,-84.2975,11000.0,40.67249339037035,-81.31436047774504,28000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.41649999999851,-82.60929999999988,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
23400,41.96619999999988,-84.29750000000001,11000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.514458073230294,-80.36901421220203,32995.877145676706,41.966200000000185,-84.2975,11000.0,40.672493390370335,-81.88929999999996,18000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.4165,-82.60929999999996,10000.0,41.672999999998986,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
24000,41.9662,-84.2975,11000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.41650000000003,-80.76915710610108,38000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,10000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.41649999999849,-82.60929999999992,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
24600,41.96619999999987,-84.29750000000001,11000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.41650000000003,-81.32922855305054,28000.0,41.96619999999871,-84.29750000000001,11000.0,42.4165,-82.60929999999996,10000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.4165,-82.60929999999996,10000.0,41.672999999999064,-82.94050000000003,26000.0,42.416499999998635,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
25200,41.9662,-84.2975,11000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.41650000000003,-81.8893,18000.0,41.9662,-84.2975,11000.0,42.41650000000009,-82.60929999999996,10000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.41649999999993,-82.60929999999992,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
25800,41.96619999999889,-84.29750000000001,11000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.4165,-82.6093,8000.0,41.96619999999849,-84.29750000000001,11000.0,42.4165,-82.60929999999996,10000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.4165,-82.60929999999996,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6092999999993,8000.0,43.233901700687525,-86.17046327956935,33000.0
26400,41.966200000001216,-84.2975,11000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.4165,-82.6093,8000.0,41.9662,-84.2975,11000.0,42.4164999999999,-82.60929999999993,10000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.41649999999976,-82.60929999999992,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
27000,41.96619999999996,-84.29750000000001,11000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.4165,-82.6093,8000.0,41.96619999999815,-84.2975,11000.0,42.4165,-82.60929999999996,10000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.4165,-82.60929999999996,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
27600,41.966199999999574,-84.29750000000048,11000.0,42.51425024569307,-80.36898337590124,31380.663688417008,42.4165,-82.6093,8000.0,41.9662,-84.2975,11000.0,42.41650000000026,-82.60929999999993,10000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.416500000000084,-82.6092999999999,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,43.233901700687525,-86.17046327956935,33000.0
28200,41.966200000000256,-84.2975,11000.0,43.13925024569307,-80.76914168795068,30000.0,42.4165,-82.6093,8000.0,41.966199999998,-84.29750000000001,11000.0,42.4165,-82.60929999999996,10000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.41650000000245,-82.60930000000043,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.60929999999956,8000.0,43.233901700687525,-86.17046327956935,33000.0
28800,41.9662,-84.2975,11000.0,43.13925024569307,-81.32922084397535,28000.0,42.4165,-82.60929999999983,8000.0,41.9662,-84.2975,11000.0,42.4164999999999,-82.60929999999993,10000.0,42.514524242286974,-80.36902387826856,30369.913468937037,42.41649999999743,-82.6092999999999,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,42.54330000000001,-85.45046327956935,28000.0
29400,41.96619999999808,-84.2975,11000.0,42.51425024569307,-81.88930000000002,18000.0,42.4165,-82.6093,8000.0,41.96620000000172,-84.29750000000001,11000.0,42.4165,-82.60929999999996,10000.0,43.139524242286974,-80.92909290870139,38000.0,42.4165,-82.60929999999996,10000.0,41.673,-82.94050000000003,26000.0,42.41649999999931,-82.6093,8000.0,42.5433,-84.7417,18000.0
30000,41.9662,-84.2975,11000.0,42.4165,-82.6093,8000.0,42.416499999999616,-82.6093,8000.0,41.9662,-84.2975,11000.0,42.416500000000525,-82.60929999999993,10000.0,42.41650000000001,-81.32923096956709,28000.0,42.416499999999616,-82.6092999999999,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,41.9183,-84.0217,8000.0
30600,41.96619999999785,-84.2975,11000.0,42.4165,-82.6093,8000.0,42.4165,-82.6093,8000.0,41.966199999997684,-84.29750000000001,11000.0,42.4165,-82.60929999999996,10000.0,42.41650000000001,-81.88929999999996,18000.0,42.4165,-82.60929999999996,10000.0,41.673,-82.94049999999989,26000.0,42.4165,-82.6093,8000.0,41.9183,-84.0217,8000.0
31200,41.9662,-84.2975,11000.0,42.4165,-82.6093,8000.0,42.41649999999951,-82.6093,8000.0,41.9662,-84.2975,11000.0,42.416500000000674,-82.60929999999993,10000.0,42.4165,-82.60929999999996,8000.0,42.41649999999963,-82.6092999999999,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,41.9182999999998,-84.02169999999992,8000.0
31800,41.9661999999998,-84.29750000000001,11000.0,42.41649999999984,-82.6093,8000.0,42.4165,-82.6093,8000.0,41.9661999999998,-84.29750000000001,11000.0,42.4165,-82.60929999999996,10000.0,42.41649999999976,-82.60929999999995,8000.0,42.4165,-82.60929999999996,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.60929999999985,8000.0,41.9183,-84.0217,8000.0
32400,41.9662,-84.2975,11000.0,42.41650000000025,-82.60930000000013,8000.0,42.4165,-82.60929999999972,8000.0,41.9662,-84.2975,11000.0,42.416499999998926,-82.60929999999996,10000.0,42.4165,-82.60929999999996,8000.0,42.4164999999999,-82.6092999999999,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,41.918299999999725,-84.02169999999967,8000.0
33000,41.96619999999785,-84.2975,11000.0,42.4165,-82.60929999999983,8000.0,42.4165,-82.6093,8000.0,41.966199999999745,-84.29750000000001,11000.0,42.4165,-82.60929999999996,10000.0,42.41649999999989,-82.60929999999993,8000.0,42.4165,-82.60930000000066,10000.0,41.673,-82.94050000000003,26000.0,42.41649999999927,-82.60929999999986,8000.0,41.9183,-84.0217,8000.0
33600,41.9662,-84.2975,11000.0,42.4165,-82.6093,8000.0,42.4165,-82.60929999999966,8000.0,41.9662,-84.2975,11000.0,42.41649999999879,-82.60929999999996,10000.0,42.4165,-82.60929999999996,8000.0,42.4164999999999,-82.6092999999999,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,41.91829999999966,-84.02169999999991,8000.0
34200,41.9661999999998,-84.29750000000001,11000.0,42.416499999999616,-82.60929999999979,8000.0,42.4165,-82.6093,8000.0,41.966199999997215,-84.29750000000001,11000.0,42.4165,-82.60929999999996,10000.0,42.41649999999978,-82.60929999999993,8000.0,42.4165,-82.60929999999996,10000.0,41.673,-82.94049999999983,26000.0,42.4165,-82.6093,8000.0,41.9183,-84.0217,8000.0
34800,41.9662,-84.2975,11000.0,42.4165,-82.6093,8000.0,42.41649999999918,-82.6093,8000.0,41.9662,-84.2975,11000.0,42.416499999999814,-82.60929999999993,10000.0,42.4165,-82.60929999999996,8000.0,42.41649999999646,-82.60929999999992,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,41.9182999999999,-84.02169999999991,8000.0
35400,41.96619999999973,-84.2975,11000.0,42.41649999999951,-82.60929999999975,8000.0,42.4165,-82.6093,8000.0,41.96619999999973,-84.29750000000007,11000.0,42.4165,-82.60929999999996,10000.0,42.416499999999694,-82.60929999999993,8000.0,42.4165,-82.60929999999996,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,41.9183,-84.0217,8000.0
36000,41.9662,-84.2975,11000.0,42.4165,-82.6093,8000.0,42.4165,-82.6093,8000.0,41.9662,-84.2975,11000.0,42.416499999998386,-82.60929999999992,10000.0,42.4165,-82.60929999999996,8000.0,42.41649999999618,-82.6092999999999,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,41.91829999999987,-84.02169999999948,8000.0
36600,41.96619999999973,-84.2975,11000.0,42.41649999999937,-82.60929999999972,8000.0,42.4165,-82.6093,8000.0,41.966199999996434,-84.29750000000003,11000.0,42.4165,-82.60929999999996,10000.0,42.4164999999996,-82.60929999999993,8000.0,42.4165,-82.60929999999996,10000.0,41.673,-82.94049999999984,26000.0,42.416499999998614,-82.6093,8000.0,41.9183,-84.0217,8000.0
37200,41.9662,-84.2975,11000.0,42.4165,-82.6093,8000.0,42.4164999999987,-82.6093,8000.0,41.9662,-84.2975,11000.0,42.41649999999837,-82.60929999999996,10000.0,42.4165,-82.60929999999996,8000.0,42.41649999999619,-82.6092999999999,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,41.91829999999922,-84.02170000000054,8000.0
37800,41.966199999999745,-84.29750000000001,11000.0,42.4165,-82.60929999999966,8000.0,42.4165,-82.6093,8000.0,41.96619999999963,-84.29750000000003,11000.0,42.4165,-82.60929999999996,10000.0,42.416499999999445,-82.60929999999996,8000.0,42.4165,-82.60929999999996,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.60929999999954,8000.0,41.9183,-84.0217,8000.0
38400,41.9662,-84.2975,11000.0,42.4165,-82.6093,8000.0,42.4165,-82.6093,8000.0,41.9662,-84.2975,11000.0,42.416499999999836,-82.60929999999958,10000.0,42.4165,-82.60929999999996,8000.0,42.41649999999966,-82.6092999999999,10000.0,41.673,-82.94050000000003,26000.0,42.4165,-82.6093,8000.0,41.91829999999899,-84.02170000000069,8000.0
