t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft,f11_lat,f11_lon,f11_alt_ft,f12_lat,f12_lon,f12_alt_ft,f13_lat,f13_lon,f13_alt_ft,f14_lat,f14_lon,f14_alt_ft,f15_lat,f15_lon,f15_alt_ft
6000,39.43976528984049,-82.20842824084542,36000.0,41.67299999999998,-82.9405000000001,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,39.53626370841718,-82.00385253342458,35026.76183958823,42.99898987624492,-86.24541713780957,23000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.41649999999991,-82.60929999999993,8000.0,40.5125,-85.74889,29000.0,40.36649226258391,-85.71450803175537,33000.0,43.0057340050133,-86.24372532459199,25000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
6600,39.43976528984049,-82.20842824084542,36000.0,41.673,-82.94050000000003,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,39.53626370841718,-82.00385253342458,35026.76183958823,42.99898987624492,-86.24541713780957,23000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.416499999999985,-82.60929999999996,8000.0,40.5125,-85.74889,29000.0,40.36649226258391,-85.71450803175537,33000.0,43.0057340050133,-85.70474910025331,20000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
7200,39.43976528984049,-82.20842824084542,36000.0,41.67299999999997,-82.94050000000009,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,39.53626370841718,-82.00385253342458,35026.76183958823,42.99898987624492,-86.24541713780957,23000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.41649999999989,-82.60929999999993,8000.0,40.825,-85.2835683862307,20000.0,40.36649226258391,-85.71450803175537,33000.0,43.005734005013295,-85.0175,10000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
7800,39.43976528984049,-82.20842824084542,36000.0,41.673,-82.94050000000003,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,39.53626370841718,-82.00385253342458,35026.76183958823,42.99898987624492,-86.24541713780957,23000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.416499999999985,-82.60929999999996,8000.0,41.13749999999999,-84.74169999999997,10000.0,40.36649226258391,-85.71450803175537,33000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
8400,39.43976528984049,-82.20842824084542,36000.0,41.67299999999997,-82.94050000000009,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,39.53626370841718,-82.00385253342458,35026.76183958823,42.99898987624492,-86.24541713780957,23000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.416499999999914,-82.60929999999993,8000.0,41.91829999999999,-84.02169999999997,8000.0,40.36649226258391,-85.71450803175537,33000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
9000,39.43976528984049,-82.20842824084542,36000.0,41.673,-82.94050000000003,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,39.53626370841718,-82.00385253342458,35026.76183958823,42.99898987624492,-86.24541713780957,23000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.416499999999985,-82.60929999999996,8000.0,41.91829999999999,-84.02169999999997,8000.0,40.36649226258391,-85.71450803175537,33000.0,41.966199999999944,-84.29750000000001,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
9600,39.43976528984049,-82.20842824084542,36000.0,41.67299999999998,-82.94050000000009,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,39.53626370841718,-82.00385253342458,35026.76183958823,42.99898987624492,-86.24541713780957,23000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.416499999999914,-82.60929999999993,8000.0,41.91829999999993,-84.02170000000002,8000.0,40.36649226258391,-85.71450803175537,33000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
10200,39.43976528984049,-82.20842824084542,36000.0,41.673,-82.94050000000003,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,39.53626370841718,-82.00385253342458,35026.76183958823,42.99898987624492,-86.24541713780957,23000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.416499999999985,-82.60929999999996,8000.0,41.91829999999999,-84.02169999999997,8000.0,40.36649226258391,-85.71450803175537,33000.0,41.96619999999994,-84.29750000000001,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
10800,39.43976528984049,-82.20842824084542,36000.0,41.67299999999997,-82.94050000000009,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,39.53626370841718,-82.00385253342458,35026.76183958823,42.99898987624492,-86.24541713780957,23000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.41649999999987,-82.60929999999993,8000.0,41.918299999999924,-84.02170000000002,8000.0,40.36649226258391,-85.71450803175537,33000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
11400,39.43976528984049,-82.20842824084542,36000.0,41.673,-82.94050000000003,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,39.53691816095873,-82.0772,25026.76183958823,42.99898987624492,-86.24541713780957,23000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.416499999999985,-82.60929999999996,8000.0,41.91829999999999,-84.02169999999997,8000.0,40.36649226258391,-85.71450803175537,33000.0,41.96619999999993,-84.29750000000001,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
12000,39.43976528984049,-82.20842824084542,36000.0,41.67299999999997,-82.9405000000001,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,41.7483,-82.7972,15026.761839588225,42.99898987624492,-86.24541713780957,23000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.416499999999914,-82.60929999999993,8000.0,41.91829999999995,-84.02170000000004,8000.0,40.36649226258391,-85.71450803175537,33000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
12600,39.43976528984049,-82.20842824084542,36000.0,41.673,-82.94050000000003,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,41.74829999999994,-82.79719999999996,15026.761839588225,42.99898987624492,-85.56396287244242,20000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.416499999999985,-82.60929999999996,8000.0,41.91829999999999,-84.02169999999997,8000.0,40.36649226258391,-85.71450803175537,33000.0,41.96619999999994,-84.29750000000001,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
13200,39.43976528984049,-82.20842824084542,36000.0,41.67299999999996,-82.9405000000001,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,41.7483,-82.7972,15026.761839588225,42.99898987624491,-85.0175,10000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.41649999999988,-82.60929999999992,8000.0,41.91829999999992,-84.02170000000004,8000.0,40.36649226258391,-85.71450803175537,33000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
13800,39.43976528984049,-82.20842824084542,36000.0,41.673,-82.94050000000003,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,41.74829999999996,-82.79719999999993,15026.761839588225,41.9662,-84.2975,11000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.416499999999985,-82.60929999999996,8000.0,41.91829999999999,-84.02169999999997,8000.0,40.36649226258391,-85.71450803175537,33000.0,41.96619999999993,-84.29750000000001,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
14400,39.43976528984049,-82.20842824084542,36000.0,41.672999999999945,-82.9405000000001,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,41.7483,-82.7972,15026.761839588225,41.9662,-84.2975,11000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.41649999999987,-82.6092999999999,8000.0,41.91829999999988,-84.02170000000005,8000.0,40.36649226258391,-85.71450803175537,33000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
15000,39.43976528984049,-82.20842824084542,36000.0,41.673,-82.94050000000003,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,41.748299999999944,-82.79719999999993,15026.761839588225,41.96619999999992,-84.29750000000001,11000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.416499999999985,-82.60929999999996,8000.0,41.91829999999999,-84.02169999999997,8000.0,40.36649226258391,-85.71450803175537,33000.0,41.9661999999999,-84.29750000000001,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
15600,39.43976528984049,-82.20842824084542,36000.0,41.672999999999945,-82.9405000000001,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,41.7483,-82.7972,15026.761839588225,41.9662,-84.2975,11000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.416499999999786,-82.6092999999999,8000.0,41.91829999999986,-84.02170000000005,8000.0,40.36649226258391,-85.71450803175537,33000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
16200,39.43976528984049,-82.20842824084542,36000.0,41.673,-82.94050000000003,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,41.74829999999994,-82.7971999999999,15026.761839588225,41.96619999999992,-84.29750000000001,11000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.416499999999985,-82.60929999999996,8000.0,41.91829999999999,-84.02169999999997,8000.0,40.36649226258391,-85.71450803175537,33000.0,41.96619999999987,-84.29750000000001,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
16800,39.43976528984049,-82.20842824084542,36000.0,41.672999999999945,-82.9405000000001,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,41.7483,-82.7972,15026.761839588225,41.9662,-84.2975,11000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.41649999999987,-82.6092999999999,8000.0,41.91829999999986,-84.02170000000004,8000.0,40.36649226258391,-85.71450803175537,33000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
17400,39.43976528984049,-82.20842824084542,36000.0,41.673,-82.94050000000003,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,41.74829999999993,-82.79719999999992,15026.761839588225,41.9661999999999,-84.29750000000001,11000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.416499999999985,-82.60929999999996,8000.0,41.91829999999999,-84.02169999999997,8000.0,40.36649226258391,-85.71450803175537,33000.0,41.96619999999993,-84.29750000000001,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
18000,39.43976528984049,-82.20842824084542,36000.0,41.672999999999945,-82.9405000000001,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,41.7483,-82.7972,15026.761839588225,41.9662,-84.2975,11000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.416499999999786,-82.6092999999999,8000.0,41.918299999999924,-84.02170000000005,8000.0,40.36649226258391,-85.71450803175537,33000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
18600,39.43976528984049,-82.20842824084542,36000.0,41.673,-82.94050000000003,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,41.748299999999894,-82.79719999999992,15026.761839588225,41.96619999999993,-84.29750000000001,11000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.416499999999985,-82.60929999999996,8000.0,41.91829999999999,-84.02169999999997,8000.0,40.36649226258391,-85.71450803175537,33000.0,41.96619999999981,-84.29750000000001,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
19200,39.43976528984049,-82.20842824084542,36000.0,41.672999999999945,-82.9405000000001,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,41.7483,-82.7972,15026.761839588225,41.9662,-84.2975,11000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.41649999999984,-82.6092999999999,8000.0,41.91829999999987,-84.02170000000007,8000.0,40.36649226258391,-85.71450803175537,33000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
19800,39.43976528984049,-82.20842824084542,36000.0,41.673,-82.94050000000003,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,41.74829999999987,-82.7971999999999,15026.761839588225,41.966199999999866,-84.29750000000001,11000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.416499999999985,-82.60929999999996,8000.0,41.91829999999999,-84.02169999999997,8000.0,40.36649226258391,-85.71450803175537,33000.0,41.9661999999998,-84.29750000000001,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
20400,39.43976528984049,-82.20842824084542,36000.0,41.672999999999945,-82.94050000000016,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,41.7483,-82.7972,15026.761839588225,41.9662,-84.2975,11000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.416499999999786,-82.6092999999999,8000.0,41.918299999999775,-84.02170000000004,8000.0,40.36649226258391,-85.71450803175537,33000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
21000,39.43976528984049,-82.20842824084542,36000.0,41.673,-82.94050000000003,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,41.74829999999987,-82.79719999999988,15026.761839588225,41.96619999999987,-84.29750000000001,11000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.416499999999985,-82.60929999999996,8000.0,41.91829999999999,-84.02169999999997,8000.0,40.67899226258391,-85.0175,23000.0,41.96619999999989,-84.29750000000001,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
21600,39.43976528984049,-82.20842824084542,36000.0,41.672999999999945,-82.94050000000017,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,41.7483,-82.7972,15026.761839588225,41.9662,-84.2975,11000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.416499999999786,-82.6092999999999,8000.0,41.91829999999986,-84.02170000000004,8000.0,40.769281300529094,-85.0175,13000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
22200,39.43976528984049,-82.20842824084542,36000.0,41.673,-82.94050000000003,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,41.74829999999985,-82.7971999999999,15026.761839588225,41.96619999999993,-84.29750000000001,11000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.416499999999985,-82.60929999999996,8000.0,41.91829999999999,-84.02169999999997,8000.0,41.9662,-84.2975,11000.0,41.96619999999986,-84.29750000000001,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
22800,39.43976528984049,-82.20842824084542,36000.0,41.672999999999945,-82.94050000000017,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,41.7483,-82.7972,15026.761839588225,41.9662,-84.2975,11000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.41649999999983,-82.6092999999999,8000.0,41.918299999999846,-84.02170000000004,8000.0,41.9662,-84.2975,11000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
23400,39.43976528984049,-82.20842824084542,36000.0,41.673,-82.94050000000003,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,41.74829999999992,-82.7971999999999,15026.761839588225,41.966199999999894,-84.29750000000001,11000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.416499999999985,-82.60929999999996,8000.0,41.91829999999999,-84.02169999999997,8000.0,41.9662,-84.2975,11000.0,41.96619999999989,-84.29750000000001,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
24000,39.43976528984049,-82.20842824084542,36000.0,41.672999999999945,-82.94050000000013,14000.0,40.67310261772449,-80.78284743956621,30000.0,43.08032722672895,-80.48181640487574,29842.935951242613,41.7483,-82.7972,15026.761839588225,41.9662,-84.2975,11000.0,40.4975,-85.67639,32900.0,43.080485356324296,-80.48185539415572,30114.73089865459,40.42386318225868,-85.75708858022136,30809.94008446692,42.4164999999996,-82.6092999999999,8000.0,41.918299999999874,-84.02170000000005,8000.0,41.9662,-84.2975,11000.0,41.9662,-84.2975,11000.0,39.32131356227871,-82.56420521611844,35000.0,41.9183,-84.0217,8000.0
