Waypoint,Latitude,Longitude,,
CAVLR,38.23916666666670,-77.4835,,
COATT,37.958333333333300,-77.57683333333330,,
DELRO,39.9655,-76.62533333333330,,
GIBBZ,38.965833333333300,-77.75966666666670,,
HYPER,39.684,-77.22516666666670,,
PRIVO,40.083,-77.74883333333330,,
WAYNZ,39.742333333333300,-77.651,,
WIGOL,38.461166666666700,-77.8335,,
Potomac Consolidated TRACON (PCT),Washington D.C. (focus on IAD),IAD,38.9531,-77.4565
