Waypoint,Latitude,Longitude,,
BAINY,45.75366666666670,-93.6995,,
BLUEM,44.181333333333300,-93.22383333333330,,
EAU,44.897666666666700,-91.4785,,
KKILR,44.852833333333300,-92.18566666666670,,
MUSCL,45.02883333333330,-91.77683333333330,,
NITZR,44.186166666666700,-93.466,,
SKETR,44.642833333333300,-94.37483333333330,,
TORGY,44.6435,-94.37533333333330,,
Minneapolis / M98,Minneapolis,MSP,44.882,-93.2218
