Waypoint,Latitude,Longitude,,
CHPPR,34.14383333333330,-84.96883333333330,,
GLAVN,34.05,-85.05133333333330,,
GNDLF,33.1175,-85.071,,
HOBTT,33.17933333333330,-85.02033333333330,,
JJEDI,33.190333333333300,-83.82266666666670,,
ONDRE,34.19416666666670,-83.9735,,
OZZZI,34.095666666666700,-83.8345,,
SITTH,33.1905,-83.8225,,
Atlanta / A80,Atlanta,ATL,33.6407,-84.4277
