ident,lat,lon,waypoint_class,area_code,record_type,section_code,subsection_code,airport_or_enroute,coord_raw,raw_record,line_number
KLYNK,41.8793,-82.9888,MANUAL_WAYPOINT,MANUAL,MANUAL,MANUAL,MANUAL,MANUAL,,,-1
KMFRT,41.06281944444444,-81.55145833333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41034615W081330525,SUSAEAENRT   KMFRT K50    W     N41034615W081330525                       W0083     NAR           KMFRT                    416492504,41654
KNOBS,42.894952777777775,-85.37843333333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGRR,N42534183W085224236,SUSAP KGRRK5CKNOBS K50    R     N42534183W085224236                       W0060     NAR           KNOBS                    042442605,204247
KNOOK,42.801111111111105,-82.03805555555556,ENROUTE_WAYPOINT,CAN,SCANE,E,A,ENRT,N42480400W082021700,SCANEAENRT   KNOOK CY0    W     N42480400W082021700                       W0083     NAR           KNOOK                    018752203,1880
KNOTT,41.157738888888886,-83.56470277777777,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41092786W083335293,SUSAEAENRT   KNOTT K50    W     N41092786W083335293                       W0070     NAR           KNOTT                    417052208,41710
KNRKO,40.88478333333333,-85.89359722222223,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40530522W085533695,SUSAEAENRT   KNRKO K50    W     N40530522W085533695                       W0053     NAR           KNRKO                    417112304,41716
KNUTE,41.70239166666667,-86.4482388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSBN,N41420861W086265366,SUSAP KSBNK5CKNUTE K50    R     N41420861W086265366                       W0050     NAR           KNUTE                    093762506,309378
KOCEQ,41.612744444444445,-80.88695833333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHZY,N41364588W080531305,SUSAP KHZYK5CKOCEQ K50    W     N41364588W080531305                       W0089     NAR           KOCEQ                    185342008,218537
KOFFE,40.487069444444444,-81.28144166666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTSO,N40291345W081165319,SUSAP KTSOK5CKOFFE K50    W     N40291345W081165319                       W0084     NAR           KOFFE                    336642008,333666
KOFLI,41.76380833333333,-86.14033611111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41454971W086082521,SUSAEAENRT   KOFLI K50    W     N41454971W086082521                       W0053     NAR           KOFLI(CNF)               417782605,41783
KOFZU,40.960169444444446,-80.45675833333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,4G4,N40573661W080272433,SUSAP 4G4 K5CKOFZU K60    W     N40573661W080272433                       W0090     NAR           KOFZU                    931202504,93125
KOKTE,41.02321944444444,-84.95135277777779,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSMD,N41012359W084570487,SUSAP KSMDK5CKOKTE K50    W     N41012359W084570487                       W0060     NAR           KOKTE                    186502304,318652
KOLNY,40.08614444444445,-82.84687777777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KOSU,N40051012W082504876,SUSAP KOSUK5CKOLNY K50    W     N40051012W082504876                       W0073     NAR           KOLNY                    804012102,280404
KOMEC,41.115972222222226,-86.43018611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRCR,N41065750W086254867,SUSAP KRCRK5CKOMEC K50    W     N41065750W086254867                       W0050     NAR           KOMEC                    986122605,298615
KOMKY,41.77078888888889,-86.49656666666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41461484W086294764,SUSAEAENRT   KOMKY K50    W     N41461484W086294764                       W0050     NAR           KOMKY(CNF)               417982403,41803
KONGZ,42.246205555555555,-84.50865,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KJXN,N42144634W084303114,SUSAP KJXNK5CKONGZ K50    W     N42144634W084303114                       W0065     NAR           KONGZ                    322092201,232212
KOREW,41.30528333333333,-83.3724861111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,1G0,N41181902W083222095,SUSAP 1G0 K5CKOREW K50    W     N41181902W083222095                       W0072     NAR           KOREW                    839032605,83908
KOWKU,44.562666666666665,-83.14323611111112,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KOSC,N44334560W083083565,SUSAP KOSCK5CKOWKU K50    W     N44334560W083083565                       W0078     NAR           KOWKU                    802042504,280207
KOZAR,40.59504722222223,-80.58473611111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40354217W080350505,SUSAEAENRT   KOZAR K60    C   H N40354217W080350505                       W0089     NAR           KOZAR                    418722012,41877
KP84O,44.0,-86.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44000000W086000000,SUSAEAENRT   KP84O K50     V    N44000000W086000000                       W0057     NAR           KP84O                    419632605,41968
KP84Q,44.0,-84.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44000000W084000000,SUSAEAENRT   KP84Q K50     V    N44000000W084000000                       W0071     NAR           KP84Q                    419642504,41969
KP87Q,44.5,-84.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44300000W084000000,SUSAEAENRT   KP87Q K50     W    N44300000W084000000                       W0072     NAR           KP87Q                    419732203,41978
KRABN,41.993747222222225,-84.81043888888888,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDTW,N41593749W084483758,SUSAP KDTWK5CKRABN K50    W     N41593749W084483758                       W0062     NAR           KRABN                    751182102,175122
KROGR,42.965833333333336,-83.89549444444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KFNT,N42575700W083534378,SUSAP KFNTK5CKROGR K50    R     N42575700W083534378                       W0070     NAR           KROGR                    925002504,192504
KROOK,41.615566666666666,-81.40768055555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCGF,N41365604W081242765,SUSAP KCGFK5CKROOK K50    C     N41365604W081242765                       W0085     NAR           KROOK                    474752008,147479
KRSSA,40.85435555555556,-85.69970277777779,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40511568W085415893,SUSAEAENRT   KRSSA K50    W     N40511568W085415893                       W0055     NAR           KRSSA                    420612605,42066
KUGEW,40.94953611111111,-81.66402777777779,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40565833W081395050,SUSAEAENRT   KUGEW K50    W     N40565833W081395050                       W0082     NAR           KUGEW                    423512504,42356
KUJBI,41.225772222222226,-84.813425,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGWB,N41133278W084484833,SUSAP KGWBK5CKUJBI K50    W     N41133278W084484833                       W0061     NAR           KUJBI                    060092201,206012
KUKAF,41.538069444444446,-82.65386111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPCW,N41321705W082391390,SUSAP KPCWK5CKUKAF K50    W     N41321705W082391390                       W0077     NAR           KUKAF                    840992201,284102
KURME,40.07147500000001,-84.31073611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,3I7,N40041731W084183865,SUSAP 3I7 K5CKURME K50    W     N40041731W084183865                       W0063     NAR           KURME                    899552201,89960
KURYE,43.433749999999996,-83.983675,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHYX,N43260150W083590123,SUSAP KHYXK5CKURYE K50    W     N43260150W083590123                       W0070     NAR           KURYE                    182422504,218245
KUSRE,42.205325,-84.38430833333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KJXN,N42121917W084230351,SUSAP KJXNK5CKUSRE K50    W     N42121917W084230351                       W0066     NAR           KUSRE                    322102304,232213
KUSSH,39.89744722222222,-83.93487222222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39535081W083560554,SUSAEAENRT   KUSSH K50    W     N39535081W083560554                       W0066     NAR           KUSSH-MIL                424252403,42430
KUTAW,40.203388888888895,-83.57499166666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMRT,N40121220W083342997,SUSAP KMRTK5CKUTAW K50    W     N40121220W083342997                       W0069     NAR           KUTAW                    637312605,263734
KUVKE,41.270247222222224,-85.97929444444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KASW,N41161289W085584546,SUSAP KASWK5CKUVKE K50    W     N41161289W085584546                       W0053     NAR           KUVKE                    240482304,124052
KWENE,41.225141666666666,-82.14819722222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCLE,N41133051W082085351,SUSAP KCLEK5CKWENE K50    C     N41133051W082085351                       W0080     NAR           KWENE                    501082201,150112
KWORD,43.46196666666667,-84.18048611111112,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMBS,N43274308W084104975,SUSAP KMBSK5CKWORD K50    R     N43274308W084104975                       W0069     NAR           KWORD                    486692008,248672
KYRIE,41.19188333333333,-81.97136944444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCLE,N41113078W081581693,SUSAP KCLEK5CKYRIE K50    W     N41113078W081581693                       W0081     NAR           KYRIE                    501092102,150113
LAAZY,41.369236111111114,-86.35448333333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,C65,N41220925W086211614,SUSAP C65 K5CLAAZY K50    W     N41220925W086211614                       W0051     NAR           LAAZY                    061062605,106110
LABIC,41.124877777777776,-85.37908055555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KFWA,N41072956W085224469,SUSAP KFWAK5CLABIC K50    W     N41072956W085224469                       W0057     NAR           LABIC                    954362304,195440
LADIC,41.52576666666666,-85.74572222222223,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGSH,N41313276W085444460,SUSAP KGSHK5CLADIC K50    W     N41313276W085444460                       W0055     NAR           LADIC                    044102507,204413
LADIN,44.373733333333334,-85.160725,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44222544W085093861,SUSAEAENRT   LADIN K50    C   L N44222544W085093861                       W0063     NAR           LADIN                    425392504,42544
LADVE,41.957275,-80.40802777777779,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KERI,N41572619W080242890,SUSAP KERIK6CLADVE K60    C     N41572619W080242890                       W0092     NAR           LADVE                    842492504,184253
LAGRO,40.75325,-85.71156111111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40451170W085424162,SUSAEAENRT   LAGRO K50    R     N40451170W085424162                       W0054     NAR           LAGRO                    425502304,42555
LAILA,41.42154444444444,-81.65084166666668,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCLE,N41251756W081390303,SUSAP KCLEK5CLAILA K50    W     N41251756W081390303                       W0083     NAR           LAILA                    501102504,150114
LAKDE,39.566536111111105,-83.00815555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLCK,N39335953W083002936,SUSAP KLCKK5CLAKDE K50    W     N39335953W083002936                       W0072     NAR           LAKDE                    384032605,238406
LAKIT,41.34353055555556,-80.78630833333334,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41203671W080471071,SUSAEAENRT   LAKIT K50    W     N41203671W080471071                       W0089     NAR           LAKIT-MIL                425662012,42571
LAKSE,43.327308333333335,-86.64018333333334,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43193831W086382466,SUSAEAENRT   LAKSE K50    W     N43193831W086382466                       W0051     NAR           LAKSE                    425712304,42576
LANKK,40.63144444444445,-82.59113611111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40375320W082352809,SUSAEAENRT   LANKK K50    W     N40375320W082352809                       W0076     NAR           LANKK                    426152413,42620
LAPMY,41.787524999999995,-86.77949166666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMGC,N41471509W086464617,SUSAP KMGCK5CLAPMY K50    W     N41471509W086464617                       W0048     NAR           LAPMY                    553612403,255364
LARCH,41.43333055555555,-84.61955833333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,0G6,N41255999W084371041,SUSAP 0G6 K5CLARCH K50    W     N41255999W084371041                       W0063     NAR           LARCH                    808602304,80865
LARGY,39.97166388888889,-82.90270833333334,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39581799W082540975,SUSAEAENRT   LARGY K50    W     N39581799W082540975                       W0073     NAR           LARGY                    426442304,42649
LARNE,41.58149166666667,-80.15926111111112,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41345337W080093334,SUSAEAENRT   LARNE K60    W     N41345337W080093334                       W0093     NAR           LARNE                    426492504,42654
LARSE,39.840694444444445,-81.99555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39502650W081594398,SUSAEAENRT   LARSE K50    W     N39502650W081594398                       W0079     NAR           LARSE                    426552304,42660
LASCH,41.49982222222222,-81.59369166666666,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41295936W081353729,SUSAEAENRT   LASCH K50    W     N41295936W081353729                       W0084     NAR           LASCH                    426622602,42667
LASEA,41.96880277777778,-86.32682777777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSBN,N41580769W086193658,SUSAP KSBNK5CLASEA K50    W     N41580769W086193658                       W0051     NAR           LASEA                    093772201,309379
LATES,40.65207222222222,-85.51978055555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40390746W085311121,SUSAEAENRT   LATES K50    C   L N40390746W085311121                       W0056     NAR           LATES                    426742605,42679
LATGY,39.65705555555555,-83.98596944444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSGH,N39392540W083590949,SUSAP KSGHK5CLATGY K50    W     N39392540W083590949                       W0065     NAR           LATGY                    146432304,314645
LAVEQ,41.49375555555556,-86.77258611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPPO,N41293752W086462131,SUSAP KPPOK5CLAVEQ K50    W     N41293752W086462131                       W0048     NAR           LAVEQ                    917982605,291801
LAWNS,41.219483333333336,-85.09674444444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGWB,N41131014W085054828,SUSAP KGWBK5CLAWNS K50    R     N41131014W085054828                       W0059     NAR           LAWNS                    060102201,206013
LAWTO,40.772225,-83.48615,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40462001W083291014,SUSAEAENRT   LAWTO K50    W     N40462001W083291014                       W0070     NAR           LAWTO                    427102304,42715
LAYDA,40.85118055555556,-85.39808888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHHG,N40510425W085235312,SUSAP KHHGK5CLAYDA K50    W     N40510425W085235312                       W0057     NAR           LAYDA                    096152403,209618
LAYES,40.55743333333333,-81.85034166666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40332676W081510123,SUSAEAENRT   LAYES K50    W     N40332676W081510123                       W0081     NAR           LAYES                    427172304,42722
LAYKS,42.8532,-83.5498,MANUAL_WAYPOINT,MANUAL,MANUAL,MANUAL,MANUAL,MANUAL,,,-1
LAZIR,41.17758333333333,-80.07306944444444,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41103930W080042305,SUSAEAENRT   LAZIR K60    W     N41103930W080042305                       W0093     NAR           LAZIR                    427262012,42731
LBRON,40.95683888888889,-82.09592777777777,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40572462W082054534,SUSAEAENRT   LBRON K50    W     N40572462W082054534                       W0080     NAR           LBRON                    427352304,42740
LEATO,43.721361111111115,-84.53037499999999,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43431690W084314935,SUSAEAENRT   LEATO K50    W     N43431690W084314935                       W0067     NAR           LEATO                    428032203,42808
LEBJE,40.71293333333334,-82.84020833333332,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMNN,N40424656W082502475,SUSAP KMNNK5CLEBJE K50    W     N40424656W082502475                       W0074     NAR           LEBJE                    617792102,261782
LEBKE,41.50051111111111,-86.65768055555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,C65,N41300184W086392765,SUSAP C65 K5CLEBKE K50    W     N41300184W086392765                       W0048     NAR           LEBKE                    061072304,106111
LEBNE,39.88277222222222,-84.26916388888888,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDAY,N39525798W084160899,SUSAP KDAYK5CLEBNE K50    R     N39525798W084160899                       W0064     NAR           LEBNE                    641242605,164128
LECTR,41.9183,-84.0217,MANUAL_WAYPOINT,MANUAL,MANUAL,MANUAL,MANUAL,MANUAL,,,-1
LEEDS,39.98856111111111,-84.69071111111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39591882W084412656,SUSAEAENRT   LEEDS K50    C   L N39591882W084412656                       W0061     NAR           LEEDS                    428362605,42841
LEFSA,44.1,-84.76666666666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDTW,N44060000W084460000,SUSAP KDTWK5CLEFSA K50    W     N44060000W084460000                       W0066     NAR           LEFSA                    751212008,175125
LEGOR,44.83825,-83.48395833333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KOSC,N44501770W083290225,SUSAP KOSCK5CLEGOR K50    R     N44501770W083290225                       W0076     NAR           LEGOR                    802052504,280208
LEJYU,40.768947222222224,-82.34287777777777,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40460821W082203436,SUSAEAENRT   LEJYU K50    W     N40460821W082203436                       W0078     NAR           LEJYU                    428702304,42875
LEKNE,40.23123888888889,-83.71198055555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,I74,N40135246W083424313,SUSAP I74 K5CLEKNE K50    W     N40135246W083424313                       W0068     NAR           LEKNE                    110922403,111096
LEKPE,42.753880555555554,-84.63579722222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLAN,N42451397W084380887,SUSAP KLANK5CLEKPE K50    W     N42451397W084380887                       W0065     NAR           LEKPE                    334022304,233405
LELUW,41.49518055555556,-82.93063055555557,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41294265W082555027,SUSAEAENRT   LELUW K50    W     N41294265W082555027                       W0075     NAR           LELUW                    428772201,42882
LENTT,40.735594444444445,-86.055125,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40440814W086031845,SUSAEAENRT   LENTT K50    R     N40440814W086031845                       W0052     NAR           LENTT-MIL                429052403,42910
LEPEW,40.87025555555556,-81.14433055555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40521292W081083959,SUSAEAENRT   LEPEW K50    C   H N40521292W081083959                       W0086     NAR           LEPEW                    429142306,42919
LEPOS,43.58361111111111,-81.64666666666668,ENROUTE_WAYPOINT,CAN,SCANE,E,A,ENRT,N43350100W081384800,SCANEAENRT   LEPOS CY0    W     N43350100W081384800                       W0087     NAR           LEPOS                    019442304,1949
LEPSE,41.05553333333333,-81.74186666666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,3G3,N41031992W081443072,SUSAP 3G3 K5CLEPSE K50    W     N41031992W081443072                       W0082     NAR           LEPSE                    896712008,89676
LEROY,42.23835555555556,-85.3417361111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42141808W085203025,SUSAEAENRT   LEROY K50    W     N42141808W085203025                       W0059     NAR           LEROY                    429262304,42931
LESSY,42.437016666666665,-84.550825,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42261326W084330297,SUSAEAENRT   LESSY K50    C   L N42261326W084330297                       W0065     NAR           LESSY                    429332201,42938
LEWIZ,40.740858333333335,-81.56252777777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCAK,N40442709W081334510,SUSAP KCAKK5CLEWIZ K50    W     N40442709W081334510                       W0083     NAR           LEWIZ                    447312102,144735
LEXII,40.253683333333335,-83.00224444444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDLZ,N40151326W083000808,SUSAP KDLZK5CLEXII K50    R     N40151326W083000808                       W0073     NAR           LEXII                    725752605,172579
LEYIR,41.51035,-83.88077222222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,1G0,N41303726W083525078,SUSAP 1G0 K5CLEYIR K50    W     N41303726W083525078                       W0068     NAR           LEYIR                    839042102,83909
LFTON,41.66792777777778,-80.51309444444445,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41400454W080304714,SUSAEAENRT   LFTON K60    W     N41400454W080304714                       W0091     NAR           LFTON                    429782008,42983
LIANG,40.64369166666667,-83.10481666666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,17G,N40383729W083061734,SUSAP 17G K5CLIANG K50    W     N40383729W083061734                       W0072     NAR           LIANG                    829252102,82930
LIDDS,42.031725,-82.51076111111111,ENROUTE_WAYPOINT,CAN,SCANE,E,A,ENRT,N42015421W082303874,SCANEAENRT   LIDDS CY0    W     N42015421W082303874                       W0078     NAR           LIDDS                    019522504,1957
LILPE,41.73265555555556,-80.21027222222223,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41435756W080123698,SUSAEAENRT   LILPE K60    W     N41435756W080123698                       W0093     NAR           LILPE                    430272304,43032
LILRE,40.92464444444444,-85.11209444444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KFWA,N40552872W085064354,SUSAP KFWAK5CLILRE K50    R     N40552872W085064354                       W0059     NAR           LILRE                    954372403,195441
LIMEY,41.19653333333333,-86.40174444444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRCR,N41114752W086240628,SUSAP KRCRK5CLIMEY K50    W     N41114752W086240628                       W0050     NAR           LIMEY                    986132403,298616
LIMPS,39.830061111111114,-83.20083333333334,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39494822W083120300,SUSAEAENRT   LIMPS K50    C     N39494822W083120300                       W0071     NAR           LIMPS                    430392506,43044
LINGS,41.85295,-85.88513611111112,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41511062W085530649,SUSAEAENRT   LINGS K50    W     N41511062W085530649                       W0055     NAR           LINGS                    430522605,43057
LINZZ,40.80625833333333,-84.1034,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAOH,N40482253W084061224,SUSAP KAOHK5CLINZZ K50    R     N40482253W084061224                       W0066     NAR           LINZZ                    209332605,120937
LISIY,41.30453333333333,-80.3414611111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41181632W080202926,SUSAEAENRT   LISIY K60    W     N41181632W080202926                       W0091     NAR           LISIY                    430792605,43084
LIVER,40.672291666666666,-80.74076666666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40402025W080442676,SUSAEAENRT   LIVER K50    C   H N40402025W080442676                       W0088     NAR           LIVER                    430962306,43101
LIVTE,42.32256666666667,-86.29269722222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLWA,N42192124W086173371,SUSAP KLWAK5CLIVTE K50    W     N42192124W086173371                       W0052     NAR           LIVTE                    466222304,246625
LIYIG,43.48914722222222,-83.39530833333335,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCFS,N43292093W083234311,SUSAP KCFSK5CLIYIG K50    W     N43292093W083234311                       W0075     NAR           LIYIG                    472742008,147278
LLAKK,44.43267222222222,-84.15426111111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44255762W084091534,SUSAEAENRT   LLAKK K50    W     N44255762W084091534                       W0071     NAR           LLAKK                    431322306,43137
LLEEO,41.84241666666667,-82.62305833333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KONZ,N41503270W082372301,SUSAP KONZK5CLLEEO CY0    W     N41503270W082372301                       W0077     NAR           LLEEO                    763322504,276335
LLONG,40.611891666666665,-81.17632777777779,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40364281W081103478,SUSAEAENRT   LLONG K50    R     N40364281W081103478                       W0085     NAR           LLONG                    431742208,43179
LLROY,41.625169444444445,-81.72293888888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41373061W081432258,SUSAEAENRT   LLROY K50    C     N41373061W081432258                       W0083     NAR           LLROY                    431762207,43181
LLTCH,42.06227222222222,-84.765475,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42034418W084455571,SUSAEAENRT   LLTCH K50    W     N42034418W084455571                       W0063     NAR           LLTCH                    431772510,43182
LMITD,39.98605277777778,-82.77589166666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCMH,N39590979W082463321,SUSAP KCMHK5CLMITD K50    C     N39590979W082463321                       W0074     NAR           LMITD                    526462304,152650
LMSFX,41.803152777777775,-86.57511111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSBN,N41481135W086343040,SUSAP KSBNK5CLMSFX K50    W     N41481135W086343040                       W0049     NAR           LMSFX                    093782304,309380
LNCON,42.243719444444444,-81.5176,ENROUTE_WAYPOINT,CAN,SCANE,E,A,ENRT,N42143739W081310336,SCANEAENRT   LNCON CY0    W     N42143739W081310336                       W0085     NAR           LNCON                    019662605,1971
LNDEN,42.18526111111111,-84.70299166666668,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KJXN,N42110694W084421077,SUSAP KJXNK5CLNDEN K50    W     N42110694W084421077                       W0063     NAR           LNDEN                    322112008,232214
LNDOR,41.67052222222222,-82.31386111111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41401388W082184990,SUSAEAENRT   LNDOR K50    W     N41401388W082184990                       W0079     NAR           LNDOR                    431902203,43195
LNDYN,41.76007777777778,-81.484575,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCLE,N41453628W081290447,SUSAP KCLEK5CLNDYN K50    W     N41453628W081290447                       W0085     NAR           LNDYN                    501112008,150115
LOALA,42.90036666666666,-83.36906111111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42540132W083220862,SUSAEAENRT   LOALA K50    W     N42540132W083220862                       W0074     NAR           LOALA                    432022203,43207
LOANE,39.7589,-83.77008333333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSGH,N39453204W083461230,SUSAP KSGHK5CLOANE K50    W     N39453204W083461230                       W0067     NAR           LOANE                    146442403,314646
LOGAN,40.666938888888886,-86.12827499999999,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40400098W086074179,SUSAEAENRT   LOGAN K50    R     N40400098W086074179                       W0051     NAR           LOGAN-MIL                432352304,43240
LOGGR,42.144325,-86.11150555555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42083957W086064142,SUSAEAENRT   LOGGR K50    W     N42083957W086064142                       W0053     NAR           LOGGR                    432402304,43245
LOLCY,41.53045,-81.657425,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBKL,N41314962W081392673,SUSAP KBKLK5CLOLCY K50    W     N41314962W081392673                       W0083     NAR           LOLCY                    350012504,135005
LOOMP,39.95161944444445,-83.86090277777777,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39570583W083513925,SUSAEAENRT   LOOMP K50    R     N39570583W083513925                       W0066     NAR           LOOMP-MIL                432842201,43289
LOPIC,42.894625,-85.85645555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBIV,N42534065W085512324,SUSAP KBIVK5CLOPIC K50    W     N42534065W085512324                       W0056     NAR           LOPIC                    338802304,133884
LOPVO,42.91694444444444,-80.40055555555556,ENROUTE_WAYPOINT,CAN,SCANE,E,A,ENRT,N42550100W080240200,SCANEAENRT   LOPVO CY0    W     N42550100W080240200                       W0094     NAR           LOPVO                    019752304,1980
LORES,39.97391944444445,-81.44326666666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,6G5,N39582611W081263576,SUSAP 6G5 K5CLORES K50    W     N39582611W081263576                       W0083     NAR           LORES                    986612605,98666
LORRI,43.03969722222222,-82.40071944444445,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43022291W082240259,SUSAEAENRT   LORRI K50    W     N43022291W082240259                       W0081     NAR           LORRI                    433162012,43321
