t,f1_lat,f1_lon,f1_alt_ft
0,39.47175240790911,-82.14025171480814,38615.59306899031
300,39.60916139107023,-82.25546896435094,33615.59306899031
600,40.423,-82.5805,28615.59306899031
900,41.673,-82.9405,23615.59306899031
