t,f3_lat,f3_lon,f3_alt_ft
0,43.07999684681137,-86.2250655561133,37000.0
300,42.8783491754968,-85.9231741670849,32000.0
600,42.36188880756949,-85.5631741670849,27000.0
900,42.15213538736405,-85.2612827780566,22000.0
1200,42.15213538736404,-84.9593913890283,17000.0
1500,42.15213538736404,-84.6575,12000.0
1800,41.966200000000086,-84.2975,11000.0
