t,f9_lat,f9_lon,f9_alt_ft
0,40.66556279062902,-85.91943392407536,37000.0
300,40.86560718699059,-85.55943392407536,32000.0
600,41.021430690916944,-85.25142052223961,27000.0
900,41.021430690916944,-84.89313089443274,22000.0
1200,41.02143069091697,-84.5373,17000.0
1500,41.7375,-84.1773,17000.0
