t,f4_lat,f4_lon,f4_alt_ft
0,40.67817474259276,-80.77980736821634,34000.0
300,40.77611716466336,-81.00446258594631,29000.0
600,40.77611716466336,-81.24875717561052,24000.0
900,41.14099132025713,-81.60875717561052,23000.0
1200,41.29724132025713,-81.88929999999996,18000.0
1500,41.505574653590465,-82.24929999999996,13000.0
1800,42.4165,-82.60929999999996,8000.0
