t,f8_lat,f8_lon,f8_alt_ft
0,42.50731322223179,-86.33884182906013,35000.0
300,42.61820636676018,-86.02333864316255,30000.0
600,42.53468524223951,-85.67606460917857,25000.0
900,42.31226947591913,-85.31606460917857,20000.0
1200,42.312269475919095,-84.95817091453002,15000.0
1500,42.312269475919095,-84.6575,15000.0
1800,41.9662,-84.2975,11000.0
