region_id,n_pixels,min_lat,max_lat,min_lon,max_lon,centroid_lat,centroid_lon,t_minutes,shift_meters
1077,2469,41.6216083410994,42.03148745928322,-86.12895255916726,-85.66784183093961,41.86103991428847,-85.88830874201699,25,115750.0
