region_id,n_pixels,min_lat,max_lat,min_lon,max_lon,centroid_lat,centroid_lon,t_minutes,shift_meters
1077,2469,41.62462916126701,42.03455179067439,-85.85119662491908,-85.38830927849821,41.864086084497444,-85.60951948782602,20,92600.0
