t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft
81,41.673,-82.9405,25615.59306899026,42.4165,-82.6093,9000.0
82,41.673,-82.9405,25615.593068989954,42.4165,-82.6093,9000.0
83,41.673,-82.9405,25615.593068989954,42.4165,-82.6093,9000.0
84,41.673,-82.9405,25615.593068989954,42.4165,-82.6093,9000.0
85,41.673,-82.9405,25615.593068989954,42.4165,-82.6093,9000.0
86,41.673,-82.9405,25615.593068989954,42.4165,-82.6093,9000.0
87,41.673,-82.9405,25615.593068989954,42.4165,-82.6093,9000.0
88,41.673,-82.9405,25615.593068989954,42.4165,-82.6093,9000.0
89,41.673,-82.9405,25615.593068990012,42.4165,-82.6093,9000.0
90,41.673,-82.9405,25615.593068990012,42.4165,-82.6093,9000.0
91,41.673,-82.9405,25615.593068990012,42.4165,-82.6093,9000.0
92,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
93,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
94,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
95,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
96,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
97,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
98,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
99,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
100,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
101,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
102,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
103,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
104,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
105,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
106,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
107,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
108,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
109,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
110,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
111,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
112,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
113,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
114,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
115,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
116,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
117,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
118,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
119,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
120,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
121,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
122,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
123,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
124,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
125,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
126,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
127,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
128,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
129,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
130,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
131,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
132,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
133,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
134,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
135,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
136,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
137,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
138,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
139,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
140,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
141,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
142,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
143,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
144,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
145,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
146,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
147,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
148,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
149,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
150,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
151,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
152,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
153,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
154,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
155,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
156,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
157,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
158,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
159,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
160,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
161,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
162,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
163,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
164,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
165,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
166,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
167,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
168,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
169,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
170,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
171,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
172,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
173,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
174,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
175,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
176,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
177,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
178,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
179,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
180,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
181,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
182,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
183,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
184,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
185,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
186,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
187,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
188,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
189,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
190,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
191,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
192,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
193,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
194,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
195,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
196,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
197,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
198,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
199,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
200,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
201,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
202,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
203,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
204,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
205,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
206,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
207,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
208,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
209,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
210,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
211,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
212,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
213,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
214,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
215,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
216,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
217,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
218,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
219,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
220,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
221,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
222,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
223,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
224,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
225,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
226,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
227,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
228,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
229,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
230,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
231,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
232,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
233,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
234,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
235,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
236,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
237,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
238,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
239,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
240,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
241,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
242,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
243,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
244,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
245,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
246,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
247,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
248,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
249,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
250,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
251,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
252,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
253,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
254,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
255,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
256,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
257,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
258,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
259,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
260,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
261,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
262,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
263,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
264,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
265,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
266,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
267,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
268,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
269,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
270,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
271,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
272,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
273,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
274,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
275,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
276,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
277,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
278,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
279,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
280,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
281,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
282,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
283,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
284,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
285,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
286,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
287,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
288,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
289,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
290,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
291,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
292,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
293,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
294,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
295,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
296,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
297,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
298,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
299,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
300,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
301,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
302,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
303,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
304,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
305,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
306,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
307,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
308,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
309,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
310,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
311,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
312,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
313,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
314,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
315,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
316,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
317,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
318,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
319,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
320,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
321,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
322,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
323,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
324,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
325,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
326,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
327,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
328,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
329,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
330,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
331,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
332,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
333,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
334,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
335,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
336,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
337,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
338,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
339,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
340,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
341,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
342,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
343,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
344,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
345,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
346,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
347,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
348,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
349,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
350,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
351,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
352,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
353,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
354,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
355,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
356,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
357,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
358,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
359,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
360,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
361,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
362,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
363,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
364,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
365,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
366,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
367,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
368,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
369,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
370,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
371,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
372,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
373,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
374,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
375,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
376,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
377,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
378,41.673,-82.9405,25615.593068990085,42.4165,-82.6093,9000.0
