acId,entry_lat,entry_lon,entry_alt,entry_rectime,exit_lat,exit_lon,exit_alt,exit_rectime,entry_x,entry_y,exit_x,exit_y
GJS4400_KORDtoKDTW,42.99898987624492,-86.24541713780957,23000.0,2023-12-22 10:01:57,42.689265636674,-83.95660611094019,12244.69675184398,2023-12-22 10:16:31,-235152.8639048066,91472.16366471814,-49302.18821880017,53199.71289879303
GJW29LO_CYYZtoKDTW,42.95225280593826,-80.44966189445813,26000.0,2023-12-22 22:26:25,42.50333270759394,-82.7939682288774,7784.712542432931,2023-12-22 22:46:00,236283.74913905672,86310.9013269839,45860.45090777374,32500.986765614096
JBU1237_KBOStoKDTW,42.728643301578266,-80.40075795334256,32252.54969173528,2023-12-22 22:26:10,42.48515035853145,-82.75520516715837,7086.473998727126,2023-12-22 22:43:28,241129.46901293617,61593.119404465964,49052.30913636813,30500.845638712155
JIA5446_KDCAtoKDTW,40.69650863073345,-80.76881259892107,18000.0,2023-12-22 23:13:56,41.7515508937862,-82.79629640597395,18000.0,2023-12-22 23:31:06,217887.256545334,-165288.68355375656,46215.24556974028,-51093.47429971698
JZA771_CYYZtoKDTW,43.02658333071338,-80.46830823156361,22000.0,2023-12-22 11:50:32,42.484760282939256,-82.75437417044998,7858.328745772147,2023-12-22 12:09:16,234484.6120496231,94521.40482682567,49120.75599286633,30457.951141071713
JZA775_CYYZtoKDTW,43.0607490808099,-80.47689299741971,22000.0,2023-12-22 15:25:11,42.503139068359054,-82.7935549303494,7288.16003444138,2023-12-22 15:44:16,233657.63675458325,98295.4277047838,45894.47322982854,32479.678162008266
JZA777_CYYZtoKDTW,43.04251229690874,-80.4723095530717,22000.0,2023-12-22 21:52:37,42.484697654322474,-82.75424045934355,7899.194750359435,2023-12-22 22:12:31,234099.0566609159,96280.94554810367,49131.76937160133,30451.064441625087
LN985CL_KALBtoKDTW,42.614828747520555,-80.38386582210703,36000.0,2023-12-22 01:41:59,42.29079582842809,-82.64496334546357,9730.949705685296,2023-12-22 01:58:31,242951.7383214531,48990.25951784011,58271.96752508437,8959.460395768789
N706NC_KPLNtoKDTW,44.99942652085821,-84.45890211131832,11100.0,2023-12-22 14:28:09,42.76975422835086,-83.36778226780945,4000.0,2023-12-22 15:12:23,-86956.13387010033,310476.4886133467,-1174.326500637174,61975.05567754509
NKS1342_KMSPtoKDTW,43.32650163629873,-86.13726900471796,31000.0,2023-12-22 12:48:42,42.687982563510765,-83.9586097159058,11997.331218875215,2023-12-22 13:02:59,-225159.25977018167,127583.61288174217,-49466.96433718548,53058.207058613574
NKS1449_KFLLtoKDTW,39.61125077584645,-81.8651578969334,34771.951361293046,2023-12-22 08:14:51,41.74710373191564,-82.79948234326075,19742.226134853743,2023-12-22 08:33:49,127525.95857180525,-288140.02758121316,45954.150651675016,-51589.6868770577
NKS1615_KMCOtoKDTW,39.44368474347494,-82.19940587271505,36984.0825456992,2023-12-22 06:55:16,41.673056740866365,-82.94148680426896,12650.861285312842,2023-12-22 07:16:07,99130.16879706629,-307208.0153000362,34212.84364308926,-59889.81473781199
NKS1677_KLGAtoKDTW,42.51440867084101,-80.36900690435426,30913.210603268748,2023-12-22 10:59:58,42.416078090853475,-82.60941969784542,9071.90007688964,2023-12-22 11:16:15,244559.49022224697,37870.7579514806,61073.744613678806,22914.797888489
NKS173_KLGAtoKDTW,42.514331594037344,-80.36899542944825,32926.12191871304,2023-12-22 18:50:15,42.42113890027161,-82.61913721579283,9661.369272554775,2023-12-22 19:07:09,244560.731284756,37862.223555172604,60271.189423934666,23470.597032662485
NKS3347_KLAStoKDTW,42.0439677176828,-86.3450974371217,33000.0,2023-12-22 19:50:03,41.96696245937981,-84.29714746932127,17002.673735691027,2023-12-22 20:02:03,-246994.6216358247,-14400.919550627295,-78024.5964319435,-26860.62266370164
NKS3381_KLGAtoKDTW,42.51441205444099,-80.36900724312108,30810.162021458946,2023-12-22 16:32:39,42.42632394126406,-82.63013633567303,8151.552111820552,2023-12-22 16:49:47,244559.44925397777,37871.13307770425,59363.456256210724,24039.407149852734
NKS370_KRSWtoKDTW,39.47175308494507,-82.14025001051786,35501.6614671549,2023-12-22 18:07:25,41.67318468395689,-82.94370884917052,19980.863121201615,2023-12-22 18:26:23,104168.56537413684,-304017.8353840718,34028.218520802926,-59876.474556565714
NKS3805_KPHLtoKDTW,40.67249339037035,-80.78321274725057,30000.0,2023-12-22 20:24:09,41.74913321667991,-82.79696924749095,19124.745173732113,2023-12-22 20:39:49,216752.56325472033,-167994.72304812525,46161.17447851649,-51362.66772437992
NKS380_KFLLtoKDTW,39.53626370841718,-82.00385253342458,35026.76183958823,2023-12-22 09:34:12,41.74797083714788,-82.79782803040911,15830.821598296194,2023-12-22 09:55:20,115769.93043981226,-296672.1369290637,46090.76890649811,-51492.38002921339
NKS3902_KATLtoKDTW,39.39689375178773,-82.32856757995995,34042.42499284907,2023-12-22 15:12:21,41.67313824004185,-82.9429056206678,19789.18344885869,2023-12-22 15:32:40,88095.87669899363,-312549.9917296025,34094.95713967996,-59881.31900510925
NKS709_KLAXtoKDTW,42.044236279041314,-86.34511080485642,35000.0,2023-12-22 05:58:26,41.96696512823141,-84.297146240107,12205.982912238933,2023-12-22 06:10:52,-246994.67950133677,-14371.029087577152,-78024.4915374112,-26860.32703438751
NKS734_KLGAtoKDTW,42.514524242286974,-80.36902387826856,30369.913468937037,2023-12-22 22:11:43,42.425150409751865,-82.62764688879972,8677.182485277399,2023-12-22 22:28:36,244557.64833478385,37883.555367552166,59568.891881631,23910.657959324853
NKS768_KATLtoKDTW,39.36551787946668,-82.41616891199598,37000.0,2023-12-22 07:07:31,41.67306092319959,-82.94156103269796,13725.249887020076,2023-12-22 07:29:05,80602.88842682795,-316123.8026364303,34206.67619359866,-59889.37937288105
RJA267_OJAItoKDTW,43.01981591961384,-80.46660888759705,29673.76889922359,2023-12-22 15:01:53,42.491175333060646,-82.76804438487403,7283.229403388347,2023-12-22 15:20:26,234648.412033055,93773.8689447683,47994.88741588108,31163.46214526666
RPA3592_KIADtoKDTW,40.67243725086847,-80.783246241747,30000.0,2023-12-22 09:36:46,41.74963022850776,-82.79683093811357,18281.616278475864,2023-12-22 09:53:17,216749.92383250952,-168001.0482097539,46172.289662585456,-51307.328564267926
RPA3611_KIADtoKDTW,40.69475370909346,-80.76986511336376,30000.0,2023-12-22 17:55:57,41.74944976550995,-82.79688067920458,15055.9303685698,2023-12-22 18:14:00,217804.35100962472,-165486.4351765441,46168.29349903239,-51327.42173467751
RPA4412_KLGAtoKDTW,42.51437072174892,-80.36900118630447,31225.192091303543,2023-12-22 13:14:03,42.42155708024059,-82.62002438968153,8796.492138257083,2023-12-22 13:31:15,244560.10686156584,37866.55620153917,60197.96747062036,23516.46786313865
RPA4715_KLGAtoKDTW,42.514458073230294,-80.36901421220203,32995.877145676706,2023-12-22 20:40:44,42.41652229875117,-82.60934789507043,9016.275850139786,2023-12-22 20:57:34,244558.6986135743,37876.228209282206,61079.206661413926,22964.24188960264
RPA5702_KINDtoKDTW,40.48,-85.75583,21000.0,2023-12-22 18:21:09,41.73723087233732,-84.17154779707819,17659.787106482992,2023-12-22 18:35:55,-203198.22958103966,-189803.88292035265,-67884.80261285171,-52511.970070460025
SCX8621_KMSPtoKDTW,43.335463038667235,-86.13405145303786,31000.0,2023-12-22 12:02:35,42.6885633822076,-83.95770276701042,12248.735706759331,2023-12-22 12:16:37,-224866.1647702493,128571.19240591329,-49392.37617050058,53122.26314723417
SKW3631_KMKEtoKDTW,43.0057340050133,-86.24372532459199,25000.0,2023-12-22 08:22:06,42.68902735633717,-83.9569782516508,12352.243355343991,2023-12-22 08:37:41,-234989.6824119652,92217.12310668101,-49332.79247299487,53173.433493734
SKW3702_KMBStoKDTW,43.57889,-84.0075,3000.0,2023-12-22 06:34:03,42.914939061604706,-83.60209690873862,7000.0,2023-12-22 06:43:42,-52694.6095851168,152150.35331319435,-20253.587592821666,78148.34210276233
SKW3749_KMKEtoKDTW,42.980072111706384,-86.25016320267274,25000.0,2023-12-22 10:53:07,42.68918884318989,-83.9567261754378,10982.613525037326,2023-12-22 11:08:17,-235610.78100672312,89382.51773625413,-49312.06203899455,53191.243578131514
SKW3916_KELMtoKDTW,42.44226274438839,-80.36468058229852,28000.0,2023-12-22 06:58:16,42.41183634838898,-82.61062528766367,17727.876686675405,2023-12-22 07:13:04,245196.00803919096,29863.913739814565,60978.89880979701,22442.284746358626
SKW3939_KTVCtoKDTW,44.47194,-85.16778,14600.0,2023-12-22 18:20:03,42.914752822298695,-83.60239098332168,11550.620677241086,2023-12-22 18:37:39,-143994.61951438757,252802.84347474805,-20277.597028222994,78127.7033735687
SKW3983_KMDWtoKDTW,41.77142718555955,-86.31708958885297,21000.0,2023-12-22 11:01:08,41.96798725045331,-84.29667359610106,17025.981980959343,2023-12-22 11:15:01,-245732.2606064383,-44775.938938284045,-77984.16425895048,-26747.10791913092
SKW4010_KIADtoKDTW,40.67293769914379,-80.78294659688842,28000.0,2023-12-22 07:23:18,41.749666105202074,-82.79682063922179,17877.328841616607,2023-12-22 07:39:54,216773.54202238572,-167944.66066985085,46173.11813923226,-51303.33374781327
SKW4151_KCMHtoKDTW,40.005,-82.92861,1900.0,2023-12-22 06:29:24,41.74387340622203,-82.80564328074885,12028.461009016442,2023-12-22 06:48:43,36190.50050545337,-245362.72869533766,45445.32929133174,-51952.17080675216
SKW4177_KMBStoKDTW,43.45778,-84.01639,3900.0,2023-12-22 14:19:01,42.914643516322485,-83.60256370884726,7000.0,2023-12-22 14:27:21,-53517.14826264689,138689.36817220924,-20291.699077093897,78115.59033736814
SKW4243_KESCtoKDTW,44.475,-85.27833,21000.0,2023-12-22 19:37:26,42.90712715937576,-83.59534394871133,11706.53986576965,2023-12-22 19:54:14,-152758.70550918017,253338.1643384966,-19706.129083575266,77278.11389106433
SKW4288_KIMTtoKDTW,44.42189342998673,-85.3777786185346,21000.0,2023-12-22 08:28:36,42.914872415959394,-83.60220180958576,11786.123430058442,2023-12-22 08:46:17,-160793.35225038853,247619.45146792743,-20262.152173747152,78140.9564544818
SKW4944_KORDtoKDTW,43.295021850077035,-86.1485640548552,23000.0,2023-12-22 10:50:22,42.68943318013449,-83.95634450570105,12932.928939564948,2023-12-22 11:05:44,-226188.80486312168,124114.49381054363,-49280.674332079994,53218.19100731232
SKW5785_KORDtoKDTW,43.14333,-86.20283554065244,25000.0,2023-12-22 22:58:20,42.68878427642445,-83.95735784346417,12268.747465924078,2023-12-22 23:14:24,-231149.69279185,107399.35712454429,-49364.009754762345,53146.62486645532
SWA179_KBWItoKDTW,40.694704547525234,-80.76989494206009,30000.0,2023-12-22 11:25:23,41.7491544651425,-82.79696307307904,16902.643281079785,2023-12-22 11:42:52,217801.9994660475,-165491.97575557724,46161.67136440906,-51360.30170017412
SWA3201_KBWItoKDTW,40.67817474259276,-80.77980736821634,34000.0,2023-12-22 00:30:15,41.739315507408264,-82.81433373676849,12000.0,2023-12-22 00:48:10,217020.9735004141,-167354.56794429893,44727.51193187009,-52463.56188485156
SWA3255_KDENtoKDTW,43.07999684681137,-86.2250655561133,37000.0,2023-12-22 00:30:01,42.60683693489004,-83.99816224534655,13370.483095150092,2023-12-22 00:45:17,-233192.18246158637,100420.36337334554,-52768.278839720784,44059.136869803544
SWA452_KBNAtoKDTW,40.53083,-85.64083,29300.0,2023-12-22 19:52:55,41.73722658494293,-84.17145594671412,19588.04298457133,2023-12-22 20:06:28,-193325.50515610626,-184417.46835595727,-67877.18620006868,-52512.51965714237
SWA692_KSTLtoKDTW,40.50556,-85.62667,31900.0,2023-12-22 09:58:54,41.737239051751104,-84.17172239933053,20041.774129795947,2023-12-22 10:13:19,-192202.29522138758,-187258.4692599715,-67899.28094079747,-52510.92205469273
THY7KG_LTFMtoKDTW,43.08043979538153,-80.48184494087386,30839.867738552388,2023-12-22 19:18:06,42.4915625877837,-82.76886994552825,7110.334597826172,2023-12-22 19:37:36,233181.0030358004,100470.53340510569,47926.902279010494,31206.057044108147
UAL1220_KDENtoKDTW,40.49556,-85.78861,35000.0,2023-12-22 22:53:56,41.73729484459126,-84.17291044475307,16977.864880858804,2023-12-22 23:08:19,-205921.74316510174,-187996.30907344786,-67997.79551904676,-52503.77495081143
UAL1522_KIAHtoKDTW,40.48417,-85.64806,33000.0,2023-12-22 23:22:54,41.73733568303239,-84.17378389658631,17008.407625857257,2023-12-22 23:36:59,-194072.9649623458,-189588.5460428916,-68070.2235804424,-52498.53959179691
UAL1889_KDENtoKDTW,43.29527155879361,-86.14847439468211,33000.0,2023-12-22 14:14:54,42.68828050849473,-83.95814453885258,11710.03224286283,2023-12-22 14:29:38,-226180.62948104742,124142.01136206633,-49428.707618482294,53091.06611477895
UAL2236_KEWRtoKDTW,42.514607664330704,-80.3690362175323,33827.06883597506,2023-12-22 08:45:39,42.416534527657504,-82.60937377873996,9517.743318900706,2023-12-22 09:01:35,244556.31168643298,37892.7925773436,61077.07002950771,22965.58308376
UPS1440_KPHLtoKDTW,41.25726093444073,-80.5128711526116,26000.0,2023-12-22 04:59:14,41.99542776726812,-82.72818417796795,11055.26342741768,2023-12-22 05:15:00,237412.06645613324,-102275.59648618364,51667.458300689555,-23936.982901373758
UPS1480_KSDFtoKDTW,39.99806,-84.75528,27000.0,2023-12-22 03:04:56,41.71907908185111,-83.79654966696845,10908.876982671509,2023-12-22 03:23:17,-119439.72357216722,-245255.8794327863,-36780.53941914575,-54759.63366653813
UPS1482_KSDFtoKDTW,40.01444,-84.74861,29000.0,2023-12-22 05:43:05,41.7373858345571,-84.17485761153203,10991.051091780266,2023-12-22 05:58:19,-118842.53575946964,-243443.82425306184,-68159.25770535947,-52492.108456877744
UPS9601_KPHLtoKDTW,40.15281539706761,-81.17638126583903,38000.0,2023-12-22 20:53:29,39.64806,-83.5075,30000.0,2023-12-22 21:09:04,185044.3503677319,-226683.91487181,-13197.31571412295,-285129.90500596917
