t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft
0.0,39.471957,-82.139821,34843.470164,39.471965,-82.139803,34406.851392
30.0,39.471957,-82.211821,34843.470164,39.471965,-82.211803,34406.851392
60.0,39.5504515862069,-82.23200648275862,34843.470164,39.54786275862069,-82.23693048275865,34406.851392
90.0,39.62894617241387,-82.25219196551726,33843.470164,39.623760517241344,-82.2620579655171,33406.851392
120.0,39.70744075862076,-82.27237744827588,32843.470164,39.699658275862035,-82.28718544827575,32406.851391999997
150.0,39.78593534482766,-82.2925629310345,31843.470164,39.775556034482726,-82.3123129310344,31406.851391999997
180.0,39.86442993103455,-82.31274841379312,31000.0,39.85145379310342,-82.33744041379305,30406.851391999997
210.0,39.942924517241444,-82.33293389655174,30000.0,39.92735155172411,-82.3625678965517,29406.851391999997
240.0,40.02141910344834,-82.35311937931036,29000.0,40.0032493103448,-82.38769537931034,28406.851391999997
270.0,40.09991368965523,-82.37330486206898,28000.0,40.07914706896549,-82.41282286206899,27406.851391999997
300.0,40.178408275862125,-82.3934903448276,27000.0,40.15504482758618,-82.43795034482764,26406.851391999997
330.0,40.25690286206902,-82.41367582758622,26000.0,40.23094258620687,-82.46307782758629,25406.851391999997
360.0,40.33539744827591,-82.43386131034484,25000.0,40.30684034482756,-82.48820531034494,24406.851391999997
390.0,40.41389203448281,-82.45404679310346,24000.0,40.382738103448254,-82.51333279310359,23406.851391999997
420.0,40.4923866206897,-82.47423227586208,23000.0,40.458635862068945,-82.53846027586223,22406.851391999997
450.0,40.570881206896594,-82.4944177586207,22000.0,40.534533620689636,-82.56358775862088,21406.851391999997
480.0,40.64937579310349,-82.51460324137932,21000.0,40.61043137931033,-82.58871524137953,20406.851391999997
510.0,40.72787037931038,-82.53478872413794,20000.0,40.68632913793102,-82.61384272413818,19406.851391999997
540.0,40.806364965517275,-82.55497420689656,19000.0,40.76222689655171,-82.63897020689683,18406.851391999997
570.0,40.88485955172417,-82.57515968965518,18000.0,40.8381246551724,-82.66409768965548,17406.851391999997
600.0,40.96335413793106,-82.5953451724138,17000.0,40.91402241379309,-82.68922517241413,16406.851391999997
630.0,41.04184872413796,-82.61553065517242,16000.0,40.98992017241378,-82.71435265517277,16406.851391999997
660.0,41.12034331034485,-82.63571613793104,15000.0,41.06581793103447,-82.73948013793142,15406.851391999997
690.0,41.198837896551744,-82.65590162068966,15000.0,41.141715689655165,-82.76460762069007,14406.851391999997
720.0,41.27733248275864,-82.67608710344828,15000.0,41.217613448275856,-82.78973510344872,13406.851391999997
750.0,41.35582706896553,-82.6962725862069,14000.0,41.29351120689655,-82.81486258620737,12406.851391999997
780.0,41.434321655172425,-82.71645806896552,13000.0,41.36940896551724,-82.83999006896602,11406.851391999997
810.0,41.51281624137932,-82.73664355172414,12000.0,41.44530672413793,-82.86511755172467,10406.851391999997
840.0,41.59131082758621,-82.75682903448276,12000.0,41.52120448275862,-82.89024503448331,10406.851391999997
870.0,41.66980541379311,-82.77701451724138,11000.0,41.59710224137931,-82.91537251724196,10000.0
900.0,41.7483,-82.7972,10000.0,41.673,-82.94050000000061,10000.0
