t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft
0.0,40.67333,-80.76722,34000.0,43.08,-86.2251,37000.0
30.0,40.70916233333333,-80.834886,33510.0,43.066896666666665,-86.14960666666667,36213.333333333336
60.0,40.74499466666666,-80.902552,33020.0,43.05379333333333,-86.07411333333334,35426.666666666664
90.0,40.780827000000045,-80.97021799999993,32530.0,43.040690000000005,-85.99861999999983,34640.0
120.0,40.81665933333338,-81.03788399999993,32040.0,43.02758666666667,-85.9231266666665,33853.333333333336
150.0,40.85249166666671,-81.10554999999994,31550.0,43.01448333333334,-85.84763333333318,33066.666666666664
180.0,40.88832400000004,-81.17321599999994,31060.0,43.001380000000005,-85.77213999999985,32280.0
210.0,40.92415633333337,-81.24088199999994,30570.0,42.98827666666667,-85.69664666666652,31493.333333333332
240.0,40.9599886666667,-81.30854799999994,30080.0,42.97517333333334,-85.6211533333332,30706.666666666668
270.0,40.995821000000035,-81.37621399999995,29590.0,42.962070000000004,-85.54565999999987,29920.0
300.0,41.03165333333337,-81.44387999999995,29100.0,42.94896666666667,-85.47016666666654,29133.333333333332
330.0,41.0674856666667,-81.51154599999995,28610.0,42.93586333333334,-85.39467333333322,28346.666666666668
360.0,41.10331800000003,-81.57921199999996,28120.0,42.922760000000004,-85.31917999999989,27560.0
390.0,41.13915033333336,-81.64687799999996,27630.0,42.90965666666667,-85.24368666666656,26773.333333333332
420.0,41.17498266666669,-81.71454399999996,27140.0,42.89655333333334,-85.16819333333324,25986.666666666668
450.0,41.210815000000025,-81.78220999999996,26650.0,42.88345,-85.09269999999991,25200.0
480.0,41.24664733333336,-81.84987599999997,26160.0,42.87034666666667,-85.01720666666658,24413.333333333332
510.0,41.28247966666669,-81.91754199999997,25670.0,42.85724333333334,-84.94171333333325,23626.666666666668
540.0,41.31831200000002,-81.98520799999997,25180.0,42.84414,-84.86621999999993,22840.0
570.0,41.35414433333335,-82.05287399999997,24690.0,42.83103666666667,-84.7907266666666,22053.333333333332
600.0,41.38997666666668,-82.12053999999998,24200.0,42.817933333333336,-84.71523333333327,21266.666666666668
630.0,41.425809000000015,-82.18820599999998,23710.0,42.80483,-84.63973999999995,20480.0
660.0,41.46164133333335,-82.25587199999998,23220.0,42.79172666666667,-84.56424666666662,19693.333333333332
690.0,41.49747366666668,-82.32353799999999,22730.0,42.778623333333336,-84.48875333333329,18906.666666666668
720.0,41.53330600000001,-82.39120399999999,22240.0,42.76552,-84.41325999999997,18120.0
750.0,41.56913833333334,-82.45886999999999,21750.0,42.75241666666667,-84.33776666666664,17333.333333333332
780.0,41.604970666666674,-82.526536,21260.0,42.739313333333335,-84.26227333333331,16546.666666666668
810.0,41.640803000000005,-82.594202,20770.0,42.72621,-84.18677999999998,15760.0
840.0,41.67663533333334,-82.661868,20280.0,42.71310666666667,-84.11128666666666,14973.333333333334
870.0,41.71246766666667,-82.729534,19790.0,42.700003333333335,-84.03579333333333,14186.666666666666
900.0,41.7483,-82.7972,19300.0,42.6869,-83.9603,13400.0
