region_id,n_pixels,min_lat,max_lat,min_lon,max_lon,centroid_lat,centroid_lon,t_minutes,shift_meters
1077,2469,41.62999403205204,42.039993946072414,-84.70295806528418,-84.23272090363314,41.86949598195961,-84.45700612741946,20,3086.6666666666665
