region_id,n_pixels,min_lat,max_lat,min_lon,max_lon,centroid_lat,centroid_lon,t_minutes,shift_meters
1077,2469,41.62999962700324,42.039999621629505,-84.73073951578725,-84.2606802253554,41.86950162387245,-84.48489103131,5,771.6666666666666
