region_id,n_pixels,min_lat,max_lat,min_lon,max_lon,centroid_lat,centroid_lon,t_minutes,shift_meters
1077,2469,41.62999664302917,42.03999659466563,-84.71221854821582,-84.24204067695081,41.86949861485218,-84.46630109480178,15,2315.0
