region_id,n_pixels,min_lat,max_lat,min_lon,max_lon,centroid_lat,centroid_lon,t_minutes,shift_meters
256,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
261,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
276,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
277,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
282,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
284,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
286,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
287,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
289,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
303,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
307,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
309,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
312,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
318,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
321,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
324,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
325,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
326,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
340,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
364,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
367,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
376,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
409,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
415,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
416,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
419,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
422,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
423,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
426,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
441,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
446,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
454,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
462,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
463,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
468,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
485,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
500,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
503,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
506,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
514,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
517,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
531,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
541,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
559,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
562,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
591,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
595,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
605,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
606,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
611,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
625,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
632,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
636,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
643,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
647,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
649,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
652,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
654,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
669,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
677,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
689,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
695,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
700,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
703,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
708,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
728,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
730,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
732,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
739,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
740,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
742,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
754,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
756,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
759,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
762,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
767,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
773,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
782,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
792,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
811,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
812,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
856,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
860,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
869,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
875,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
894,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
896,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
899,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
901,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
925,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
943,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
955,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
957,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
958,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
959,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
966,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1003,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1065,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1077,2469,42.88046986221714,43.290380108422596,-84.74,-84.27,43.119919445970396,-84.494186,30,138900.0
1087,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1115,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1124,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1143,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1154,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1159,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1170,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1174,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1191,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1192,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1201,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1214,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1225,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1258,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1273,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1278,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1280,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1284,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1286,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1299,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1300,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1308,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1313,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1315,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1320,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1328,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1330,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1345,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1353,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1355,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1363,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1379,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1381,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1386,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1391,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1402,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1409,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1421,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1427,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1434,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1439,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1456,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1473,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1482,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1489,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1490,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1492,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1493,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1499,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1501,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1503,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1508,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1512,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1517,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1538,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1566,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1581,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1588,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1591,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1594,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1605,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1615,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1619,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1620,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1622,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1631,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1643,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1646,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1651,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1652,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1653,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1655,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1661,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1662,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1670,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1678,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1685,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1700,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1708,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1713,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1719,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1721,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1729,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1747,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1750,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1766,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
1775,0,1.2561671827606575,1.2561671827606575,0.0,0.0,1.2561671827606575,0.0,30,138900.0
