t,f1_lat,f1_lon,f1_alt_ft
0.0,43.09239653435184,-86.22098350157782,23000.0
480.0,43.09239653435184,-85.6623466979637,21000.0
960.0,43.09239653435181,-85.08634669796362,21000.0
1440.0,42.88964826717584,-84.51034669796368,13000.0
1920.0,42.6869,-83.9603,13000.0
