recTime,acId,coord1,coord2,alt,groundSpeed,rateOfClimb,d_ts,t,x,y,z,fuel_flow,fuel_used,CO2_flow,H2O_flow,Soot_flow,SOx_flow,NOx_flow,CO_flow,HC_flow,CO2_emitted,H2O_emitted,Soot_emitted,SOx_emitted,NOx_emitted,CO_emitted,HC_emitted
2023-12-22 01:08:57,AAL419_KCLTtoKDTW,39.636995758911915,-81.82224888730305,33400.0,462.18,-500.0,0.0,0.0,131152.69766706703,-285224.6609198345,10180.32,0.32810910233942636,0.0,1036.8247633925873,403.57419587749445,0.00984327307018279,0.39373092280731165,2.42846280672275,4.3025184285739195,0.4110588139647947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-22 01:09:27,AAL419_KCLTtoKDTW,39.69643593119908,-81.85477313153348,32802.0,457.98,-500.0,30.0,30.0,128254.70598907313,-278664.43873059464,9998.0496,0.32804973566754725,9.841492070026417,1036.6371647094493,403.5011748710831,0.009841492070026417,0.3936596828010567,2.4223825002385664,4.365912773892794,0.4181587879257745,31099.11494128348,12105.035246132493,0.29524476210079253,11.8097904840317,72.67147500715699,130.97738321678383,12.544763637773235
2023-12-22 01:09:57,AAL419_KCLTtoKDTW,39.755287085244596,-81.88714978235231,32268.0,455.64,-500.0,30.0,60.0,125375.19685356673,-272168.4035041171,9835.2864,0.32947477668121516,19.72573537046287,1041.14029431264,405.25397531789463,0.009884243300436454,0.3953697320174582,2.437582763112999,4.383590789571269,0.4202370774086801,62333.32377066268,24262.654505669332,0.5917720611138861,23.670882444555446,145.79895790054695,262.48510690392186,25.151875960033635
2023-12-22 01:10:27,AAL419_KCLTtoKDTW,39.81374250653424,-81.91966137240574,31763.0,453.54,-500.0,30.0,90.0,122489.58810232731,-265715.4806197879,9681.3624,0.33095087704830645,29.654261681912065,1045.8047714726483,407.0695787694169,0.009928526311449193,0.3971410524579677,2.4537760160978537,4.396616856147001,0.42179822860001376,93707.46691484214,36474.74186875184,0.8896278504573619,35.585114018294476,219.41223838348256,394.38361258833186,37.805822818034045
2023-12-22 01:10:58,AAL419_KCLTtoKDTW,39.871774012734996,-81.95251068562293,31273.0,451.03,-500.0,31.0,121.0,119580.61008721194,-259309.07223036175,9532.010400000001,0.3318403098752791,39.94131128804572,1048.615379205882,408.16358114659334,0.009955209296258373,0.3982083718503349,2.4619638215908526,4.4213054994140375,0.4246368872826848,126214.54367022448,49127.81288429623,1.1982393386413714,47.92957354565486,295.73311685279896,531.444083070167,50.969566323797274
2023-12-22 01:11:28,AAL419_KCLTtoKDTW,39.929260742535305,-81.98586529464052,30793.0,447.2,-500.0,30.0,151.0,116634.21008333316,-252962.8107657903,9385.706400000001,0.3310858179606172,49.87388582686423,1046.2311847555504,407.23555609155915,0.009932574538818515,0.39730298155274063,2.4474692132530422,4.480520414927776,0.4312725520642263,157601.479212891,61344.879567043004,1.4962165748059268,59.84866299223708,369.1571932503902,665.8596955180003,63.90774288572406
2023-12-22 01:11:58,AAL419_KCLTtoKDTW,39.9859604020068,-82.01982043750755,30321.0,440.16,-500.0,30.0,181.0,113642.73094581308,-246703.7125857039,9241.8408,0.32647262928341264,59.66806470536661,1031.653508535584,401.56133401859756,0.009794178878502379,0.39176715514009514,2.3803991115940293,4.615061050826796,0.4462298542130141,188551.08446895852,73391.71958760094,1.7900419411609982,71.60167764643994,440.5691665982111,804.3115270428042,77.29463851211449
2023-12-22 01:12:28,AAL419_KCLTtoKDTW,40.04139031904933,-82.05431612617598,29859.0,426.11,-500.0,30.0,211.0,110612.11080258574,-240585.30914770378,9101.0232,0.3139770279527147,69.08737554394806,992.1674083305785,386.1917443818391,0.00941931083858144,0.3767724335432576,2.210442944323534,4.873461469856337,0.4750389061346509,218316.10671887588,84977.47191905612,2.0726212663184413,82.90485065273766,506.88245492791714,950.5153711384943,91.54580569615402
2023-12-22 01:12:58,AAL419_KCLTtoKDTW,40.09459292455872,-82.08895751281564,29408.0,413.57,-500.0,30.0,241.0,107577.43303962835,-234713.5263411708,8963.5584,0.3035740131669148,78.1945959389555,959.2938816074508,373.3960361953052,0.009107220395007443,0.36428881580029776,2.074023085091222,5.050693737068221,0.4950738732830371,247094.9231670994,96179.35300491528,2.3458378781686644,93.83351512674659,569.1031474806538,1102.036183250541,106.39802189464513
2023-12-22 01:13:28,AAL419_KCLTtoKDTW,40.14568732352393,-82.12398724513551,28976.0,399.11,-500.0,30.0,271.0,104517.63343225248,-229075.4032079774,8831.8848,0.2917564516740646,86.94728948917744,921.9503872900442,358.86043555909947,0.008752693550221938,0.3501077420088775,1.9254431042813303,5.206390821337755,0.5129778115747623,274753.4347858007,106945.16607168826,2.6084186846753226,104.33674738701292,626.8664406090937,1258.2279078906736,121.78735624188799
