t,f1_lat,f1_lon,f1_alt_ft
0.0,43.09239653435184,-86.22098350157782,23000.0
300.0,42.90613712986248,-85.86198697011693,18000.0
600.0,42.71987772537104,-85.50299043865604,18000.000001
900.0,42.53361832088357,-85.14399390719515,18000.000002
1200.0,42.34735891639716,-84.78499737573428,17000.0
1500.0,42.16109951291388,-84.42600084427316,12000.0
1800.0,41.9878,-84.067,12000.0
2100.0,41.9878,-84.067,12000.0
