t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft,f11_lat,f11_lon,f11_alt_ft,f12_lat,f12_lon,f12_alt_ft,f13_lat,f13_lon,f13_alt_ft,f14_lat,f14_lon,f14_alt_ft,f15_lat,f15_lon,f15_alt_ft
7200,43.0803207356399,-80.48181461424942,28423.553857505813,41.994108928704314,-86.34265335310893,27543.622354059535,43.294074706420055,-86.14890431129369,33000.0,41.77142718555955,-86.31708958885297,21000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,40.50556,-85.62667,31900.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.9405,16984.082545699202,41.673,-82.94050000000014,17000.0,41.9662,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.41649999999992,-82.60929999999996,8000.0
7800,43.0803207356399,-80.48181461424942,28423.553857505813,41.994108928704314,-86.34265335310893,27543.622354059535,43.294074706420055,-86.14890431129369,33000.0,41.77142718555955,-86.31708958885297,21000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,40.50556,-85.62667,31900.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.94050000000016,16984.082545699202,41.673,-82.9405,17000.0,41.9661999999999,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.4165,-82.60929999999996,8000.0
8400,43.0803207356399,-80.48181461424942,28423.553857505813,41.994108928704314,-86.34265335310893,27543.622354059535,43.294074706420055,-86.14890431129369,33000.0,41.77142718555955,-86.31708958885297,21000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,40.50556,-85.62667,31900.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.9405,16984.082545699202,41.673,-82.94050000000016,17000.0,41.9662,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.41649999999986,-82.60929999999996,8000.0
9000,43.0803207356399,-80.48181461424942,28423.553857505813,41.994108928704314,-86.34265335310893,27543.622354059535,43.294074706420055,-86.14890431129369,33000.0,41.77142718555955,-86.31708958885297,21000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,40.50556,-85.62667,31900.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.94050000000021,16984.082545699202,41.673,-82.9405,17000.0,41.96619999999987,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.4165,-82.60929999999996,8000.0
9600,43.0803207356399,-80.48181461424942,28423.553857505813,41.994108928704314,-86.34265335310893,27543.622354059535,43.294074706420055,-86.14890431129369,33000.0,41.77142718555955,-86.31708958885297,21000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,40.50556,-85.62667,31900.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.9405,16984.082545699202,41.673,-82.9405000000002,17000.0,41.9662,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.41649999999983,-82.60929999999996,8000.0
10200,43.0803207356399,-80.48181461424942,28423.553857505813,41.994108928704314,-86.34265335310893,27543.622354059535,43.294074706420055,-86.14890431129369,33000.0,41.77142718555955,-86.31708958885297,21000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,40.50556,-85.62667,31900.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.94050000000026,16984.082545699202,41.673,-82.9405,17000.0,41.96619999999984,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.4165,-82.60929999999996,8000.0
10800,43.0803207356399,-80.48181461424942,28423.553857505813,41.994108928704314,-86.34265335310893,27543.622354059535,43.294074706420055,-86.14890431129369,33000.0,41.77142718555955,-86.31708958885297,21000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,40.50556,-85.62667,31900.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.9405,16984.082545699202,41.673,-82.94050000000024,17000.0,41.9662,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.416499999999786,-82.60929999999996,8000.0
11400,43.0803207356399,-80.48181461424942,28423.553857505813,41.994108928704314,-86.34265335310893,27543.622354059535,43.294074706420055,-86.14890431129369,33000.0,41.77142718555955,-86.31708958885297,21000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,40.50556,-84.97433500000008,21900.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.94050000000041,16984.082545699202,41.673,-82.9405,17000.0,41.96619999999975,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.4165,-82.60929999999996,8000.0
12000,43.0803207356399,-80.48181461424942,28423.553857505813,41.994108928704314,-86.34265335310893,27543.622354059535,43.294074706420055,-86.14890431129369,33000.0,41.77142718555955,-86.31708958885297,21000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,40.656323858290236,-84.3220000000001,27000.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.9405,16984.082545699202,41.673,-82.94050000000037,17000.0,41.9662,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.416499999999736,-82.60929999999996,8000.0
12600,43.0803207356399,-80.48181461424942,28423.553857505813,41.994108928704314,-86.34265335310893,27543.622354059535,43.294074706420055,-86.14890431129369,33000.0,41.77142718555955,-86.31708958885297,21000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,42.915,-83.60200000000005,17000.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.94050000000044,16984.082545699202,41.673,-82.9405,17000.0,41.96619999999972,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.4165,-82.60929999999996,8000.0
13200,43.0803207356399,-80.48181461424942,28423.553857505813,41.994108928704314,-86.34265335310893,27543.622354059535,43.294074706420055,-86.14890431129369,33000.0,41.77142718555955,-86.31708958885297,21000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,42.915,-83.602,17000.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.9405,16984.082545699202,41.673,-82.9405000000004,17000.0,41.9662,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.41649999999967,-82.60929999999996,8000.0
13800,43.0803207356399,-80.48181461424942,28423.553857505813,41.994108928704314,-86.34265335310893,27543.622354059535,43.294074706420055,-86.14890431129369,33000.0,41.77142718555955,-86.31708958885297,21000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,42.915,-83.60200000000007,17000.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.94050000000047,16984.082545699202,41.673,-82.9405,17000.0,41.96619999999966,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.4165,-82.60929999999996,8000.0
14400,43.0803207356399,-80.48181461424942,28423.553857505813,41.994108928704314,-86.34265335310893,27543.622354059535,43.294074706420055,-86.14890431129369,33000.0,41.77142718555955,-86.31708958885297,21000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,42.915,-83.602,17000.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.9405,16984.082545699202,41.673,-82.94050000000043,17000.0,41.9662,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.41649999999961,-82.60929999999996,8000.0
15000,43.0803207356399,-80.48181461424942,28423.553857505813,41.994108928704314,-86.34265335310893,27543.622354059535,43.294074706420055,-86.14890431129369,33000.0,41.77142718555955,-85.62961712966602,20000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,42.915,-83.6020000000001,17000.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.9405000000005,16984.082545699202,41.673,-82.9405,17000.0,41.96619999999959,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.4165,-82.60929999999996,8000.0
15600,43.0803207356399,-80.48181461424942,28423.553857505813,41.994108928704314,-86.34265335310893,27543.622354059535,43.294074706420055,-86.14890431129369,33000.0,42.185125556833064,-85.01492493802635,10000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,42.915,-83.602,17000.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.9405,16984.082545699202,41.673,-82.94050000000045,17000.0,41.9662,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.41649999999955,-82.60929999999996,8000.0
16200,43.0803207356399,-80.48181461424942,28423.553857505813,41.994108928704314,-86.34265335310893,27543.622354059535,43.294074706420055,-86.14890431129369,33000.0,41.9662,-84.2975,11000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,42.915,-83.60200000000013,17000.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.94050000000053,16984.082545699202,41.673,-82.9405,17000.0,41.966200000000704,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.4165,-82.60929999999996,8000.0
16800,43.0803207356399,-80.48181461424942,28423.553857505813,41.994108928704314,-86.34265335310893,27543.622354059535,43.294074706420055,-86.14890431129369,33000.0,41.9662,-84.2975,11000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,42.915,-83.602,17000.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.9405,16984.082545699202,41.673,-82.94050000000051,17000.0,41.9662,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.41649999999949,-82.60929999999996,8000.0
17400,43.0803207356399,-80.48181461424942,28423.553857505813,41.994108928704314,-86.34265335310893,27543.622354059535,43.294074706420055,-86.14890431129369,33000.0,41.96619999999992,-84.2975,11000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,42.915,-83.60200000000016,17000.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.94050000000055,16984.082545699202,41.673,-82.9405,17000.0,41.96619999999942,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.4165,-82.60929999999996,8000.0
18000,43.0803207356399,-80.48181461424942,28423.553857505813,41.994108928704314,-86.34265335310893,27543.622354059535,43.294074706420055,-86.14890431129369,33000.0,41.9662,-84.2975,11000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,42.915,-83.602,17000.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.9405,16984.082545699202,41.673,-82.94050000000051,17000.0,41.9662,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.41649999999933,-82.60929999999996,8000.0
18600,43.0803207356399,-80.48181461424942,28423.553857505813,41.994108928704314,-86.34265335310893,27543.622354059535,43.294074706420055,-86.14890431129369,33000.0,41.9661999999999,-84.2975,11000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,42.91499999999999,-83.6020000000002,17000.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.94050000000061,16984.082545699202,41.673,-82.9405,17000.0,41.96619999999927,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.4165,-82.60929999999996,8000.0
19200,43.0803207356399,-80.48181461424942,28423.553857505813,42.3408672664027,-85.65136501483171,28000.0,43.294074706420055,-86.14890431129369,33000.0,41.9662,-84.2975,11000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,42.915,-83.602,17000.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.9405,16984.082545699202,41.673,-82.94050000000057,17000.0,41.9662,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.41649999999924,-82.60929999999996,8000.0
19800,43.0803207356399,-80.48181461424942,28423.553857505813,42.670641090707505,-85.0175,18000.0,43.294074706420055,-86.14890431129369,33000.0,41.966199999999844,-84.2975,11000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,42.91499999999999,-83.6020000000004,17000.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.94050000000064,16984.082545699202,41.673,-82.9405,17000.0,41.96619999999916,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.4165,-82.60929999999996,8000.0
20400,43.0803207356399,-80.48181461424942,28423.553857505813,41.9662,-84.2975,11000.0,43.294074706420055,-86.14890431129369,33000.0,41.9662,-84.2975,11000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,42.915,-83.602,17000.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,39.47299397976529,-82.13763238466804,31000.0,41.673,-82.9405,16984.082545699202,41.673,-82.9405000000006,17000.0,41.9662,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.41649999999902,-82.60929999999996,8000.0
21000,43.0803207356399,-80.48181461424942,28423.553857505813,41.9662,-84.2975,11000.0,43.294074706420055,-86.14890431129369,33000.0,41.96620000000033,-84.2975,11000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,42.91499999999999,-83.60200000000044,17000.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,41.74830000000003,-82.79719999999995,21000.0,41.673,-82.94050000000075,16984.082545699202,41.673,-82.9405,17000.0,41.96619999999893,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.4165,-82.60929999999996,8000.0
21600,43.0803207356399,-80.48181461424942,28423.553857505813,41.96619999999992,-84.2975,11000.0,43.294074706420055,-86.14890431129369,33000.0,41.9662,-84.2975,11000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,42.915,-83.602,17000.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,41.7483,-82.7972,21000.0,41.673,-82.9405,16984.082545699202,41.673,-82.94050000000068,17000.0,41.9662,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.41649999999891,-82.60929999999996,8000.0
22200,43.0803207356399,-80.48181461424942,28423.553857505813,41.9662,-84.2975,11000.0,43.294074706420055,-86.14890431129369,33000.0,41.966199999999766,-84.2975,11000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,42.91499999999999,-83.60200000000053,17000.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,41.74830000000004,-82.79720000000007,21000.0,41.673,-82.94050000000075,16984.082545699202,41.673,-82.9405,17000.0,41.96619999999887,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.4165,-82.60929999999996,8000.0
22800,43.0803207356399,-80.48181461424942,28423.553857505813,41.96619999999991,-84.2975,11000.0,43.294074706420055,-86.14890431129369,33000.0,41.9662,-84.2975,11000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,42.915,-83.602,17000.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,41.7483,-82.7972,21000.0,41.673,-82.9405,16984.082545699202,41.673,-82.94050000000071,17000.0,41.9662,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.41649999999883,-82.60929999999996,8000.0
23400,43.0803207356399,-80.48181461424942,28423.553857505813,41.9662,-84.2975,11000.0,43.294074706420055,-86.14890431129369,33000.0,41.966199999999716,-84.2975,11000.0,42.044216032458486,-86.3451097215448,27409.124876052483,39.35379799148298,-82.44882117350564,38739.13182022658,42.91499999999999,-83.60200000000059,17000.0,42.500316893113045,-80.3675389087731,30000.0,43.39059666150893,-86.1108835941761,33000.0,41.748300000000086,-82.7972000000001,21000.0,41.673,-82.94050000000087,16984.082545699202,41.673,-82.9405,17000.0,41.9661999999987,-84.2975,11000.0,39.39689375178773,-82.32856757995995,34042.42499284907,42.4165,-82.60929999999996,8000.0
