t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft,f11_lat,f11_lon,f11_alt_ft,f12_lat,f12_lon,f12_alt_ft,f13_lat,f13_lon,f13_alt_ft,f14_lat,f14_lon,f14_alt_ft,f15_lat,f15_lon,f15_alt_ft,f16_lat,f16_lon,f16_alt_ft,f17_lat,f17_lon,f17_alt_ft,f18_lat,f18_lon,f18_alt_ft,f19_lat,f19_lon,f19_alt_ft,f20_lat,f20_lon,f20_alt_ft
0,42.514524242286974,-80.36902387826856,30369.913468937037,40.54183617077397,-85.84486435379898,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.50556,-85.62667,31900.0,42.50205246442259,-80.36762424009582,31982.697781139683,40.69475370909346,-80.76986511336376,30000.0,40.36649226258391,-85.71450803175537,33000.0,40.52306,-85.64,29900.0,42.9280038324637,-86.26321046360388,23000.0,42.514331594037344,-80.36899542944825,32926.12191871304,40.49639,-85.71833,29200.0,39.47299397976529,-82.13763238466804,31000.0,40.69650863073345,-80.76881259892107,18000.0,43.61426973431964,-86.00506369438156,25000.0,42.44226274438839,-80.36468058229852,28000.0,39.39689375178773,-82.32856757995995,34042.42499284907,39.61125077584645,-81.8651578969334,34771.951361293046,39.47175240790911,-82.14025171480814,38615.59306899031,43.335463038667235,-86.13405145303786,31000.0,42.51528640319841,-80.3691364074183,31897.68559093646
600,42.514524242286974,-80.36902387826856,30369.913468937037,40.54183617077397,-85.84486435379898,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.50556,-85.62667,31900.0,42.50205246442259,-80.36762424009582,31982.697781139683,40.69475370909346,-80.76986511336376,30000.0,40.36649226258391,-85.71450803175537,33000.0,40.52306,-85.64,29900.0,42.9280038324637,-86.26321046360388,23000.0,42.514331594037344,-80.36899542944825,32926.12191871304,40.49639,-85.71833,29200.0,39.47299397976529,-82.13763238466804,31000.0,40.69650863073345,-80.76881259892107,18000.0,43.61426973431964,-86.00506369438156,25000.0,42.44226274438839,-80.36468058229852,28000.0,39.39689375178773,-82.32856757995995,34042.42499284907,39.61125077584645,-81.8651578969334,34771.951361293046,39.47175240790911,-82.22049999999989,28615.59306899031,43.335463038667235,-86.13405145303786,31000.0,42.51528640319841,-80.3691364074183,31897.68559093646
1200,42.514524242286974,-80.36902387826856,30369.913468937037,40.54183617077397,-85.84486435379898,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.50556,-85.62667,31900.0,42.50205246442259,-80.36762424009582,31982.697781139683,40.69475370909346,-80.76986511336376,30000.0,40.36649226258391,-85.71450803175537,33000.0,40.52306,-85.64,29900.0,42.9280038324637,-86.26321046360388,23000.0,42.514331594037344,-80.36899542944825,32926.12191871304,40.49639,-85.71833,29200.0,39.47299397976529,-82.13763238466804,31000.0,40.69650863073345,-80.76881259892107,18000.0,43.61426973431964,-86.00506369438156,25000.0,42.44226274438839,-80.36468058229852,28000.0,39.39689375178773,-82.32856757995995,34042.42499284907,39.61125077584645,-81.8651578969334,34771.951361293046,41.673,-82.94049999999994,18615.593068990296,43.335463038667235,-86.13405145303786,31000.0,42.51528640319841,-80.3691364074183,31897.68559093646
1800,42.514524242286974,-80.36902387826856,30369.913468937037,40.54183617077397,-85.84486435379898,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.50556,-85.62667,31900.0,42.50205246442259,-80.36762424009582,31982.697781139683,40.69475370909346,-80.76986511336376,30000.0,40.36649226258391,-85.71450803175537,33000.0,40.52306,-85.64,29900.0,42.9280038324637,-86.26321046360388,23000.0,42.514331594037344,-80.36899542944825,32926.12191871304,40.49639,-85.71833,29200.0,39.47299397976529,-82.13763238466804,31000.0,40.69650863073345,-80.76881259892107,18000.0,43.61426973431964,-86.00506369438156,25000.0,42.44226274438839,-80.36468058229852,28000.0,39.39689375178773,-82.32856757995995,34042.42499284907,39.61125077584645,-81.8651578969334,34771.951361293046,41.672999999999995,-82.94049999999987,18615.593068990296,43.335463038667235,-86.13405145303786,31000.0,42.51528640319841,-80.3691364074183,31897.68559093646
2400,42.514524242286974,-80.36902387826856,30369.913468937037,40.54183617077397,-85.84486435379898,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.50556,-85.62667,31900.0,42.50205246442259,-80.36762424009582,31982.697781139683,40.69475370909346,-80.76986511336376,30000.0,40.36649226258391,-85.71450803175537,33000.0,40.52306,-85.64,29900.0,42.9280038324637,-86.26321046360388,23000.0,42.514331594037344,-80.36899542944825,32926.12191871304,40.49639,-85.71833,29200.0,39.47299397976529,-82.13763238466804,31000.0,40.69650863073345,-80.76881259892107,18000.0,43.61426973431964,-86.00506369438156,25000.0,42.44226274438839,-80.36468058229852,28000.0,39.39689375178773,-82.32856757995995,34042.42499284907,39.61125077584645,-81.8651578969334,34771.951361293046,41.673,-82.94049999999994,18615.593068990296,43.335463038667235,-86.13405145303786,31000.0,42.51528640319841,-80.3691364074183,31897.68559093646
3000,42.514524242286974,-80.36902387826856,30369.913468937037,40.54183617077397,-85.84486435379898,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.50556,-85.62667,31900.0,42.50205246442259,-80.36762424009582,31982.697781139683,40.69475370909346,-80.76986511336376,30000.0,40.36649226258391,-85.71450803175537,33000.0,40.52306,-85.64,29900.0,42.9280038324637,-86.26321046360388,23000.0,42.514331594037344,-80.36899542944825,32926.12191871304,40.49639,-85.71833,29200.0,39.47299397976529,-82.13763238466804,31000.0,40.69650863073345,-80.76881259892107,18000.0,43.61426973431964,-86.00506369438156,25000.0,42.44226274438839,-80.36468058229852,28000.0,39.39689375178773,-82.32856757995995,34042.42499284907,39.61125077584645,-81.8651578969334,34771.951361293046,41.67299999999999,-82.94049999999987,18615.593068990296,43.335463038667235,-86.13405145303786,31000.0,42.51528640319841,-80.3691364074183,31897.68559093646
3600,42.514524242286974,-80.36902387826856,30369.913468937037,40.54183617077397,-85.84486435379898,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.50556,-85.62667,31900.0,42.50205246442259,-80.36762424009582,31982.697781139683,40.69475370909346,-80.76986511336376,30000.0,40.36649226258391,-85.71450803175537,33000.0,40.52306,-85.64,29900.0,42.9280038324637,-86.26321046360388,23000.0,42.514331594037344,-80.36899542944825,32926.12191871304,40.49639,-85.71833,29200.0,39.47299397976529,-82.13763238466804,31000.0,40.69650863073345,-80.76881259892107,18000.0,43.61426973431964,-86.00506369438156,25000.0,42.44226274438839,-80.36468058229852,28000.0,39.39689375178773,-82.32856757995995,34042.42499284907,39.61125077584645,-81.8651578969334,34771.951361293046,41.673,-82.94049999999994,18615.593068990296,43.335463038667235,-86.13405145303786,31000.0,42.51528640319841,-80.3691364074183,31897.68559093646
4200,42.514524242286974,-80.36902387826856,30369.913468937037,40.54183617077397,-85.84486435379898,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.50556,-85.62667,31900.0,42.50205246442259,-80.36762424009582,31982.697781139683,40.69475370909346,-80.76986511336376,30000.0,40.36649226258391,-85.71450803175537,33000.0,40.52306,-85.64,29900.0,42.9280038324637,-86.26321046360388,23000.0,42.514331594037344,-80.36899542944825,32926.12191871304,40.49639,-85.71833,29200.0,39.47299397976529,-82.13763238466804,31000.0,40.69650863073345,-80.76881259892107,18000.0,43.61426973431964,-86.00506369438156,25000.0,42.44226274438839,-80.36468058229852,28000.0,39.39689375178773,-82.32856757995995,34042.42499284907,39.61125077584645,-81.8651578969334,34771.951361293046,41.67299999999998,-82.94049999999986,18615.593068990296,43.335463038667235,-86.13405145303786,31000.0,42.51528640319841,-80.3691364074183,31897.68559093646
4800,42.514524242286974,-80.36902387826856,30369.913468937037,40.54183617077397,-85.84486435379898,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.50556,-85.62667,31900.0,42.50205246442259,-80.36762424009582,31982.697781139683,40.69475370909346,-80.76986511336376,30000.0,40.36649226258391,-85.71450803175537,33000.0,40.52306,-85.64,29900.0,42.9280038324637,-86.26321046360388,23000.0,42.514331594037344,-80.36899542944825,32926.12191871304,40.49639,-85.71833,29200.0,39.47299397976529,-82.13763238466804,31000.0,40.69650863073345,-80.76881259892107,18000.0,43.61426973431964,-86.00506369438156,25000.0,42.44226274438839,-80.36468058229852,28000.0,39.39689375178773,-82.32856757995995,34042.42499284907,39.61125077584645,-81.8651578969334,34771.951361293046,41.673,-82.94049999999994,18615.593068990296,43.335463038667235,-86.13405145303786,31000.0,42.51528640319841,-80.3691364074183,31897.68559093646
5400,42.514524242286974,-80.36902387826856,30369.913468937037,40.54183617077397,-85.84486435379898,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.50556,-85.62667,31900.0,42.50205246442259,-80.36762424009582,31982.697781139683,40.69475370909346,-80.76986511336376,30000.0,40.36649226258391,-85.71450803175537,33000.0,40.52306,-85.64,29900.0,42.9280038324637,-86.26321046360388,23000.0,42.514331594037344,-80.36899542944825,32926.12191871304,40.49639,-85.71833,29200.0,39.47299397976529,-82.13763238466804,31000.0,40.69650863073345,-80.76881259892107,18000.0,43.61426973431964,-86.00506369438156,25000.0,42.44226274438839,-80.36468058229852,28000.0,39.39689375178773,-82.32856757995995,34042.42499284907,39.61125077584645,-81.8651578969334,34771.951361293046,41.67299999999998,-82.94049999999984,18615.593068990296,43.335463038667235,-86.13405145303786,31000.0,42.51528640319841,-80.3691364074183,31897.68559093646
