t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft,f11_lat,f11_lon,f11_alt_ft,f12_lat,f12_lon,f12_alt_ft,f13_lat,f13_lon,f13_alt_ft,f14_lat,f14_lon,f14_alt_ft,f15_lat,f15_lon,f15_alt_ft
0,43.09239653435184,-86.22098350157782,23000.0,40.69475370909346,-80.76986511336376,30000.0,42.51528640319841,-80.3691364074183,31897.68559093646,42.51465834007257,-80.36904368079536,31633.6326876871,39.408821847175155,-82.29519278464454,33000.0,42.51440560226964,-80.36900629487762,33625.01653117114,43.32650163629873,-86.13726900471796,31000.0,43.295021850077035,-86.1485640548552,23000.0,40.67310261772449,-80.78284743956621,30000.0,39.47299397976529,-82.13763238466804,31000.0,40.49139,-85.68306,31000.0,40.36649226258391,-85.71450803175537,33000.0,39.43976528984049,-82.20842824084542,36000.0,40.50556,-85.62667,31900.0,40.6947496150193,-80.76986752805503,30000.0
600,43.09239653435184,-86.22098350157782,23000.0,40.69475370909346,-80.76986511336376,30000.0,42.51528640319841,-80.3691364074183,31897.68559093646,42.51465834007257,-80.36904368079536,31633.6326876871,39.408821847175155,-82.29519278464454,33000.0,42.51440560226964,-80.36900629487762,33625.01653117114,43.32650163629873,-86.13726900471796,31000.0,43.295021850077035,-86.1485640548552,23000.0,40.67310261772449,-80.78284743956621,30000.0,39.47299397976529,-82.13763238466804,31000.0,40.491822683049044,-85.0175,21000.0,40.36649226258391,-85.71450803175537,33000.0,39.43976528984049,-82.20842824084542,36000.0,40.50556,-85.62667,31900.0,40.6947496150193,-80.76986752805503,30000.0
1200,43.09239653435184,-86.22098350157782,23000.0,40.69475370909346,-80.76986511336376,30000.0,42.239281354601104,-80.84919775463632,30000.0,42.51465834007257,-80.36904368079536,31633.6326876871,39.408821847175155,-82.29519278464454,33000.0,42.51440560226964,-80.36900629487762,33625.01653117114,43.32650163629873,-86.13726900471796,31000.0,43.295021850077035,-86.1485640548552,23000.0,40.67310261772449,-80.78284743956621,30000.0,39.47299397976529,-82.13763238466804,31000.0,41.966199999999986,-84.2975,11000.0,40.36649226258391,-85.71450803175537,33000.0,39.43976528984049,-82.20842824084542,36000.0,40.50556,-85.62667,31900.0,40.6947496150193,-80.76986752805503,30000.0
1800,43.09239653435184,-86.22098350157782,23000.0,40.69475370909346,-80.76986511336376,30000.0,42.26503577256015,-81.40923865278172,20000.0,42.51465834007257,-80.36904368079536,31633.6326876871,39.408821847175155,-82.29519278464454,33000.0,42.51440560226964,-80.36900629487762,33625.01653117114,43.32650163629873,-86.13726900471796,31000.0,43.295021850077035,-86.1485640548552,23000.0,40.67310261772449,-80.78284743956621,30000.0,39.47299397976529,-82.13763238466804,31000.0,41.96619999999993,-84.2975,11000.0,40.36649226258391,-85.71450803175537,33000.0,39.43976528984049,-82.20842824084542,36000.0,40.50556,-85.62667,31900.0,40.6947496150193,-80.76986752805503,30000.0
2400,43.09239653435184,-86.22098350157782,23000.0,40.69475370909346,-80.76986511336376,30000.0,42.11779645089679,-81.9692795509272,10000.0,42.51465834007257,-80.36904368079536,31633.6326876871,39.408821847175155,-82.29519278464454,33000.0,42.51440560226964,-80.36900629487762,33625.01653117114,43.32650163629873,-86.13726900471796,31000.0,43.295021850077035,-86.1485640548552,23000.0,40.67310261772449,-80.78284743956621,30000.0,39.47299397976529,-82.13763238466804,31000.0,41.966199999999986,-84.2975,11000.0,40.36649226258391,-85.71450803175537,33000.0,39.43976528984049,-82.20842824084542,36000.0,40.50556,-85.62667,31900.0,40.6947496150193,-80.76986752805503,30000.0
3000,43.09239653435184,-86.22098350157782,23000.0,40.69475370909346,-80.76986511336376,30000.0,42.4165,-82.60929999999996,8000.0,42.51465834007257,-80.36904368079536,31633.6326876871,39.408821847175155,-82.29519278464454,33000.0,42.51440560226964,-80.36900629487762,33625.01653117114,43.32650163629873,-86.13726900471796,31000.0,43.295021850077035,-86.1485640548552,23000.0,40.67310261772449,-80.78284743956621,30000.0,39.47299397976529,-82.13763238466804,31000.0,41.966199999999915,-84.29750000000001,11000.0,40.36649226258391,-85.71450803175537,33000.0,39.43976528984049,-82.20842824084542,36000.0,40.50556,-85.62667,31900.0,40.6947496150193,-80.76986752805503,30000.0
3600,43.09239653435184,-86.22098350157782,23000.0,40.69475370909346,-80.76986511336376,30000.0,42.416499999999786,-82.60929999999995,8000.0,42.51465834007257,-80.36904368079536,31633.6326876871,39.408821847175155,-82.29519278464454,33000.0,42.51440560226964,-80.36900629487762,33625.01653117114,43.32650163629873,-86.13726900471796,31000.0,43.295021850077035,-86.1485640548552,23000.0,40.67310261772449,-80.78284743956621,30000.0,39.47299397976529,-82.13763238466804,31000.0,41.966199999999986,-84.2975,11000.0,40.36649226258391,-85.71450803175537,33000.0,39.43976528984049,-82.20842824084542,36000.0,40.50556,-85.62667,31900.0,40.6947496150193,-80.76986752805503,30000.0
4200,43.09239653435184,-86.22098350157782,23000.0,40.69475370909346,-80.76986511336376,30000.0,42.4165,-82.60929999999996,8000.0,42.51465834007257,-80.36904368079536,31633.6326876871,39.408821847175155,-82.29519278464454,33000.0,42.51440560226964,-80.36900629487762,33625.01653117114,43.32650163629873,-86.13726900471796,31000.0,43.295021850077035,-86.1485640548552,23000.0,40.67310261772449,-80.78284743956621,30000.0,39.47299397976529,-82.13763238466804,31000.0,41.96619999999958,-84.29749999999991,11000.0,40.36649226258391,-85.71450803175537,33000.0,39.43976528984049,-82.20842824084542,36000.0,40.50556,-85.62667,31900.0,40.6947496150193,-80.76986752805503,30000.0
4800,43.09239653435184,-86.22098350157782,23000.0,40.69475370909346,-80.76986511336376,30000.0,42.41649999999989,-82.60929999999993,8000.0,42.51465834007257,-80.36904368079536,31633.6326876871,39.408821847175155,-82.29519278464454,33000.0,42.51440560226964,-80.36900629487762,33625.01653117114,43.32650163629873,-86.13726900471796,31000.0,43.295021850077035,-86.1485640548552,23000.0,40.67310261772449,-80.78284743956621,30000.0,39.47299397976529,-82.13763238466804,31000.0,41.966199999999986,-84.2975,11000.0,40.36649226258391,-85.71450803175537,33000.0,39.43976528984049,-82.20842824084542,36000.0,40.50556,-85.62667,31900.0,40.6947496150193,-80.76986752805503,30000.0
5400,43.09239653435184,-86.22098350157782,23000.0,40.69475370909346,-80.76986511336376,30000.0,42.4165,-82.60929999999996,8000.0,42.51465834007257,-80.36904368079536,31633.6326876871,39.408821847175155,-82.29519278464454,33000.0,42.51440560226964,-80.36900629487762,33625.01653117114,43.32650163629873,-86.13726900471796,31000.0,43.295021850077035,-86.1485640548552,23000.0,40.67310261772449,-80.78284743956621,30000.0,39.47299397976529,-82.13763238466804,31000.0,41.9662000000001,-84.29750000000001,11000.0,40.36649226258391,-85.71450803175537,33000.0,39.43976528984049,-82.20842824084542,36000.0,40.50556,-85.62667,31900.0,40.6947496150193,-80.76986752805503,30000.0
6000,43.09239653435184,-86.22098350157782,23000.0,40.69475370909346,-80.76986511336376,30000.0,42.41649999999964,-82.60929999999993,8000.0,42.51465834007257,-80.36904368079536,31633.6326876871,41.673,-82.94050000000006,23000.0,42.51440560226964,-80.36900629487762,33625.01653117114,43.32650163629873,-86.13726900471796,31000.0,43.295021850077035,-86.1485640548552,23000.0,40.67310261772449,-80.78284743956621,30000.0,39.47299397976529,-82.13763238466804,31000.0,41.966199999999986,-84.2975,11000.0,40.36649226258391,-85.71450803175537,33000.0,39.43976528984049,-82.20842824084542,36000.0,40.19305999999998,-85.42593875000009,21900.0,40.6947496150193,-80.76986752805503,30000.0
