t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft
15000,41.673,-82.94049999999986,17000.0,42.04399395455645,-86.34509887936117,29545.98406634572,41.91829999999972,-84.02169999999971,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.51440867084101,-80.36900690435426,30913.210603268748,39.32131356227871,-82.56420521611844,35000.0,42.416499999999566,-82.60929999999996,8000.0,39.420803726041754,-82.26162697454477,33000.0,41.966199999999766,-84.2975,11000.0
15600,41.673,-82.9405,17000.0,42.04399395455645,-86.34509887936117,29545.98406634572,41.9183,-84.0217,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.51440867084101,-80.36900690435426,30913.210603268748,39.32131356227871,-82.56420521611844,35000.0,42.4165,-82.60929999999996,8000.0,39.420803726041754,-82.26162697454477,33000.0,41.9662,-84.2975,11000.0
16200,41.673,-82.94049999999983,17000.0,42.04399395455645,-86.34509887936117,29545.98406634572,41.918299999999626,-84.02169999999967,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.51440867084101,-80.36900690435426,30913.210603268748,39.32131356227871,-82.56420521611844,35000.0,42.41649999999943,-82.60929999999996,8000.0,39.420803726041754,-82.26162697454477,33000.0,41.96619999999974,-84.2975,11000.0
16800,41.673,-82.9405,17000.0,42.04399395455645,-86.34509887936117,29545.98406634572,41.9183,-84.0217,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.51440867084101,-80.36900690435426,30913.210603268748,39.32131356227871,-82.56420521611844,35000.0,42.4165,-82.60929999999996,8000.0,39.420803726041754,-82.26162697454477,33000.0,41.9662,-84.2975,11000.0
17400,41.673,-82.9404999999998,17000.0,42.04399395455645,-86.34509887936117,29545.98406634572,41.91829999999956,-84.02169999999961,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.51440867084101,-80.36900690435426,30913.210603268748,39.32131356227871,-82.56420521611844,35000.0,42.41649999999938,-82.60929999999996,8000.0,39.420803726041754,-82.26162697454477,33000.0,41.96619999999969,-84.2975,11000.0
18000,41.673,-82.9405,17000.0,42.04399395455645,-86.34509887936117,29545.98406634572,41.9183,-84.0217,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.51440867084101,-80.36900690435426,30913.210603268748,39.32131356227871,-82.56420521611844,35000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.94050000000006,23000.0,41.9662,-84.2975,11000.0
18600,41.673,-82.94049999999972,17000.0,42.04399395455645,-86.34509887936117,29545.98406634572,41.918299999999526,-84.02169999999957,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.51440867084101,-80.36900690435426,30913.210603268748,39.32131356227871,-82.56420521611844,35000.0,42.416499999999346,-82.60929999999996,8000.0,41.673,-82.9405,23000.0,41.966199999999574,-84.2975,11000.0
19200,41.673,-82.9405,17000.0,42.04399395455645,-86.34509887936117,29545.98406634572,41.9183,-84.0217,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.51440867084101,-80.36900690435426,30913.210603268748,39.32131356227871,-82.56420521611844,35000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.94050000000013,23000.0,41.9662,-84.2975,11000.0
19800,41.673,-82.94049999999967,17000.0,42.04399395455645,-86.34509887936117,29545.98406634572,41.91829999999941,-84.02169999999951,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.51440867084101,-80.36900690435426,30913.210603268748,39.32131356227871,-82.56420521611844,35000.0,42.41649999999926,-82.60929999999996,8000.0,41.673,-82.9405,23000.0,41.96619999999966,-84.2975,11000.0
20400,41.673,-82.9405,17000.0,42.04399395455645,-86.34509887936117,29545.98406634572,41.9183,-84.0217,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.51440867084101,-80.36900690435426,30913.210603268748,39.32131356227871,-82.56420521611844,35000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.94049999999991,23000.0,41.9662,-84.2975,11000.0
21000,41.673,-82.94049999999957,17000.0,42.04399395455645,-86.34509887936117,29545.98406634572,41.91829999999936,-84.02169999999956,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.51440867084101,-80.36900690435426,30913.210603268748,39.32131356227871,-82.56420521611844,35000.0,42.4164999999992,-82.60929999999996,8000.0,41.673,-82.9405,23000.0,41.966199999999674,-84.2975,11000.0
21600,41.673,-82.9405,17000.0,42.34082838941666,-85.69006537635359,28000.0,41.9183,-84.0217,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.51440867084101,-80.36900690435426,30913.210603268748,39.32131356227871,-82.56420521611844,35000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.94050000000014,23000.0,41.9662,-84.2975,11000.0
22200,41.673,-82.94049999999962,17000.0,42.670641090707505,-85.0175,21000.0,41.91829999999928,-84.02169999999953,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.77818916449881,-80.81453824766197,38000.0,39.32131356227871,-82.56420521611844,35000.0,42.41649999999875,-82.60929999999996,8000.0,41.673,-82.9405,23000.0,41.96619999999962,-84.2975,11000.0
22800,41.673,-82.9405,17000.0,41.9662,-84.2975,11000.0,41.9183,-84.0217,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,43.03351974714526,-81.3045763261794,28000.0,39.32131356227871,-82.56420521611844,35000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.94050000000009,23000.0,41.9662,-84.2975,11000.0
23400,41.673,-82.94049999999959,17000.0,41.9662,-84.2975,11000.0,41.91829999999919,-84.02169999999951,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,43.30518170795795,-81.88929999999996,18000.0,39.32131356227871,-82.56420521611844,35000.0,42.41649999999868,-82.60929999999996,8000.0,41.673,-82.9405,23000.0,41.96619999999941,-84.2975,11000.0
24000,41.673,-82.9405,17000.0,41.96619999999994,-84.2975,11000.0,41.9183,-84.0217,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.4165,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.94050000000009,23000.0,41.9662,-84.2975,11000.0
24600,41.673,-82.94049999999957,17000.0,41.9662,-84.2975,11000.0,41.91829999999914,-84.02169999999948,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.41649999999994,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.41649999999855,-82.60929999999996,8000.0,41.673,-82.9405,23000.0,41.966199999999205,-84.2975,11000.0
25200,41.673,-82.9405,17000.0,41.96619999999991,-84.2975,11000.0,41.9183,-84.0217,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.4165,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.94050000000016,23000.0,41.9662,-84.2975,11000.0
25800,41.673,-82.94049999999957,17000.0,41.9662,-84.2975,11000.0,41.9182999999988,-84.02169999999944,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.41649999999993,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.416499999998464,-82.60929999999996,8000.0,41.673,-82.9405,23000.0,41.96619999999923,-84.2975,11000.0
26400,41.673,-82.9405,17000.0,41.966199999999866,-84.2975,11000.0,41.9183,-84.0217,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.4165,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405000000002,23000.0,41.9662,-84.2975,11000.0
27000,41.673,-82.9404999999995,17000.0,41.9662,-84.2975,11000.0,41.91829999999861,-84.02169999999944,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.41649999999989,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.41649999999842,-82.60929999999996,8000.0,41.673,-82.9405,23000.0,41.96619999999931,-84.2975,11000.0
27600,41.673,-82.9405,17000.0,41.96619999999982,-84.2975,11000.0,41.9183,-84.0217,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.4165,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.94050000000028,23000.0,41.9662,-84.2975,11000.0
28200,41.673,-82.94049999999947,17000.0,41.9662,-84.2975,11000.0,41.91829999999852,-84.02169999999937,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.41649999999986,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.416499999998194,-82.60929999999996,8000.0,41.673,-82.9405,23000.0,41.966199999999425,-84.2975,11000.0
28800,41.673,-82.9405,17000.0,41.96619999999978,-84.2975,11000.0,41.9183,-84.0217,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.4165,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.94050000000064,23000.0,41.9662,-84.2975,11000.0
29400,41.673,-82.94049999999943,17000.0,41.9662,-84.2975,11000.0,41.9182999999984,-84.02169999999936,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.41649999999984,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.41649999999815,-82.60929999999996,8000.0,41.673,-82.9405,23000.0,41.96620000000062,-84.2975,11000.0
30000,41.673,-82.9405,17000.0,41.96620000000047,-84.2975,11000.0,41.9183,-84.0217,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.4165,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.94050000000058,23000.0,41.9662,-84.2975,11000.0
30600,41.673,-82.94049999999946,17000.0,41.9662,-84.2975,11000.0,41.91829999999834,-84.02169999999927,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.416499999999814,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.416499999997995,-82.60929999999996,8000.0,41.673,-82.9405,23000.0,41.96619999999924,-84.2975,11000.0
31200,41.673,-82.9405,17000.0,41.96619999999968,-84.2975,11000.0,41.9183,-84.0217,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.4165,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405000000004,23000.0,41.9662,-84.2975,11000.0
31800,41.673,-82.94049999999942,17000.0,41.9662,-84.2975,11000.0,41.91829999999818,-84.02169999999927,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.41649999999978,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.41649999999796,-82.60929999999996,8000.0,41.673,-82.9405,23000.0,41.9661999999991,-84.2975,11000.0
32400,41.673,-82.9405,17000.0,41.96619999999958,-84.2975,11000.0,41.9183,-84.0217,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.4165,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.94050000000027,23000.0,41.9662,-84.2975,11000.0
33000,41.673,-82.94049999999936,17000.0,41.9662,-84.2975,11000.0,41.91829999999807,-84.02169999999921,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.41649999999973,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.41649999999708,-82.60929999999996,8000.0,41.673,-82.9405,23000.0,41.96619999999882,-84.2975,11000.0
33600,41.673,-82.9405,17000.0,41.96619999999954,-84.2975,11000.0,41.9183,-84.0217,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.4165,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9404999999999,23000.0,41.9662,-84.2975,11000.0
34200,41.673,-82.94049999999929,17000.0,41.9662,-84.2975,11000.0,41.918299999997984,-84.02169999999931,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.416499999999665,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.41649999999687,-82.60929999999996,8000.0,41.673,-82.9405,23000.0,41.96619999999857,-84.2975,11000.0
34800,41.673,-82.9405,17000.0,41.96619999999938,-84.2975,11000.0,41.9183,-84.0217,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.4165,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.94050000000028,23000.0,41.9662,-84.2975,11000.0
35400,41.673,-82.94049999999946,17000.0,41.9662,-84.2975,11000.0,41.91829999999794,-84.0216999999993,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.416499999999566,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.416499999996816,-82.60929999999996,8000.0,41.673,-82.9405,23000.0,41.966199999998516,-84.2975,11000.0
36000,41.673,-82.9405,17000.0,41.966199999999226,-84.2975,11000.0,41.9183,-84.0217,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.4165,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.94050000000041,23000.0,41.9662,-84.2975,11000.0
36600,41.673,-82.94049999999945,17000.0,41.9662,-84.2975,11000.0,41.91829999999766,-84.02169999999927,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.416499999999516,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.416499999996454,-82.60929999999996,8000.0,41.673,-82.9405,23000.0,41.96619999999864,-84.2975,11000.0
37200,41.673,-82.9405,17000.0,41.966199999999034,-84.2975,11000.0,41.9183,-84.0217,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.4165,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.94050000000033,23000.0,41.9662,-84.2975,11000.0
37800,41.67299999999997,-82.94049999999939,17000.0,41.9662,-84.2975,11000.0,41.91829999999669,-84.02169999999924,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.41649999999942,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.41649999999637,-82.60929999999996,8000.0,41.673,-82.9405,23000.0,41.9661999999987,-84.2975,11000.0
38400,41.673,-82.9405,17000.0,41.96619999999898,-84.2975,11000.0,41.9183,-84.0217,8000.0,43.39059666150893,-86.1108835941761,33000.0,42.95225280593826,-80.44966189445813,26000.0,42.4165,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.94049999999987,23000.0,41.9662,-84.2975,11000.0
