t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft,f11_lat,f11_lon,f11_alt_ft,f12_lat,f12_lon,f12_alt_ft,f13_lat,f13_lon,f13_alt_ft,f14_lat,f14_lon,f14_alt_ft,f15_lat,f15_lon,f15_alt_ft
6000,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.4165,-82.60929999999996,8000.0,39.61125077584645,-81.8651578969334,34771.951361293046,42.9280038324637,-86.26321046360388,23000.0,42.4165,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.4165,-82.60929999999996,8000.0
6600,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.416499999999765,-82.60929999999996,8000.0,39.61125077584645,-81.8651578969334,34771.951361293046,42.9280038324637,-86.26321046360388,23000.0,42.4164999999999,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.41649999999984,-82.60929999999996,8000.0
7200,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.4165,-82.60929999999996,8000.0,39.61125077584645,-81.8651578969334,34771.951361293046,42.9280038324637,-86.26321046360388,23000.0,42.4165,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.4165,-82.60929999999996,8000.0
7800,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.416499999999736,-82.60929999999996,8000.0,39.61028462369094,-82.2205,24771.951361293046,42.9280038324637,-86.26321046360388,23000.0,42.41649999999988,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.41649999999986,-82.60929999999996,8000.0
8400,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.4165,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.4165,-82.60929999999996,8000.0
9000,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.41649999999969,-82.60929999999996,8000.0,41.673,-82.94050000000006,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.4164999999998,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.416499999999786,-82.60929999999996,8000.0
9600,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.4165,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.4165,-82.60929999999996,8000.0
10200,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.416499999999616,-82.60929999999996,8000.0,41.673,-82.9405000000001,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.41650000000041,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.41650000000044,-82.60929999999996,8000.0
10800,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.4165,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.4165,-82.60929999999996,8000.0
11400,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.41649999999956,-82.60929999999996,8000.0,41.673,-82.94050000000014,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.416499999999736,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.416499999999715,-82.60929999999996,8000.0
12000,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.4165,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.4165,-82.60929999999996,8000.0
12600,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.41649999999944,-82.60929999999996,8000.0,41.673,-82.94050000000018,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.41649999999969,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.416499999999665,-82.60929999999996,8000.0
13200,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.4165,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.4165,-82.60929999999996,8000.0
13800,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.416499999999374,-82.60929999999996,8000.0,41.673,-82.94050000000023,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.416499999999594,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.41649999999958,-82.60929999999996,8000.0
14400,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.4165,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.4165,-82.60929999999996,8000.0
15000,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.416499999999274,-82.60929999999996,8000.0,41.673,-82.94050000000027,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.416499999999566,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.4164999999995,-82.60929999999996,8000.0
15600,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.4165,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.4165,-82.60929999999996,8000.0
16200,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.41649999999896,-82.60929999999996,8000.0,41.673,-82.94050000000033,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.41649999999945,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.416499999999395,-82.60929999999996,8000.0
16800,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.4165,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.4165,-82.60929999999996,8000.0
17400,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.41649999999888,-82.60929999999996,8000.0,41.673,-82.94050000000038,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.416499999999374,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.41649999999935,-82.60929999999996,8000.0
18000,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.4165,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.4165,-82.60929999999996,8000.0
18600,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.41649999999883,-82.60929999999996,8000.0,41.673,-82.9404999999996,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.41649999999908,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.416499999999054,-82.60929999999996,8000.0
19200,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.4165,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.4165,-82.60929999999996,8000.0
19800,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.41650000000216,-82.60929999999996,8000.0,41.673,-82.94050000000081,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.416499999998955,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.41649999999895,-82.60929999999996,8000.0
20400,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.4165,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.4165,-82.60929999999996,8000.0
21000,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.416499999998656,-82.60929999999996,8000.0,41.673,-82.9405000000009,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.416499999998905,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.41649999999893,-82.60929999999996,8000.0
21600,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.4165,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.4165,-82.60929999999996,8000.0
22200,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.41649999999805,-82.60929999999996,8000.0,41.673,-82.94050000000098,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.41649999999881,-82.60929999999996,8000.0,40.36649226258391,-85.71450803175537,33000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.416499999998734,-82.60929999999996,8000.0
22800,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.4165,-82.60929999999996,8000.0,40.3678334191301,-85.0175,23000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.4165,-82.60929999999996,8000.0
23400,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.416499999997896,-82.60929999999996,8000.0,41.673,-82.94050000000107,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.41649999999874,-82.60929999999996,8000.0,40.36783341913009,-85.0175,21000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.41649999999872,-82.60929999999996,8000.0
24000,39.32131356227871,-82.56420521611844,35000.0,42.514458073230294,-80.36901421220203,32995.877145676706,40.48917,-85.68139,29000.0,43.080485356324296,-80.48185539415572,30114.73089865459,42.95225280593826,-80.44966189445813,26000.0,39.35379799148298,-82.44882117350564,38739.13182022658,40.01278,-84.53944,23000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14771.951361290889,42.9280038324637,-86.26321046360388,23000.0,42.4165,-82.60929999999996,8000.0,41.966199999999965,-84.2975,11000.0,42.0441758554957,-86.34510770411295,33000.0,40.69475370909346,-80.76986511336376,30000.0,42.4165,-82.60929999999996,8000.0
