t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft
0,40.48,-85.75583,21000.0,43.23277769933761,-86.17086549006416,33000.0,39.45813553631476,-82.1689642014037,35000.0,39.61125077584645,-81.8651578969334,34771.951361293046,40.005,-82.92861,1900.0,39.32131356227871,-82.56420521611844,35000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.08032722672895,-80.48181640487574,29842.935951242613,42.09997516767139,-86.34785041384998,29000.0,43.0607490808099,-80.47689299741971,22000.0
600,40.48,-85.75583,21000.0,43.23277769933761,-86.17086549006416,33000.0,39.45813553631476,-82.1689642014037,35000.0,39.61125077584645,-81.8651578969334,34771.951361293046,40.005,-82.92861,1900.0,39.32131356227871,-82.56420521611844,35000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.08032722672895,-80.48181640487574,29842.935951242613,42.09997516767139,-85.68267520692503,20000.0,43.0607490808099,-80.47689299741971,22000.0
1200,40.48,-85.75583,21000.0,43.23277769933761,-86.17086549006416,33000.0,39.45813553631476,-82.1689642014037,35000.0,39.61125077584645,-81.8651578969334,34771.951361293046,40.005,-82.92861,1900.0,39.32131356227871,-82.56420521611844,35000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.08032722672895,-80.48181640487574,29842.935951242613,42.09997516767139,-85.0175,10000.0,43.0607490808099,-80.47689299741971,22000.0
1800,40.48,-85.75583,21000.0,43.23277769933761,-86.17086549006416,33000.0,39.45813553631476,-82.1689642014037,35000.0,39.61125077584645,-81.8651578969334,34771.951361293046,40.005,-82.92861,1900.0,39.32131356227871,-82.56420521611844,35000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.08032722672895,-80.48181640487574,29842.935951242613,41.9662,-84.2975,11000.0,43.0607490808099,-80.47689299741971,22000.0
2400,40.48,-85.75583,21000.0,43.23277769933761,-86.17086549006416,33000.0,39.45813553631476,-82.1689642014037,35000.0,39.61125077584645,-81.8651578969334,34771.951361293046,40.005,-82.92861,1900.0,39.32131356227871,-82.56420521611844,35000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.08032722672895,-80.48181640487574,29842.935951242613,41.9662,-84.2975,11000.0,43.0607490808099,-80.47689299741971,22000.0
3000,40.48,-85.75583,21000.0,43.23277769933761,-86.17086549006416,33000.0,39.45813553631476,-82.1689642014037,35000.0,39.61125077584645,-81.8651578969334,34771.951361293046,40.005,-82.92861,1900.0,39.32131356227871,-82.56420521611844,35000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.08032722672895,-80.48181640487574,29842.935951242613,41.96619999999994,-84.2975,11000.0,43.0607490808099,-80.47689299741971,22000.0
3600,40.48,-85.75583,21000.0,43.23277769933761,-86.17086549006416,33000.0,39.45813553631476,-82.1689642014037,35000.0,39.61125077584645,-81.8651578969334,34771.951361293046,40.005,-82.92861,1900.0,39.32131356227871,-82.56420521611844,35000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.08032722672895,-80.48181640487574,29842.935951242613,41.9662,-84.2975,11000.0,43.0607490808099,-80.47689299741971,22000.0
4200,40.48,-85.75583,21000.0,43.23277769933761,-86.17086549006416,33000.0,39.45813553631476,-82.1689642014037,35000.0,39.61125077584645,-81.8651578969334,34771.951361293046,40.005,-82.92861,1900.0,39.32131356227871,-82.56420521611844,35000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.08032722672895,-80.48181640487574,29842.935951242613,41.96619999999995,-84.2975,11000.0,43.0607490808099,-80.47689299741971,22000.0
4800,40.48,-85.75583,21000.0,43.23277769933761,-86.17086549006416,33000.0,39.45813553631476,-82.1689642014037,35000.0,39.61125077584645,-81.8651578969334,34771.951361293046,40.005,-82.92861,1900.0,39.32131356227871,-82.56420521611844,35000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.08032722672895,-80.48181640487574,29842.935951242613,41.9662,-84.2975,11000.0,43.0607490808099,-80.47689299741971,22000.0
5400,40.48,-85.75583,21000.0,43.23277769933761,-86.17086549006416,33000.0,39.45813553631476,-82.1689642014037,35000.0,39.61125077584645,-81.8651578969334,34771.951361293046,42.41649999999998,-82.60929999999996,8000.0,39.32131356227871,-82.56420521611844,35000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.08032722672895,-80.48181640487574,29842.935951242613,41.966199999999915,-84.2975,11000.0,43.0607490808099,-80.47689299741971,22000.0
