t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft,f11_lat,f11_lon,f11_alt_ft,f12_lat,f12_lon,f12_alt_ft,f13_lat,f13_lon,f13_alt_ft,f14_lat,f14_lon,f14_alt_ft,f15_lat,f15_lon,f15_alt_ft,f16_lat,f16_lon,f16_alt_ft,f17_lat,f17_lon,f17_alt_ft,f18_lat,f18_lon,f18_alt_ft,f19_lat,f19_lon,f19_alt_ft,f20_lat,f20_lon,f20_alt_ft,f21_lat,f21_lon,f21_alt_ft,f22_lat,f22_lon,f22_alt_ft,f23_lat,f23_lon,f23_alt_ft,f24_lat,f24_lon,f24_alt_ft,f25_lat,f25_lon,f25_alt_ft
107400,41.673,-82.9405,12000.0,41.918299999999654,-84.02169999999984,8000.0,41.96620000000049,-84.29749999999999,11000.0,41.9183,-84.0217,8000.0,41.673,-82.9405,12000.0,41.966200000000306,-84.2975,11000.0,41.96619999999989,-84.2975,11000.0,41.673,-82.94049999999976,24042.42499284856,41.91830000000083,-84.02169999999975,8000.0,42.41650000000227,-82.60929999999999,8000.0,41.737500000000274,-84.17729999999983,17000.0,42.41649999999989,-82.60929999999993,8000.0,41.73749999999975,-84.17729999999983,17000.0,41.9183,-84.0217,8000.0,41.96620000000078,-84.29750000000001,11000.0,41.673,-82.9405,15501.661467152986,42.4165,-82.60929999999999,8000.0,41.9662,-84.2975,11000.0,41.673,-82.9404999999998,13725.428073713421,42.41649999999957,-82.60929999999996,8000.0,42.41649999999964,-82.60929999999983,8000.0,42.4165,-82.60929999999999,8000.0,42.41649999999957,-82.60929999999996,8000.0,42.41649999999977,-82.60929999999999,8000.0,42.4165,-82.60929999999999,8000.0
108000,41.673,-82.94049999999986,12000.0,41.91829999999989,-84.0217,8000.0,41.9662,-84.2975,11000.0,41.918300000003455,-84.02169999999921,8000.0,41.673,-82.9404999999998,12000.0,41.9662,-84.2975,11000.0,41.96620000000105,-84.29749999999999,11000.0,41.673,-82.9405,24042.424992848588,41.9183,-84.0217,8000.0,42.4165,-82.60929999999999,8000.0,41.7375,-84.1773,17000.0,42.4165,-82.60929999999999,8000.0,41.7375,-84.1773,17000.0,41.91829999999981,-84.02169999999987,8000.0,41.9662,-84.2975,11000.0,41.673,-82.9404999999998,15501.661467152986,42.41649999999977,-82.60929999999999,8000.0,41.966199999999816,-84.29750000000003,11000.0,41.673,-82.9405,13725.428073713421,42.4165,-82.60929999999996,8000.0,42.41649999999977,-82.60929999999996,8000.0,42.4164999999998,-82.60929999999992,8000.0,42.4165,-82.60929999999996,8000.0,42.4165,-82.60929999999999,8000.0,42.41649999999954,-82.60929999999999,8000.0
108600,41.673,-82.9405,12000.0,41.91829999999959,-84.02169999999983,8000.0,41.966200000000875,-84.29749999999999,11000.0,41.9183,-84.0217,8000.0,41.673,-82.9405,12000.0,41.966200000000406,-84.2975,11000.0,41.9662,-84.2975,11000.0,41.67299999999983,-82.94049999999989,24042.424992848577,41.91830000000095,-84.02169999999975,8000.0,42.41650000000174,-82.60929999999999,8000.0,41.737499999999784,-84.17729999999987,17000.0,42.41649999999978,-82.60929999999999,8000.0,41.73750000000123,-84.17729999999948,17000.0,41.9183,-84.0217,8000.0,41.966199999999816,-84.29750000000003,11000.0,41.673,-82.9405,15501.661467152986,42.4165,-82.60929999999999,8000.0,41.96619999999989,-84.2975,11000.0,41.673,-82.94049999999979,13725.428073713421,42.41650000000083,-82.60929999999996,8000.0,42.41649999999964,-82.60929999999983,8000.0,42.4165,-82.60929999999999,8000.0,42.41649999999908,-82.60929999999996,8000.0,42.4164999999998,-82.60929999999999,8000.0,42.4165,-82.60929999999999,8000.0
109200,41.673,-82.94049999999984,12000.0,41.91829999999989,-84.0217,8000.0,41.9662,-84.2975,11000.0,41.91830000000301,-84.02169999999931,8000.0,41.67299999999983,-82.9404999999999,12000.0,41.9662,-84.2975,11000.0,41.966200000000896,-84.29749999999999,11000.0,41.673,-82.9405,24042.42499284853,41.91829999999989,-84.0217,8000.0,42.4165,-82.60929999999999,8000.0,41.7375,-84.1773,17000.0,42.4165,-82.60929999999999,8000.0,41.7375,-84.1773,17000.0,41.91829999999981,-84.02169999999987,8000.0,41.96619999999989,-84.2975,11000.0,41.673,-82.9404999999998,15501.661467152986,42.41650000000029,-82.60929999999999,8000.0,41.96619999999959,-84.29749999999999,11000.0,41.673,-82.9405,13725.428073713421,42.416499999999886,-82.60929999999996,8000.0,42.4165,-82.60929999999996,8000.0,42.4164999999998,-82.60929999999992,8000.0,42.416499999999886,-82.60929999999996,8000.0,42.4165,-82.60929999999999,8000.0,42.41649999999957,-82.60929999999999,8000.0
109800,41.673,-82.9405,12000.0,41.918299999999654,-84.02169999999984,8000.0,41.96620000000021,-84.29750000000003,11000.0,41.9183,-84.0217,8000.0,41.673,-82.9405,12000.0,41.96620000000057,-84.2975,11000.0,41.9662,-84.2975,11000.0,41.673,-82.94049999999977,24042.42499284839,41.91830000000117,-84.02169999999973,8000.0,42.416499999999054,-82.60929999999999,8000.0,41.737500000000274,-84.17729999999983,17000.0,42.41649999999978,-82.60929999999999,8000.0,41.737499999999635,-84.17729999999983,17000.0,41.9183,-84.0217,8000.0,41.96619999999959,-84.29750000000001,11000.0,41.673,-82.9405,15501.661467152986,42.4165,-82.60929999999999,8000.0,41.9662,-84.2975,11000.0,41.673,-82.94049999999983,13725.428073713421,42.41649999999957,-82.60929999999996,8000.0,42.41649999999964,-82.60929999999983,8000.0,42.4165,-82.60929999999999,8000.0,42.41649999999908,-82.60929999999996,8000.0,42.416499999999886,-82.60929999999993,8000.0,42.416499999999886,-82.60929999999999,8000.0
110400,41.673,-82.94049999999986,12000.0,41.9183,-84.0217,8000.0,41.9662,-84.2975,11000.0,41.91829999999701,-84.02170000000137,8000.0,41.67299999999983,-82.9404999999999,12000.0,41.9662,-84.2975,11000.0,41.96620000000106,-84.29749999999999,11000.0,41.673,-82.9405,24042.424992848282,41.9183,-84.0217,8000.0,42.4165,-82.60929999999999,8000.0,41.7375,-84.1773,17000.0,42.4165,-82.60929999999999,8000.0,41.7375,-84.1773,17000.0,41.91830000000084,-84.0216999999997,8000.0,41.9662,-84.2975,11000.0,41.673,-82.94049999999984,15501.661467152986,42.41649999999977,-82.60929999999999,8000.0,41.9661999999993,-84.29749999999999,11000.0,41.673,-82.9405,13725.428073713421,42.416499999999886,-82.60929999999996,8000.0,42.41649999999977,-82.60929999999996,8000.0,42.4164999999998,-82.60929999999992,8000.0,42.416499999999886,-82.60929999999996,8000.0,42.4165,-82.60929999999999,8000.0,42.41650000000072,-82.60929999999999,8000.0
111000,41.673,-82.9405,12000.0,41.918299999999654,-84.02169999999984,8000.0,41.96620000000021,-84.29750000000003,11000.0,41.9183,-84.0217,8000.0,41.673,-82.9405,12000.0,41.96619999999979,-84.2975,11000.0,41.9662,-84.2975,11000.0,41.67299999999983,-82.94049999999987,24042.424992848228,41.91829999999946,-84.02169999999977,8000.0,42.41649999999932,-82.60929999999999,8000.0,41.737500000000345,-84.1772999999998,17000.0,42.4165000000003,-82.60929999999999,8000.0,41.73750000000123,-84.17729999999948,17000.0,41.91829999999989,-84.0217,8000.0,41.96619999999959,-84.29750000000001,11000.0,41.67299999999989,-82.9405,15501.661467152986,42.4165,-82.60929999999999,8000.0,41.96619999999989,-84.2975,11000.0,41.673,-82.94050000000023,13725.428073713421,42.41649999999957,-82.60929999999996,8000.0,42.41649999999964,-82.60929999999983,8000.0,42.4165,-82.60929999999999,8000.0,42.41649999999957,-82.60929999999996,8000.0,42.416499999999886,-82.60929999999993,8000.0,42.4165,-82.60929999999999,8000.0
111600,41.673,-82.94049999999984,12000.0,41.91829999999989,-84.0217,8000.0,41.9662,-84.2975,11000.0,41.91829999999745,-84.02170000000109,8000.0,41.67299999999983,-82.94049999999989,12000.0,41.9662,-84.2975,11000.0,41.96619999999975,-84.29750000000006,11000.0,41.67299999999989,-82.9405,24042.42499284811,41.9183,-84.0217,8000.0,42.4165,-82.60929999999999,8000.0,41.7375,-84.1773,17000.0,42.4165,-82.60929999999999,8000.0,41.7375,-84.1773,17000.0,41.91829999999975,-84.02169999999987,8000.0,41.9662,-84.2975,11000.0,41.673,-82.94049999999984,15501.661467152986,42.41649999999977,-82.60929999999999,8000.0,41.96619999999959,-84.29749999999999,11000.0,41.673,-82.9405,13725.428073713421,42.4165,-82.60929999999996,8000.0,42.4165,-82.60929999999996,8000.0,42.41649999999957,-82.60929999999999,8000.0,42.4165,-82.60929999999996,8000.0,42.4165,-82.60929999999999,8000.0,42.41649999999957,-82.60929999999999,8000.0
112200,41.673,-82.9405,12000.0,41.91829999999982,-84.02169999999987,8000.0,41.96620000000049,-84.29749999999999,11000.0,41.9183,-84.0217,8000.0,41.673,-82.9405,12000.0,41.96619999999979,-84.2975,11000.0,41.9662,-84.2975,11000.0,41.673,-82.94049999999982,24042.424992848268,41.91830000000095,-84.02169999999975,8000.0,42.41650000000036,-82.60929999999999,8000.0,41.737500000000246,-84.17729999999983,17000.0,42.41649999999981,-82.60929999999999,8000.0,41.73749999999918,-84.17729999999962,17000.0,41.91829999999989,-84.0217,8000.0,41.96619999999959,-84.29750000000001,11000.0,41.673,-82.9405,15501.661467152986,42.4165,-82.60929999999999,8000.0,41.9662,-84.2975,11000.0,41.673,-82.94049999999984,13725.428073713421,42.41649999999957,-82.60929999999996,8000.0,42.41649999999964,-82.60929999999983,8000.0,42.4165,-82.60929999999999,8000.0,42.4164999999998,-82.60929999999989,8000.0,42.416499999999886,-82.60929999999993,8000.0,42.4165,-82.60929999999999,8000.0
112800,41.673,-82.9404999999998,12000.0,41.9183,-84.0217,8000.0,41.9662,-84.2975,11000.0,41.918300000002006,-84.02169999999956,8000.0,41.67299999999983,-82.94049999999989,12000.0,41.9662,-84.2975,11000.0,41.96619999999958,-84.29749999999999,11000.0,41.673,-82.9405,24042.424992848297,41.9183,-84.0217,8000.0,42.4165,-82.60929999999999,8000.0,41.7375,-84.1773,17000.0,42.4165,-82.60929999999999,8000.0,41.73749999999977,-84.1773,17000.0,41.91829999999975,-84.02169999999987,8000.0,41.9662,-84.2975,11000.0,41.67299999999983,-82.94049999999989,15501.661467152986,42.41650000000045,-82.60929999999999,8000.0,41.96619999999976,-84.29750000000006,11000.0,41.67299999999989,-82.9405,13725.428073713421,42.4165,-82.60929999999996,8000.0,42.4165,-82.60929999999996,8000.0,42.4164999999998,-82.60929999999992,8000.0,42.416499999999886,-82.60929999999996,8000.0,42.4165,-82.60929999999999,8000.0,42.41649999999957,-82.60929999999999,8000.0
113400,41.673,-82.9405,12000.0,41.918299999999654,-84.02169999999978,8000.0,41.96620000000067,-84.29749999999999,11000.0,41.9183,-84.0217,8000.0,41.673,-82.9405,12000.0,41.96619999999987,-84.29750000000004,11000.0,41.9662,-84.2975,11000.0,41.67299999999983,-82.94049999999989,24042.42499284811,41.91830000000095,-84.02169999999975,8000.0,42.41649999999931,-82.60929999999999,8000.0,41.7374999999999,-84.17729999999992,17000.0,42.41650000000027,-82.60929999999999,8000.0,41.73749999999918,-84.17729999999962,17000.0,41.9183,-84.0217,8000.0,41.96620000000095,-84.29750000000001,11000.0,41.67299999999989,-82.9405,15501.661467152986,42.4165,-82.60929999999999,8000.0,41.9662,-84.2975,11000.0,41.67299999999983,-82.94049999999989,13725.428073713421,42.41650000000083,-82.60929999999996,8000.0,42.41649999999918,-82.60929999999996,8000.0,42.4165,-82.60929999999999,8000.0,42.41649999999957,-82.60929999999996,8000.0,42.416499999999886,-82.60929999999993,8000.0,42.4165,-82.60929999999999,8000.0
114000,41.67299999999983,-82.94049999999989,12000.0,41.91829999999989,-84.0217,8000.0,41.9662,-84.2975,11000.0,41.918300000001736,-84.02169999999963,8000.0,41.67299999999983,-82.9404999999999,12000.0,41.9662,-84.2975,11000.0,41.96619999999918,-84.29749999999999,11000.0,41.673,-82.9405,24042.424992848268,41.91829999999989,-84.0217,8000.0,42.4165,-82.60929999999999,8000.0,41.7375,-84.1773,17000.0,42.4165,-82.60929999999999,8000.0,41.7375,-84.1773,17000.0,41.91829999999975,-84.02169999999987,8000.0,41.9662,-84.2975,11000.0,41.673,-82.94049999999983,15501.661467152986,42.41649999999945,-82.60929999999999,8000.0,41.96620000000073,-84.29749999999999,11000.0,41.673,-82.9405,13725.428073713421,42.416499999999886,-82.60929999999996,8000.0,42.41649999999977,-82.60929999999996,8000.0,42.41649999999957,-82.60929999999999,8000.0,42.416499999999886,-82.60929999999996,8000.0,42.4165,-82.60929999999999,8000.0,42.41650000000066,-82.60929999999999,8000.0
114600,41.673,-82.9405,12000.0,41.918299999999654,-84.02169999999977,8000.0,41.96620000000077,-84.29749999999999,11000.0,41.9183,-84.0217,8000.0,41.673,-82.9405,12000.0,41.966200000000306,-84.2975,11000.0,41.9662,-84.2975,11000.0,41.673,-82.94049999999986,24042.424992848297,41.91830000000095,-84.02169999999975,8000.0,42.41650000000097,-82.60929999999999,8000.0,41.73750000000037,-84.17729999999976,17000.0,42.416499999999616,-82.60929999999999,8000.0,41.73749999999918,-84.17729999999962,17000.0,41.9183,-84.0217,8000.0,41.96619999999976,-84.29750000000006,11000.0,41.67299999999989,-82.9405,15501.661467152986,42.4165,-82.60929999999999,8000.0,41.96619999999989,-84.2975,11000.0,41.673,-82.94049999999979,13725.428073713421,42.41650000000083,-82.60929999999996,8000.0,42.41649999999918,-82.60929999999996,8000.0,42.4165,-82.60929999999999,8000.0,42.41649999999908,-82.60929999999996,8000.0,42.41649999999986,-82.60929999999993,8000.0,42.416499999999886,-82.60929999999999,8000.0
115200,41.673,-82.9404999999998,12000.0,41.91829999999989,-84.0217,8000.0,41.9662,-84.2975,11000.0,41.91830000000118,-84.02169999999968,8000.0,41.673,-82.94049999999983,12000.0,41.9662,-84.2975,11000.0,41.96619999999918,-84.29749999999999,11000.0,41.67299999999989,-82.9405,24042.42499284811,41.9183,-84.0217,8000.0,42.4165,-82.60929999999999,8000.0,41.7375,-84.1773,17000.0,42.4165,-82.60929999999999,8000.0,41.7375,-84.1773,17000.0,41.91829999999975,-84.02169999999987,8000.0,41.9662,-84.2975,11000.0,41.67299999999983,-82.94049999999989,15501.661467152986,42.41649999999929,-82.60929999999999,8000.0,41.96620000000073,-84.29749999999999,11000.0,41.673,-82.9405,13725.428073713421,42.416499999999886,-82.60929999999996,8000.0,42.41649999999977,-82.60929999999996,8000.0,42.4164999999998,-82.60929999999992,8000.0,42.416499999999886,-82.60929999999996,8000.0,42.4165,-82.60929999999999,8000.0,42.4164999999998,-82.60929999999992,8000.0
115800,41.673,-82.9405,12000.0,41.91829999999982,-84.02169999999987,8000.0,41.96620000000086,-84.29749999999999,11000.0,41.9183,-84.0217,8000.0,41.673,-82.9405,12000.0,41.96620000000061,-84.2975,11000.0,41.9662,-84.2975,11000.0,41.673,-82.94049999999986,24042.424992848297,41.91830000000117,-84.0216999999997,8000.0,42.41649999999944,-82.60929999999999,8000.0,41.7374999999999,-84.17729999999992,17000.0,42.41649999999978,-82.60929999999999,8000.0,41.737499999999635,-84.17729999999983,17000.0,41.9183,-84.0217,8000.0,41.96620000000073,-84.29750000000001,11000.0,41.673,-82.9405,15501.661467152986,42.4165,-82.60929999999999,8000.0,41.9662,-84.2975,11000.0,41.673,-82.94049999999983,13725.428073713421,42.41650000000094,-82.60929999999996,8000.0,42.41649999999918,-82.60930000000016,8000.0,42.4165,-82.60929999999999,8000.0,42.41649999999914,-82.60929999999996,8000.0,42.41649999999986,-82.60929999999993,8000.0,42.4165,-82.60929999999999,8000.0
