t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft
41400,41.673,-82.94049999999933,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
42000,41.673,-82.9405,18615.59306899031,42.416499999995864,-82.60929999999996,8000.0,41.96620000000558,-84.2975,11000.0,42.41649999999645,-82.60929999999996,8000.0,41.673,-82.94049999999967,14000.0
42600,41.673,-82.94049999999935,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
43200,41.673,-82.9405,18615.59306899031,42.41649999999588,-82.60929999999996,8000.0,41.966199999995894,-84.2975,11000.0,42.416499999996525,-82.60929999999996,8000.0,41.673,-82.94049999999966,14000.0
43800,41.673,-82.94049999999932,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
44400,41.673,-82.9405,18615.59306899031,42.41649999999591,-82.60929999999996,8000.0,41.96620000000586,-84.2975,11000.0,42.41649999999633,-82.60929999999996,8000.0,41.673,-82.94049999999972,14000.0
45000,41.673,-82.94049999999932,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
45600,41.673,-82.9405,18615.59306899031,42.41649999999589,-82.60929999999996,8000.0,41.96619999999532,-84.2975,11000.0,42.4164999999963,-82.60929999999996,8000.0,41.673,-82.9404999999997,14000.0
46200,41.673,-82.94049999999933,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
46800,41.673,-82.9405,18615.59306899031,42.41649999999585,-82.60929999999996,8000.0,41.966200000005976,-84.2975,11000.0,42.41649999999609,-82.60929999999996,8000.0,41.673,-82.94049999999967,14000.0
47400,41.673,-82.94049999999945,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
48000,41.673,-82.9405,18615.59306899031,42.416499999995395,-82.60929999999996,8000.0,41.96620000000609,-84.2975,11000.0,42.41649999999597,-82.60929999999996,8000.0,41.673,-82.94049999999972,14000.0
48600,41.673,-82.9404999999994,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
49200,41.673,-82.9405,18615.59306899031,42.416499999995416,-82.60929999999996,8000.0,41.966199999994906,-84.2975,11000.0,42.41649999999573,-82.60929999999996,8000.0,41.673,-82.94049999999972,14000.0
49800,41.673,-82.9404999999994,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
50400,41.673,-82.9405,18615.59306899031,42.41649999999496,-82.60929999999996,8000.0,41.9662000000065,-84.2975,11000.0,42.416499999995686,-82.60929999999996,8000.0,41.673,-82.94049999999973,14000.0
51000,41.673,-82.94049999999936,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
51600,41.673,-82.9405,18615.59306899031,42.41649999999473,-82.60929999999996,8000.0,41.96619999999499,-84.2975,11000.0,42.41649999999559,-82.60929999999996,8000.0,41.673,-82.94049999999977,14000.0
52200,41.673,-82.94049999999933,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
52800,41.673,-82.9405,18615.59306899031,42.41649999999471,-82.60929999999996,8000.0,41.96620000000684,-84.2975,11000.0,42.41649999999524,-82.60929999999996,8000.0,41.673,-82.94049999999979,14000.0
53400,41.673,-82.9404999999993,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
54000,41.673,-82.9405,18615.59306899031,42.41649999999467,-82.60929999999996,8000.0,41.966199999994316,-84.2975,11000.0,42.41649999999497,-82.60929999999996,8000.0,41.673,-82.94049999999977,14000.0
54600,41.673,-82.94049999999929,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
55200,41.673,-82.9405,18615.59306899031,42.41649999999437,-82.60929999999996,8000.0,41.966199999994274,-84.2975,11000.0,42.41649999999498,-82.60929999999996,8000.0,41.673,-82.9404999999998,14000.0
55800,41.673,-82.94049999999932,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
56400,41.673,-82.9405,18615.59306899031,42.416499999992936,-82.60929999999996,8000.0,41.966199999994096,-84.29749999999999,11000.0,42.41649999999492,-82.60929999999996,8000.0,41.673,-82.94049999999984,14000.0
57000,41.673,-82.94049999999926,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
57600,41.673,-82.9405,18615.59306899031,42.416499999992645,-82.60929999999996,8000.0,41.96619999999392,-84.29749999999999,11000.0,42.4164999999945,-82.60929999999996,8000.0,41.673,-82.94049999999983,14000.0
58200,41.673,-82.94049999999922,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
58800,41.673,-82.9405,18615.59306899031,42.41649999999263,-82.60929999999996,8000.0,41.96620000000838,-84.29749999999999,11000.0,42.41649999999315,-82.60929999999996,8000.0,41.673,-82.94049999999982,14000.0
59400,41.673,-82.9404999999992,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
60000,41.673,-82.9405,18615.59306899031,42.41649999999238,-82.60929999999996,8000.0,41.96619999999181,-84.29749999999999,11000.0,42.416499999993164,-82.60929999999996,8000.0,41.673,-82.94049999999979,14000.0
60600,41.673,-82.94049999999913,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
61200,41.673,-82.9405,18615.59306899031,42.41649999999204,-82.60929999999996,8000.0,41.966199999991375,-84.29749999999999,11000.0,42.416499999992936,-82.60929999999996,8000.0,41.673,-82.94049999999976,14000.0
61800,41.673,-82.94049999999915,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
62400,41.673,-82.9405,18615.59306899031,42.41649999999192,-82.60929999999996,8000.0,41.96619999999118,-84.29749999999999,11000.0,42.4164999999928,-82.60929999999996,8000.0,41.673,-82.94049999999973,14000.0
63000,41.673,-82.94049999999913,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
63600,41.673,-82.9405,18615.59306899031,42.41649999999183,-82.60929999999996,8000.0,41.966199999990806,-84.29749999999999,11000.0,42.416499999992496,-82.60929999999996,8000.0,41.673,-82.9404999999997,14000.0
64200,41.673,-82.94049999999909,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
64800,41.673,-82.9405,18615.59306899031,42.41649999999156,-82.60929999999996,8000.0,41.96619999999059,-84.29749999999999,11000.0,42.41649999999248,-82.60929999999996,8000.0,41.673,-82.94049999999967,14000.0
65400,41.673,-82.94049999999906,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
66000,41.673,-82.9405,18615.59306899031,42.41649999999148,-82.60929999999996,8000.0,41.966199999990074,-84.29749999999999,11000.0,42.41649999999235,-82.60929999999996,8000.0,41.673,-82.94049999999963,14000.0
66600,41.673,-82.94049999999903,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
67200,41.673,-82.9405,18615.59306899031,42.41649999999142,-82.60929999999996,8000.0,41.966199999989875,-84.29749999999999,11000.0,42.416499999992006,-82.60929999999996,8000.0,41.673,-82.94049999999956,14000.0
67800,41.673,-82.94049999999898,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
68400,41.673,-82.9405,18615.59306899031,42.416499999990755,-82.60929999999996,8000.0,41.96619999998966,-84.29749999999999,11000.0,42.416499999991665,-82.60929999999996,8000.0,41.673,-82.94049999999949,14000.0
69000,41.673,-82.94049999999892,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
69600,41.673,-82.9405,18615.59306899031,42.41649999999051,-82.60929999999996,8000.0,41.96619999998948,-84.29749999999999,11000.0,42.41649999999094,-82.60929999999996,8000.0,41.673,-82.94049999999942,14000.0
70200,41.673,-82.94049999999886,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
70800,41.673,-82.9405,18615.59306899031,42.41649999999007,-82.60929999999996,8000.0,41.9661999999894,-84.29749999999999,11000.0,42.41649999999077,-82.60929999999996,8000.0,41.673,-82.94049999999936,14000.0
71400,41.673,-82.94049999999885,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
72000,41.673,-82.9405,18615.59306899031,42.41649999998966,-82.60929999999996,8000.0,41.96619999998872,-84.29749999999999,11000.0,42.41649999999081,-82.60929999999996,8000.0,41.673,-82.94049999999928,14000.0
72600,41.673,-82.9404999999988,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
73200,41.673,-82.9405,18615.59306899031,42.41649999998925,-82.60929999999996,8000.0,41.96619999998854,-84.29749999999999,11000.0,42.4164999999907,-82.60929999999996,8000.0,41.673,-82.94049999999925,14000.0
73800,41.673,-82.94049999999876,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
74400,41.673,-82.9405,18615.59306899031,42.416499999989476,-82.60929999999996,8000.0,41.966199999988405,-84.29749999999999,11000.0,42.4164999999906,-82.60929999999996,8000.0,41.673,-82.94049999999918,14000.0
75000,41.673,-82.94049999999875,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
75600,41.673,-82.9405,18615.59306899031,42.416499999988865,-82.60929999999996,8000.0,41.9661999999882,-84.29749999999999,11000.0,42.4164999999899,-82.60929999999996,8000.0,41.673,-82.94049999999916,14000.0
76200,41.673,-82.94049999999869,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
76800,41.673,-82.9405,18615.59306899031,42.41649999998868,-82.60929999999996,8000.0,41.96619999998795,-84.29749999999999,11000.0,42.41649999998993,-82.60929999999996,8000.0,41.673,-82.9404999999991,14000.0
77400,41.673,-82.94049999999869,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
78000,41.673,-82.9405,18615.59306899031,42.41649999998888,-82.60929999999996,8000.0,41.96619999998771,-84.29749999999999,11000.0,42.41649999998966,-82.60929999999996,8000.0,41.673,-82.94049999999908,14000.0
78600,41.673,-82.94049999999866,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
79200,41.673,-82.9405,18615.59306899031,42.41649999998845,-82.60929999999996,8000.0,41.966199999987026,-84.29749999999999,11000.0,42.416499999989234,-82.60929999999996,8000.0,41.673,-82.94049999999903,14000.0
79800,41.673,-82.94049999999866,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
80400,41.673,-82.9405,18615.59306899031,42.41649999998854,-82.60929999999996,8000.0,41.96619999998752,-84.29749999999999,11000.0,42.41649999998857,-82.60929999999996,8000.0,41.673,-82.94049999999899,14000.0
81000,41.673,-82.94049999999856,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
81600,41.673,-82.9405,18615.59306899031,42.416499999987984,-82.60929999999996,8000.0,41.96619999998682,-84.29749999999999,11000.0,42.41649999998888,-82.60929999999996,8000.0,41.673,-82.94049999999893,14000.0
82200,41.673,-82.94049999999854,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
82800,41.673,-82.9405,18615.59306899031,42.4164999999882,-82.60929999999996,8000.0,41.966199999986735,-84.29749999999999,11000.0,42.41649999998844,-82.60929999999996,8000.0,41.673,-82.9404999999989,14000.0
83400,41.673,-82.94049999999848,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
84000,41.673,-82.9405,18615.59306899031,42.41649999998784,-82.60929999999996,8000.0,41.96619999998615,-84.29749999999999,11000.0,42.41649999998841,-82.60929999999996,8000.0,41.673,-82.94049999999888,14000.0
84600,41.673,-82.94049999999844,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
85200,41.673,-82.9405,18615.59306899031,42.4164999999873,-82.60929999999996,8000.0,41.96619999998593,-84.29749999999999,11000.0,42.4164999999871,-82.60929999999996,8000.0,41.673,-82.94049999999885,14000.0
85800,41.673,-82.94049999999844,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
86400,41.673,-82.9405,18615.59306899031,42.416499999987614,-82.60929999999996,8000.0,41.966199999985015,-84.29749999999999,11000.0,42.41649999998743,-82.60929999999996,8000.0,41.673,-82.94049999999879,14000.0
87000,41.673,-82.94049999999835,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
87600,41.673,-82.9405,18615.59306899031,42.41649999998682,-82.60929999999996,8000.0,41.96619999998547,-84.29749999999999,11000.0,42.41649999998719,-82.60929999999996,8000.0,41.673,-82.94049999999876,14000.0
88200,41.673,-82.9404999999983,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
