t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft
0,41.893129528334505,-86.33518040251012,34947.761911876754,39.72775887326741,-81.6737038473906,32000.0,40.67310261772449,-80.78284743956621,30000.0,42.51441205444099,-80.36900724312108,30810.162021458946,40.67817474259276,-80.77980736821634,34000.0,41.25726093444073,-80.5128711526116,26000.0,42.0441530289793,-86.34510601613685,31000.0,42.0439677176828,-86.3450974371217,33000.0,44.47194,-85.16778,14600.0,42.04399395455645,-86.34509887936117,29545.98406634572
600,41.893129528334505,-86.33518040251012,34947.761911876754,39.72775887326741,-81.6737038473906,32000.0,40.67310261772449,-80.78284743956621,30000.0,42.51441205444099,-80.36900724312108,30810.162021458946,40.67817474259276,-81.29324026308106,24000.0,41.25726093444073,-80.5128711526116,26000.0,42.0441530289793,-86.34510601613685,31000.0,42.0439677176828,-86.3450974371217,33000.0,44.47194,-85.16778,14600.0,42.04399395455645,-86.34509887936117,29545.98406634572
1200,41.893129528334505,-86.33518040251012,34947.761911876754,39.72775887326741,-81.6737038473906,32000.0,40.67310261772449,-80.78284743956621,30000.0,42.51441205444099,-80.36900724312108,30810.162021458946,41.307981257418604,-81.88929999999996,14000.0,41.25726093444073,-80.5128711526116,26000.0,42.0441530289793,-86.34510601613685,31000.0,42.0439677176828,-86.3450974371217,33000.0,44.47194,-85.16778,14600.0,42.04399395455645,-86.34509887936117,29545.98406634572
1800,41.893129528334505,-86.33518040251012,34947.761911876754,39.72775887326741,-81.6737038473906,32000.0,40.67310261772449,-80.78284743956621,30000.0,42.51441205444099,-80.36900724312108,30810.162021458946,42.4165,-82.60929999999996,8000.0,41.25726093444073,-80.5128711526116,26000.0,42.0441530289793,-86.34510601613685,31000.0,42.0439677176828,-86.3450974371217,33000.0,44.47194,-85.16778,14600.0,42.04399395455645,-86.34509887936117,29545.98406634572
2400,41.893129528334505,-86.33518040251012,34947.761911876754,39.72775887326741,-81.6737038473906,32000.0,40.67310261772449,-80.78284743956621,30000.0,42.51441205444099,-80.36900724312108,30810.162021458946,42.4165,-82.60929999999996,8000.0,41.25726093444073,-80.5128711526116,26000.0,42.0441530289793,-86.34510601613685,31000.0,42.0439677176828,-86.3450974371217,33000.0,44.47194,-85.16778,14600.0,42.04399395455645,-86.34509887936117,29545.98406634572
3000,41.893129528334505,-86.33518040251012,34947.761911876754,39.72775887326741,-81.6737038473906,32000.0,40.67310261772449,-80.78284743956621,30000.0,42.51441205444099,-80.36900724312108,30810.162021458946,42.41649999999995,-82.60929999999996,8000.0,41.25726093444073,-80.5128711526116,26000.0,42.0441530289793,-86.34510601613685,31000.0,42.0439677176828,-86.3450974371217,33000.0,44.47194,-85.16778,14600.0,42.04399395455645,-86.34509887936117,29545.98406634572
3600,41.893129528334505,-86.33518040251012,34947.761911876754,39.72775887326741,-81.6737038473906,32000.0,40.67310261772449,-80.78284743956621,30000.0,42.51441205444099,-80.36900724312108,30810.162021458946,42.4165,-82.60929999999996,8000.0,41.25726093444073,-80.5128711526116,26000.0,42.0441530289793,-86.34510601613685,31000.0,42.0439677176828,-86.3450974371217,33000.0,44.47194,-85.16778,14600.0,42.04399395455645,-86.34509887936117,29545.98406634572
4200,41.893129528334505,-86.33518040251012,34947.761911876754,39.72775887326741,-81.6737038473906,32000.0,40.67310261772449,-80.78284743956621,30000.0,42.51441205444099,-80.36900724312108,30810.162021458946,42.416499999999914,-82.60929999999996,8000.0,41.25726093444073,-80.5128711526116,26000.0,42.0441530289793,-86.34510601613685,31000.0,42.0439677176828,-86.3450974371217,33000.0,44.47194,-85.16778,14600.0,42.04399395455645,-86.34509887936117,29545.98406634572
4800,41.893129528334505,-86.33518040251012,34947.761911876754,39.72775887326741,-81.6737038473906,32000.0,40.67310261772449,-80.78284743956621,30000.0,42.51441205444099,-80.36900724312108,30810.162021458946,42.4165,-82.60929999999996,8000.0,41.25726093444073,-80.5128711526116,26000.0,42.0441530289793,-86.34510601613685,31000.0,42.0439677176828,-86.3450974371217,33000.0,44.47194,-85.16778,14600.0,42.04399395455645,-86.34509887936117,29545.98406634572
5400,41.893129528334505,-86.33518040251012,34947.761911876754,39.72775887326741,-81.6737038473906,32000.0,40.67310261772449,-80.78284743956621,30000.0,42.51441205444099,-80.36900724312108,30810.162021458946,42.416499999999914,-82.60929999999996,8000.0,41.25726093444073,-80.5128711526116,26000.0,42.0441530289793,-86.34510601613685,31000.0,42.0439677176828,-86.3450974371217,33000.0,44.47194,-85.16778,14600.0,42.04399395455645,-86.34509887936117,29545.98406634572
