region_id,n_pixels,min_lat,max_lat,min_lon,max_lon,centroid_lat,centroid_lon,t_minutes,shift_meters
1077,2469,41.602208675441936,42.012210665974244,-84.74,-84.27,41.84171183783543,-84.494186,20,3086.6666666666665
