t,f1_lat,f1_lon,f1_alt_ft
0.0,43.09239653435184,-86.22098350157782,23000.0
300.0,43.09239653435184,-85.88013198121045,18000.0
600.0,43.012701272118136,-85.62272401136666,13000.0
900.0,42.93910816635697,-85.37750000000027,8000.0
1200.0,42.81619999999995,-85.01750000000027,8000.000001
1500.0,42.666199999999954,-84.65750000000007,8000.000001
1800.0,41.96619999999995,-84.29750000000007,11000.0
2100.0,41.9662,-84.2975,11000.0
