t,f1_lat,f1_lon,f1_alt_ft
0.0,43.09239653435184,-86.22098350157782,23000.0
300.0,42.814708561167045,-85.91571262618234,18000.0
600.0,42.31688401252884,-85.58064175079745,13000.0
900.0,42.07854072225707,-85.3301000000065,8000.0
1200.0,41.70781553177221,-85.01540000000358,8000.000001
1500.0,41.6323010971247,-84.65750000000001,8000.000001
1800.0,41.966200000000065,-84.29750000000001,11000.0
2100.0,41.966200000000065,-84.29750000000001,11000.0
