region_id,n_pixels,min_lat,max_lat,min_lon,max_lon,centroid_lat,centroid_lon,t_minutes,shift_meters
1077,2469,41.62865723129606,42.038637886570655,-84.18437863152718,-83.71082148038587,41.86814796089985,-83.93649572218136,30,46300.0
