region_id,n_pixels,min_lat,max_lat,min_lon,max_lon,centroid_lat,centroid_lon,t_minutes,shift_meters
1077,2469,41.62985080153407,42.03984865205173,-84.5547905997247,-84.08360480124226,41.869351549228185,-84.30828691606654,10,15433.333333333332
