t,f1_lat,f1_lon,f1_alt_ft
0.0,43.09239653435184,-86.22098350157782,23000.0
300.0,42.803377659760855,-85.86098350157782,18000.0
600.0,42.62837765976086,-85.5844216808365,13000.0
900.0,42.45337765976086,-85.2244216808364,8000.0
1200.0,42.45337765976086,-84.89398624311357,8000.0
1500.0,42.278377659760864,-84.6575,6000.0
1800.0,41.9662,-84.2975,11000.0
2100.0,41.9662,-84.2975,11000.0
