region_id,n_pixels,min_lat,max_lat,min_lon,max_lon,centroid_lat,centroid_lon,t_minutes,shift_meters
1077,2469,41.49104202926068,41.90105197987142,-84.74,-84.27,41.73054983999657,-84.494186,20,15433.333333333332
