t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft
33,39.538211595163034,-82.16411934275,34444.121202475646,39.53821838399955,-82.16410261396919,33977.914415449435
34,39.5402293535797,-82.16485565616667,34430.35054862998,39.54023613599955,-82.16483896590982,33964.91632525093
35,39.54224711199636,-82.16559196958333,34416.57989478431,39.54225388799955,-82.16557531785045,33951.91823505243
36,39.54426487041302,-82.166328283,34402.809240938645,39.54427163999955,-82.16631166979109,33938.92014485393
37,39.54628262882969,-82.16706459641667,34389.038587092975,39.54628939199955,-82.16704802173172,33925.92205465543
38,39.54830038724635,-82.16780090983333,34375.267933247305,39.54830714399955,-82.16778437367235,33912.923964456924
39,39.55031814566301,-82.16853722325,34361.49727940164,39.55032489599955,-82.16852072561298,33899.92587425843
40,39.552335904079676,-82.16927353666667,34347.72662555597,39.55234264799955,-82.16925707755361,33886.927784059924
41,39.55435366249634,-82.17000985008333,34333.955971710304,39.55436039999955,-82.16999342949424,33873.92969386142
42,39.556371420913,-82.1707461635,34320.18531786464,39.55637815199955,-82.17072978143487,33860.931603662924
43,39.558389179329666,-82.17148247691667,34306.41466401897,39.55839590399955,-82.1714661333755,33847.93351346442
44,39.56040693774633,-82.17221879033333,34292.6440101733,39.560413655999554,-82.17220248531613,33834.93542326592
45,39.56242469616299,-82.17295510375,34278.87335632764,39.562431407999554,-82.17293883725677,33821.93733306742
46,39.564442454579655,-82.17369141716667,34265.10270248197,39.564449159999555,-82.1736751891974,33808.93924286892
47,39.56646021299632,-82.17442773058333,34251.3320486363,39.566466911999555,-82.17441154113803,33795.94115267041
48,39.56847797141298,-82.175164044,34237.56139479064,39.568484663999556,-82.17514789307866,33782.943062471095
49,39.570495729829645,-82.17590035741667,34223.79074094497,39.570502415999556,-82.17588424501929,33769.94497227259
50,39.57251348824631,-82.17663667083333,34210.0200870993,39.572520167999556,-82.17662059695992,33756.94688207409
51,39.57453124666297,-82.17737298425,34196.24943325364,39.57453791999956,-82.17735694890055,33743.94879187559
52,39.576549005079634,-82.17810929766667,34182.47877940797,39.57655567199956,-82.17809330084118,33730.95070167709
